,t,p,v,replicate,alpha,error
0,10000,3.2,0.625,0,-1.12913,1.4829
0,10000,3.2,0.65,0,-1.15286,1.9587
0,10000,3.2,0.675,0,-1.1356,1.9083
0,10000,3.2,0.7,0,-1.09469,0.5996
0,10000,3.2,0.725,0,-1.12484,1.5319
0,10000,3.2,0.75,0,-1.11655,1.5045
0,10000,3.2,0.775,0,-1.09619,1.3898
0,10000,3.2,0.8,0,-1.09689,1.452
0,10000,3.2,0.825,0,-1.06421,1.0765
0,10000,3.2,0.85,0,-1.0537,0.8373
0,10000,3.2,0.875,0,-1.05562,0.8087
0,10000,3.2,0.9,0,-1.04591,0.6287
0,10000,3.2,0.925,0,-1.04732,0.7209
0,10000,3.2,0.95,0,-1.00084,0.5019
0,10000,3.2,0.975,0,-1.0127,0.5898
0,10000,3.2,1.0,0,-1.00403,0.5707
0,10000,3.3,0.5,0,-1.19782,2.413
0,10000,3.3,0.525,0,-1.17455,1.8878
0,10000,3.3,0.55,0,-1.20941,2.7248
0,10000,3.3,0.575,0,-1.16548,1.8304
0,10000,3.3,0.6,0,-1.18429,2.3912
0,10000,3.3,0.625,0,-1.18195,2.5419
0,10000,3.3,0.65,0,-1.12393,1.0873
0,10000,3.3,0.675,0,-1.12675,1.429
0,10000,3.3,0.7,0,-1.10003,1.2175
0,10000,3.3,0.725,0,-1.0755,0.9018
0,10000,3.3,0.75,0,-1.11502,1.6437
0,10000,3.3,0.775,0,-1.12572,1.8787
0,10000,3.3,0.8,0,-1.06407,0.731
0,10000,3.3,0.825,0,-1.086,1.0222
0,10000,3.3,0.85,0,-1.05736,1.0079
0,10000,3.3,0.875,0,-1.03966,0.7805
0,10000,3.3,0.9,0,-1.02839,0.6467
0,10000,3.3,0.925,0,-1.02512,0.7452
0,10000,3.3,0.95,0,-1.03667,0.7153
0,10000,3.3,0.975,0,-1.04296,0.9233
0,10000,3.3,1.0,0,-1.03585,0.8636
0,10000,3.4,0.5,0,-1.19523,1.6447
0,10000,3.4,0.525,0,-1.15539,1.2532
0,10000,3.4,0.55,0,-1.16234,0.814
0,10000,3.4,0.575,0,-1.15086,1.2349
0,10000,3.4,0.6,0,-1.11704,1.2518
0,10000,3.4,0.625,0,-1.14401,1.3341
0,10000,3.4,0.65,0,-1.14177,1.8184
0,10000,3.4,0.675,0,-1.13088,1.5892
0,10000,3.4,0.7,0,-1.12054,1.304
0,10000,3.4,0.725,0,-1.08522,0.9615
0,10000,3.4,0.75,0,-1.09462,0.9152
0,10000,3.4,0.775,0,-1.08854,1.2121
0,10000,3.4,0.8,0,-1.08281,1.1658
0,10000,3.4,0.825,0,-1.07423,0.7796
0,10000,3.4,0.85,0,-1.10597,1.5382
0,10000,3.4,0.875,0,-1.04647,0.7371
0,10000,3.4,0.9,0,-1.07148,1.1772
0,10000,3.4,0.925,0,-1.04632,0.8713
0,10000,3.4,0.95,0,-1.03356,0.6988
0,10000,3.4,0.975,0,-1.06666,1.2272
0,10000,3.4,1.0,0,-1.01197,0.5978
0,10000,3.5,0.5,0,-1.1767,0.9708
0,10000,3.5,0.525,0,-1.21089,2.5076
0,10000,3.5,0.55,0,-1.17482,1.9938
0,10000,3.5,0.575,0,-1.16489,1.8266
0,10000,3.5,0.6,0,-1.17803,1.6656
0,10000,3.5,0.625,0,-1.14835,1.8183
0,10000,3.5,0.65,0,-1.12439,0.7272
0,10000,3.5,0.675,0,-1.09648,0.606
0,10000,3.5,0.7,0,-1.12512,1.08
0,10000,3.5,0.725,0,-1.11043,0.9529
0,10000,3.5,0.75,0,-1.11293,1.6386
0,10000,3.5,0.775,0,-1.11751,1.4627
0,10000,3.5,0.8,0,-1.07271,1.0186
0,10000,3.5,0.825,0,-1.09259,1.03
0,10000,3.5,0.85,0,-1.06105,0.931
0,10000,3.5,0.875,0,-1.0568,0.978
0,10000,3.5,0.9,0,-1.05586,0.7519
0,10000,3.5,0.925,0,-1.03462,0.7202
0,10000,3.5,0.95,0,-1.05805,1.0702
0,10000,3.5,0.975,0,-1.0462,0.9124
0,10000,3.5,1.0,0,-1.03685,0.7633
0,10000,3.6,0.5,0,-1.25473,3.4714
0,10000,3.6,0.525,0,-1.18232,1.6612
0,10000,3.6,0.55,0,-1.20661,2.4557
0,10000,3.6,0.575,0,-1.18556,1.7833
0,10000,3.6,0.6,0,-1.17512,1.7714
0,10000,3.6,0.625,0,-1.16759,2.2238
0,10000,3.6,0.65,0,-1.15171,1.3495
0,10000,3.6,0.675,0,-1.11491,1.0542
0,10000,3.6,0.7,0,-1.12776,1.3684
0,10000,3.6,0.725,0,-1.10394,1.0847
0,10000,3.6,0.75,0,-1.12812,1.3139
0,10000,3.6,0.775,0,-1.09014,1.2859
0,10000,3.6,0.8,0,-1.11984,1.4491
0,10000,3.6,0.825,0,-1.06691,0.8313
0,10000,3.6,0.85,0,-1.10055,1.3145
0,10000,3.6,0.875,0,-1.07589,0.835
0,10000,3.6,0.9,0,-1.07451,1.0402
0,10000,3.6,0.925,0,-1.02916,0.5911
0,10000,3.6,0.95,0,-1.01394,0.2419
0,10000,3.6,0.975,0,-1.06448,1.1726
0,10000,3.6,1.0,0,-1.04519,0.969
0,10000,3.7,0.5,0,-1.20353,1.716
0,10000,3.7,0.525,0,-1.21027,2.4391
0,10000,3.7,0.55,0,-1.20699,2.7568
0,10000,3.7,0.575,0,-1.18754,1.9866
0,10000,3.7,0.6,0,-1.14368,1.6282
0,10000,3.7,0.625,0,-1.15762,1.3379
0,10000,3.7,0.65,0,-1.1453,1.5698
0,10000,3.7,0.675,0,-1.12516,1.3492
0,10000,3.7,0.7,0,-1.14253,1.7752
0,10000,3.7,0.725,0,-1.14384,1.4317
0,10000,3.7,0.75,0,-1.13125,1.6269
0,10000,3.7,0.775,0,-1.09724,1.0985
0,10000,3.7,0.8,0,-1.07577,0.7415
0,10000,3.7,0.825,0,-1.07469,0.9793
0,10000,3.7,0.85,0,-1.08879,0.8599
0,10000,3.7,0.875,0,-1.05587,0.7125
0,10000,3.7,0.9,0,-1.05974,0.9104
0,10000,3.7,0.925,0,-1.06582,0.8715
0,10000,3.7,0.95,0,-1.07805,1.3736
0,10000,3.7,0.975,0,-1.03188,0.4549
0,10000,3.7,1.0,0,-1.03082,0.7072
0,10000,3.8,0.5,0,-1.19791,1.1638
0,10000,3.8,0.525,0,-1.24209,3.311
0,10000,3.8,0.55,0,-1.18297,1.7223
0,10000,3.8,0.575,0,-1.16752,1.0417
0,10000,3.8,0.6,0,-1.15548,1.3546
0,10000,3.8,0.625,0,-1.17026,1.8034
0,10000,3.8,0.65,0,-1.147,1.5353
0,10000,3.8,0.675,0,-1.19004,2.9322
0,10000,3.8,0.7,0,-1.15283,1.7304
0,10000,3.8,0.725,0,-1.15056,1.9326
0,10000,3.8,0.75,0,-1.11567,1.2905
0,10000,3.8,0.775,0,-1.11295,1.4847
0,10000,3.8,0.8,0,-1.08102,0.8026
0,10000,3.8,0.825,0,-1.10193,1.3322
0,10000,3.8,0.85,0,-1.0816,1.0833
0,10000,3.8,0.875,0,-1.0845,0.9471
0,10000,3.8,0.9,0,-1.0643,0.9085
0,10000,3.8,0.925,0,-1.03374,0.665
0,10000,3.8,0.95,0,-1.03621,0.5137
0,10000,3.8,0.975,0,-1.06081,0.8781
0,10000,3.8,1.0,0,-1.02554,0.3286
0,10000,3.9,0.5,0,-1.26156,3.0257
0,10000,3.9,0.525,0,-1.22479,2.9207
0,10000,3.9,0.55,0,-1.23043,2.7074
0,10000,3.9,0.575,0,-1.21236,2.6739
0,10000,3.9,0.6,0,-1.19189,2.5221
0,10000,3.9,0.625,0,-1.19588,2.177
0,10000,3.9,0.65,0,-1.15909,1.4472
0,10000,3.9,0.675,0,-1.1569,1.0209
0,10000,3.9,0.7,0,-1.1113,1.2013
0,10000,3.9,0.725,0,-1.07884,0.6476
0,10000,3.9,0.75,0,-1.13322,1.5642
0,10000,3.9,0.775,0,-1.10483,0.9783
0,10000,3.9,0.8,0,-1.1257,1.7103
0,10000,3.9,0.825,0,-1.09087,0.8335
0,10000,3.9,0.85,0,-1.0723,0.6848
0,10000,3.9,0.875,0,-1.05104,0.4458
0,10000,3.9,0.9,0,-1.09032,0.8437
0,10000,3.9,0.925,0,-1.09085,1.1174
0,10000,3.9,0.95,0,-1.07638,1.2073
0,10000,3.9,0.975,0,-1.06266,0.9538
0,10000,3.9,1.0,0,-1.05971,1.0207
0,10000,4.0,0.5,0,-1.22695,2.5592
0,10000,4.0,0.525,0,-1.18567,1.8487
0,10000,4.0,0.55,0,-1.18837,1.3681
0,10000,4.0,0.575,0,-1.22048,2.5385
0,10000,4.0,0.6,0,-1.21434,2.7726
0,10000,4.0,0.625,0,-1.16588,1.388
0,10000,4.0,0.65,0,-1.16028,1.4829
0,10000,4.0,0.675,0,-1.15516,1.2796
0,10000,4.0,0.7,0,-1.11495,0.6973
0,10000,4.0,0.725,0,-1.10563,0.9417
0,10000,4.0,0.75,0,-1.13142,1.244
0,10000,4.0,0.775,0,-1.08682,0.5072
0,10000,4.0,0.8,0,-1.12412,1.3923
0,10000,4.0,0.825,0,-1.11012,1.3515
0,10000,4.0,0.85,0,-1.08132,0.5517
0,10000,4.0,0.875,0,-1.09155,1.1586
0,10000,4.0,0.9,0,-1.07178,0.8106
0,10000,4.0,0.925,0,-1.05581,0.5374
0,10000,4.0,0.95,0,-1.06955,1.0776
0,10000,4.0,0.975,0,-1.0502,0.6782
0,10000,4.0,1.0,0,-1.0422,0.6154
0,10000,3.0,0.5,1,-1.17828,1.8905
0,10000,3.0,0.525,1,-1.13123,1.1786
0,10000,3.0,0.55,1,-1.13962,1.1092
0,10000,3.0,0.575,1,-1.15853,1.9873
0,10000,3.0,0.6,1,-1.12319,0.9073
0,10000,3.0,0.625,1,-1.11063,1.4079
0,10000,3.0,0.65,1,-1.1078,1.3635
0,10000,3.0,0.675,1,-1.10735,1.2752
0,10000,3.0,0.7,1,-1.11211,1.3585
0,10000,3.0,0.725,1,-1.10277,1.2482
0,10000,3.0,0.75,1,-1.08768,1.2237
0,10000,3.0,0.775,1,-1.07931,1.2877
0,10000,3.0,0.8,1,-1.06149,1.0126
0,10000,3.0,0.825,1,-1.05518,0.9867
0,10000,3.0,0.85,1,-1.03226,0.5706
0,10000,3.0,0.875,1,-1.03705,0.6886
0,10000,3.0,0.9,1,-1.039,0.8561
0,10000,3.0,0.925,1,-1.02906,0.8924
0,10000,3.0,0.95,1,-1.01725,0.5701
0,10000,3.0,0.975,1,-1.00406,0.5613
0,10000,3.0,1.0,1,-1.00824,0.7013
0,10000,3.1,0.5,1,-1.18994,1.9221
0,10000,3.1,0.525,1,-1.12923,1.151
0,10000,3.1,0.55,1,-1.17146,1.935
0,10000,3.1,0.575,1,-1.16237,1.7757
0,10000,3.1,0.6,1,-1.14394,1.4764
0,10000,3.1,0.625,1,-1.12537,1.2932
0,10000,3.1,0.65,1,-1.10544,1.3956
0,10000,3.1,0.675,1,-1.09732,1.2545
0,10000,3.1,0.7,1,-1.09225,1.1743
0,10000,3.1,0.725,1,-1.06778,0.3949
0,10000,3.1,0.75,1,-1.1099,1.4645
0,10000,3.1,0.775,1,-1.08672,1.278
0,10000,3.1,0.8,1,-1.06759,0.9007
0,10000,3.1,0.825,1,-1.05706,0.7259
0,10000,3.1,0.85,1,-1.04187,0.7707
0,10000,3.1,0.875,1,-1.0294,0.6945
0,10000,3.1,0.9,1,-1.05617,1.0055
0,10000,3.1,0.925,1,-1.03156,0.8409
0,10000,3.1,0.95,1,-1.01626,0.6108
0,10000,3.1,0.975,1,-1.02234,0.7976
0,10000,3.1,1.0,1,-1.02745,0.9144
0,10000,3.2,0.5,1,-1.21872,2.47
0,10000,3.2,0.525,1,-1.20802,3.1517
0,10000,3.2,0.55,1,-1.16878,1.8174
0,10000,3.2,0.575,1,-1.15687,1.8234
0,10000,3.2,0.6,1,-1.17521,2.4592
0,10000,3.2,0.625,1,-1.13548,1.2359
0,10000,3.2,0.65,1,-1.11173,1.3714
0,10000,3.2,0.675,1,-1.14616,2.0994
0,10000,3.2,0.7,1,-1.13739,1.8381
0,10000,3.2,0.725,1,-1.09644,1.1926
0,10000,3.2,0.75,1,-1.08765,1.0568
0,10000,3.2,0.775,1,-1.08077,1.1193
0,10000,3.2,0.8,1,-1.06851,0.7157
0,10000,3.2,0.825,1,-1.06707,0.9315
0,10000,3.2,0.85,1,-1.04029,0.5742
0,10000,3.2,0.875,1,-1.06431,1.0084
0,10000,3.2,0.9,1,-1.04273,0.8339
0,10000,3.2,0.925,1,-1.02485,0.419
0,10000,3.2,0.95,1,-1.03424,0.7555
0,10000,3.2,0.975,1,-1.02109,0.8363
0,10000,3.2,1.0,1,-0.99691,0.511
0,10000,3.3,0.5,1,-1.20618,2.4345
0,10000,3.3,0.525,1,-1.17271,1.0704
0,10000,3.3,0.55,1,-1.1902,2.1165
0,10000,3.3,0.575,1,-1.16817,1.8729
0,10000,3.3,0.6,1,-1.12696,0.7294
0,10000,3.3,0.625,1,-1.15553,1.5656
0,10000,3.3,0.65,1,-1.12481,1.346
0,10000,3.3,0.675,1,-1.13532,1.6744
0,10000,3.3,0.7,1,-1.09437,0.6478
0,10000,3.3,0.725,1,-1.10343,1.059
0,10000,3.3,0.75,1,-1.11532,1.5747
0,10000,3.3,0.775,1,-1.09452,1.3761
0,10000,3.3,0.8,1,-1.08522,1.1009
0,10000,3.3,0.825,1,-1.07142,1.2078
0,10000,3.3,0.85,1,-1.06934,0.9451
0,10000,3.3,0.875,1,-1.04359,0.8181
0,10000,3.3,0.9,1,-1.0126,0.4219
0,10000,3.3,0.925,1,-1.02443,0.4476
0,10000,3.3,0.95,1,-1.04185,0.9484
0,10000,3.3,0.975,1,-1.03071,0.8202
0,10000,3.3,1.0,1,-0.99482,0.3942
0,10000,3.4,0.5,1,-1.2072,2.3014
0,10000,3.4,0.525,1,-1.18918,1.8063
0,10000,3.4,0.55,1,-1.18519,1.4868
0,10000,3.4,0.575,1,-1.16523,1.6269
0,10000,3.4,0.6,1,-1.16987,2.2211
0,10000,3.4,0.625,1,-1.1173,1.2077
0,10000,3.4,0.65,1,-1.11666,1.0403
0,10000,3.4,0.675,1,-1.13787,1.6827
0,10000,3.4,0.7,1,-1.12583,1.252
0,10000,3.4,0.725,1,-1.1002,1.1288
0,10000,3.4,0.75,1,-1.07939,0.5185
0,10000,3.4,0.775,1,-1.09824,1.1921
0,10000,3.4,0.8,1,-1.10369,1.3262
0,10000,3.4,0.825,1,-1.05188,0.6407
0,10000,3.4,0.85,1,-1.06701,0.87
0,10000,3.4,0.875,1,-1.0592,0.798
0,10000,3.4,0.9,1,-1.05211,0.8109
0,10000,3.4,0.925,1,-1.05808,1.0499
0,10000,3.4,0.95,1,-1.04024,0.795
0,10000,3.4,0.975,1,-1.00657,0.5514
0,10000,3.4,1.0,1,-1.04006,0.8779
0,10000,3.5,0.5,1,-1.20726,1.8539
0,10000,3.5,0.525,1,-1.2345,3.5051
0,10000,3.5,0.55,1,-1.184,2.0942
0,10000,3.5,0.575,1,-1.20794,2.9138
0,10000,3.5,0.6,1,-1.14869,1.4203
0,10000,3.5,0.625,1,-1.12998,0.7762
0,10000,3.5,0.65,1,-1.16084,1.775
0,10000,3.5,0.675,1,-1.13422,0.9649
0,10000,3.5,0.7,1,-1.09668,0.7822
0,10000,3.5,0.725,1,-1.11244,1.1195
0,10000,3.5,0.75,1,-1.08358,0.9307
0,10000,3.5,0.775,1,-1.10198,1.1532
0,10000,3.5,0.8,1,-1.06249,0.3045
0,10000,3.5,0.825,1,-1.06798,0.6347
0,10000,3.5,0.85,1,-1.06431,0.6717
0,10000,3.5,0.875,1,-1.07204,1.0168
0,10000,3.5,0.9,1,-1.05286,0.7009
0,10000,3.5,0.925,1,-1.03896,0.7378
0,10000,3.5,0.95,1,-1.04618,0.7731
0,10000,3.5,0.975,1,-1.04987,0.9442
0,10000,3.5,1.0,1,-1.04736,1.0481
0,10000,3.6,0.5,1,-1.20181,1.9174
0,10000,3.6,0.525,1,-1.20189,2.2682
0,10000,3.6,0.55,1,-1.2129,2.973
0,10000,3.6,0.575,1,-1.1726,2.0301
0,10000,3.6,0.6,1,-1.17466,2.0227
0,10000,3.6,0.625,1,-1.15996,1.2976
0,10000,3.6,0.65,1,-1.15799,2.1246
0,10000,3.6,0.675,1,-1.1534,1.9874
0,10000,3.6,0.7,1,-1.08749,0.9464
0,10000,3.6,0.725,1,-1.11514,1.4525
0,10000,3.6,0.75,1,-1.09845,0.7819
0,10000,3.6,0.775,1,-1.12542,1.7894
0,10000,3.6,0.8,1,-1.09773,1.1215
0,10000,3.6,0.825,1,-1.08786,1.2474
0,10000,3.6,0.85,1,-1.07884,1.0189
0,10000,3.6,0.875,1,-1.07171,0.9741
0,10000,3.6,0.9,1,-1.05303,0.7159
0,10000,3.6,0.925,1,-1.05014,0.9209
0,10000,3.6,0.95,1,-1.06928,0.8776
0,10000,3.6,0.975,1,-1.06208,1.0597
0,10000,3.6,1.0,1,-1.03616,0.7514
0,10000,3.7,0.5,1,-1.21402,2.0454
0,10000,3.7,0.525,1,-1.22613,2.7
0,10000,3.7,0.55,1,-1.20084,2.1578
0,10000,3.7,0.575,1,-1.19007,2.0756
0,10000,3.7,0.6,1,-1.16849,1.1479
0,10000,3.7,0.625,1,-1.14478,1.211
0,10000,3.7,0.65,1,-1.12818,1.3017
0,10000,3.7,0.675,1,-1.16968,2.0779
0,10000,3.7,0.7,1,-1.13045,1.3668
0,10000,3.7,0.725,1,-1.11848,1.113
0,10000,3.7,0.75,1,-1.11405,1.1076
0,10000,3.7,0.775,1,-1.1047,1.2824
0,10000,3.7,0.8,1,-1.09663,1.3174
0,10000,3.7,0.825,1,-1.1113,1.4495
0,10000,3.7,0.85,1,-1.08477,1.0308
0,10000,3.7,0.875,1,-1.09301,1.3433
0,10000,3.7,0.9,1,-1.06859,0.6913
0,10000,3.7,0.925,1,-1.02617,0.6269
0,10000,3.7,0.95,1,-1.04376,0.5746
0,10000,3.7,0.975,1,-1.0649,1.1128
0,10000,3.7,1.0,1,-1.02862,0.6103
0,10000,3.8,0.5,1,-1.1919,1.1709
0,10000,3.8,0.525,1,-1.21396,2.7848
0,10000,3.8,0.55,1,-1.21394,2.5747
0,10000,3.8,0.575,1,-1.16941,1.6749
0,10000,3.8,0.6,1,-1.17179,2.089
0,10000,3.8,0.625,1,-1.18945,1.9668
0,10000,3.8,0.65,1,-1.14947,1.5576
0,10000,3.8,0.675,1,-1.153,1.9111
0,10000,3.8,0.7,1,-1.12877,1.2098
0,10000,3.8,0.725,1,-1.12722,0.9889
0,10000,3.8,0.75,1,-1.10643,0.8602
0,10000,3.8,0.775,1,-1.08403,0.5344
0,10000,3.8,0.8,1,-1.07461,0.5419
0,10000,3.8,0.825,1,-1.11147,1.3398
0,10000,3.8,0.85,1,-1.09738,1.3847
0,10000,3.8,0.875,1,-1.07981,1.1163
0,10000,3.8,0.9,1,-1.05691,0.9127
0,10000,3.8,0.925,1,-1.07322,1.0705
0,10000,3.8,0.95,1,-1.01691,0.2249
0,10000,3.8,0.975,1,-1.04226,0.6273
0,10000,3.8,1.0,1,-1.03537,0.6658
0,10000,3.9,0.5,1,-1.19537,1.3944
0,10000,3.9,0.525,1,-1.20317,1.2834
0,10000,3.9,0.55,1,-1.21193,2.2382
0,10000,3.9,0.575,1,-1.19212,1.0056
0,10000,3.9,0.6,1,-1.1684,1.7345
0,10000,3.9,0.625,1,-1.16215,1.3646
0,10000,3.9,0.65,1,-1.16088,1.5169
0,10000,3.9,0.675,1,-1.10751,0.5096
0,10000,3.9,0.7,1,-1.13303,0.926
0,10000,3.9,0.725,1,-1.10371,0.9063
0,10000,3.9,0.75,1,-1.06995,0.1954
0,10000,3.9,0.775,1,-1.07895,0.3879
0,10000,3.9,0.8,1,-1.10715,1.2793
0,10000,3.9,0.825,1,-1.09837,1.2162
0,10000,3.9,0.85,1,-1.0924,1.0831
0,10000,3.9,0.875,1,-1.11504,1.4446
0,10000,3.9,0.9,1,-1.07589,0.8987
0,10000,3.9,0.925,1,-1.07828,0.9473
0,10000,3.9,0.95,1,-1.06339,0.839
0,10000,3.9,0.975,1,-1.04518,0.4717
0,10000,3.9,1.0,1,-1.06451,0.9649
0,10000,4.0,0.5,1,-1.26241,3.1276
0,10000,4.0,0.525,1,-1.23358,3.1035
0,10000,4.0,0.55,1,-1.19669,1.9368
0,10000,4.0,0.575,1,-1.16833,1.1293
0,10000,4.0,0.6,1,-1.15938,1.4232
0,10000,4.0,0.625,1,-1.17601,1.4959
0,10000,4.0,0.65,1,-1.13858,1.0687
0,10000,4.0,0.675,1,-1.12639,1.0323
0,10000,4.0,0.7,1,-1.12335,0.864
0,10000,4.0,0.725,1,-1.14161,1.6305
0,10000,4.0,0.75,1,-1.12754,1.4579
0,10000,4.0,0.775,1,-1.10261,0.956
0,10000,4.0,0.8,1,-1.0724,0.5434
0,10000,4.0,0.825,1,-1.07486,0.6738
0,10000,4.0,0.85,1,-1.08615,1.0721
0,10000,4.0,0.875,1,-1.08198,0.7057
0,10000,4.0,0.9,1,-1.07993,1.0549
0,10000,4.0,0.925,1,-1.06818,0.9839
0,10000,4.0,0.95,1,-1.0353,0.3739
0,10000,4.0,0.975,1,-1.05363,0.8936
0,10000,4.0,1.0,1,-1.04621,0.6133
0,10000,3.0,0.5,2,-1.21046,2.791
0,10000,3.0,0.525,2,-1.19658,2.5983
0,10000,3.0,0.55,2,-1.1626,2.0595
0,10000,3.0,0.575,2,-1.13397,1.6572
0,10000,3.0,0.6,2,-1.14587,1.6724
0,10000,3.0,0.625,2,-1.11265,1.4153
0,10000,3.0,0.65,2,-1.1225,1.608
0,10000,3.0,0.675,2,-1.10526,1.2537
0,10000,3.0,0.7,2,-1.10387,0.8996
0,10000,3.0,0.725,2,-1.09313,1.26
0,10000,3.0,0.75,2,-1.1028,1.457
0,10000,3.0,0.775,2,-1.06865,1.1177
0,10000,3.0,0.8,2,-1.04433,0.4796
0,10000,3.0,0.825,2,-1.05541,1.0264
0,10000,3.0,0.85,2,-1.04352,0.7875
0,10000,3.0,0.875,2,-1.03151,0.8045
0,10000,3.0,0.9,2,-1.02505,0.8999
0,10000,3.0,0.925,2,-1.00935,0.5097
0,10000,3.0,0.95,2,-1.02105,0.765
0,10000,3.0,0.975,2,-0.99412,0.5096
0,10000,3.0,1.0,2,-1.01482,0.8239
0,10000,3.1,0.5,2,-1.18161,1.5444
0,10000,3.1,0.525,2,-1.17394,1.8953
0,10000,3.1,0.55,2,-1.17979,2.3523
0,10000,3.1,0.575,2,-1.17634,2.5135
0,10000,3.1,0.6,2,-1.15563,1.5664
0,10000,3.1,0.625,2,-1.13428,1.3718
0,10000,3.1,0.65,2,-1.11107,1.2907
0,10000,3.1,0.675,2,-1.10526,1.0969
0,10000,3.1,0.7,2,-1.12907,1.6855
0,10000,3.1,0.725,2,-1.09076,1.2635
0,10000,3.1,0.75,2,-1.08582,0.9074
0,10000,3.1,0.775,2,-1.05673,0.6744
0,10000,3.1,0.8,2,-1.07503,1.189
0,10000,3.1,0.825,2,-1.07232,0.997
0,10000,3.1,0.85,2,-1.03587,0.7129
0,10000,3.1,0.875,2,-1.03239,0.8292
0,10000,3.1,0.9,2,-1.02734,0.6978
0,10000,3.1,0.925,2,-1.04211,1.0152
0,10000,3.1,0.95,2,-1.02986,0.7973
0,10000,3.1,0.975,2,-1.03393,0.9062
0,10000,3.1,1.0,2,-1.00639,0.6754
0,10000,3.2,0.5,2,-1.18503,2.2994
0,10000,3.2,0.525,2,-1.19388,2.8353
0,10000,3.2,0.55,2,-1.12844,1.2499
0,10000,3.2,0.575,2,-1.14781,1.2426
0,10000,3.2,0.6,2,-1.14396,1.325
0,10000,3.2,0.625,2,-1.13249,0.8148
0,10000,3.2,0.65,2,-1.126,1.6226
0,10000,3.2,0.675,2,-1.13307,1.745
0,10000,3.2,0.7,2,-1.09653,1.1507
0,10000,3.2,0.725,2,-1.13452,1.9624
0,10000,3.2,0.75,2,-1.10357,1.2131
0,10000,3.2,0.775,2,-1.09392,1.4172
0,10000,3.2,0.8,2,-1.07804,1.1237
0,10000,3.2,0.825,2,-1.07375,1.0974
0,10000,3.2,0.85,2,-1.05136,0.8615
0,10000,3.2,0.875,2,-1.03104,0.5406
0,10000,3.2,0.9,2,-1.05354,0.9568
0,10000,3.2,0.925,2,-1.03628,0.8001
0,10000,3.2,0.95,2,-1.01281,0.522
0,10000,3.2,0.975,2,-1.01634,0.4252
0,10000,3.2,1.0,2,-1.01051,0.5638
0,10000,3.3,0.5,2,-1.20792,2.3233
0,10000,3.3,0.525,2,-1.15397,1.6944
0,10000,3.3,0.55,2,-1.19877,2.226
0,10000,3.3,0.575,2,-1.16701,1.6963
0,10000,3.3,0.6,2,-1.12574,0.8214
0,10000,3.3,0.625,2,-1.12748,0.7794
0,10000,3.3,0.65,2,-1.1045,0.541
0,10000,3.3,0.675,2,-1.12845,1.3323
0,10000,3.3,0.7,2,-1.10116,1.2586
0,10000,3.3,0.725,2,-1.0838,1.2135
0,10000,3.3,0.75,2,-1.10002,1.1435
0,10000,3.3,0.775,2,-1.07074,0.9021
0,10000,3.3,0.8,2,-1.06251,0.9364
0,10000,3.3,0.825,2,-1.05679,1.0707
