,t,p,v,replicate,alpha,error
0,10000,2.2,0.0,0,-1.34511,128.979
0,10000,2.2,0.025,0,-2.23963,354.5682
0,10000,2.2,0.05,0,-1.99914,138.4545
0,10000,2.2,0.075,0,-1.76688,43.3752
0,10000,2.2,0.1,0,-1.662,33.2522
0,10000,2.2,0.125,0,-1.61117,28.7383
0,10000,2.2,0.15,0,-1.52025,17.1679
0,10000,2.2,0.175,0,-1.45977,12.7101
0,10000,2.2,0.2,0,-1.42192,8.9675
0,10000,2.2,0.225,0,-1.35278,6.8628
0,10000,2.2,0.25,0,-1.33566,6.1151
0,10000,2.2,0.275,0,-1.32385,5.6722
0,10000,2.2,0.3,0,-1.28765,4.5177
0,10000,2.2,0.325,0,-1.25858,4.3543
0,10000,2.2,0.35,0,-1.23309,3.1643
0,10000,2.2,0.375,0,-1.22602,3.1841
0,10000,2.2,0.4,0,-1.24265,3.8802
0,10000,2.2,0.425,0,-1.15928,1.9899
0,10000,2.2,0.45,0,-1.16872,2.507
0,10000,2.2,0.475,0,-1.17499,2.4733
0,10000,2.2,0.5,0,-1.12672,1.6404
0,10000,2.3,0.0,0,-1.89015,315.5684
0,10000,2.3,0.025,0,-2.24072,347.9332
0,10000,2.3,0.05,0,-2.00177,132.5814
0,10000,2.3,0.075,0,-1.89463,93.0356
0,10000,2.3,0.1,0,-1.75038,54.6379
0,10000,2.3,0.125,0,-1.59555,21.416
0,10000,2.3,0.15,0,-1.5138,15.3412
0,10000,2.3,0.175,0,-1.38162,6.3772
0,10000,2.3,0.2,0,-1.41719,9.1792
0,10000,2.3,0.225,0,-1.40014,9.059
0,10000,2.3,0.25,0,-1.34613,6.4733
0,10000,2.3,0.275,0,-1.32258,6.7397
0,10000,2.3,0.3,0,-1.30004,5.3467
0,10000,2.3,0.325,0,-1.2529,2.9086
0,10000,2.3,0.35,0,-1.23844,3.0689
0,10000,2.3,0.375,0,-1.23765,3.6749
0,10000,2.3,0.4,0,-1.23243,4.0475
0,10000,2.3,0.425,0,-1.19763,2.6892
0,10000,2.3,0.45,0,-1.1638,1.7888
0,10000,2.3,0.475,0,-1.17753,2.5289
0,10000,2.3,0.5,0,-1.14873,2.1076
0,10000,2.4,0.0,0,-1.76628,193.0852
0,10000,2.4,0.025,0,-2.24468,370.8793
0,10000,2.4,0.05,0,-1.98702,104.2421
0,10000,2.4,0.075,0,-1.84159,74.0005
0,10000,2.4,0.1,0,-1.78725,49.5754
0,10000,2.4,0.125,0,-1.58934,20.6705
0,10000,2.4,0.15,0,-1.45404,7.3293
0,10000,2.4,0.175,0,-1.441,8.9887
0,10000,2.4,0.2,0,-1.43104,9.7507
0,10000,2.4,0.225,0,-1.43627,10.5121
0,10000,2.4,0.25,0,-1.31307,3.8003
0,10000,2.4,0.275,0,-1.29431,3.6757
0,10000,2.4,0.3,0,-1.30936,5.4505
0,10000,2.4,0.325,0,-1.28343,4.9807
0,10000,2.4,0.35,0,-1.20454,2.4764
0,10000,2.4,0.375,0,-1.20623,2.113
0,10000,2.4,0.4,0,-1.22479,3.4861
0,10000,2.4,0.425,0,-1.20808,2.9293
0,10000,2.4,0.45,0,-1.16748,2.3793
0,10000,2.4,0.475,0,-1.18514,2.63
0,10000,2.4,0.5,0,-1.14228,1.8505
0,10000,2.5,0.0,0,-1.66923,230.9623
0,10000,2.5,0.025,0,-2.27526,376.6477
0,10000,2.5,0.05,0,-2.13163,224.9615
0,10000,2.5,0.075,0,-1.85193,58.5701
0,10000,2.5,0.1,0,-1.73191,46.7943
0,10000,2.5,0.125,0,-1.68241,40.2188
0,10000,2.5,0.15,0,-1.55861,18.6669
0,10000,2.5,0.175,0,-1.4988,15.5698
0,10000,2.5,0.2,0,-1.39432,7.9881
0,10000,2.5,0.225,0,-1.37496,7.491
0,10000,2.5,0.25,0,-1.3353,5.0757
0,10000,2.5,0.275,0,-1.34098,6.9576
0,10000,2.5,0.3,0,-1.35585,7.22
0,10000,2.5,0.325,0,-1.27902,4.0385
0,10000,2.5,0.35,0,-1.23691,2.6086
0,10000,2.5,0.375,0,-1.23605,3.1129
0,10000,2.5,0.4,0,-1.23702,3.5613
0,10000,2.5,0.425,0,-1.23098,3.9463
0,10000,2.5,0.45,0,-1.15829,1.9385
0,10000,2.5,0.475,0,-1.17445,2.1178
0,10000,2.5,0.5,0,-1.17002,2.3139
0,10000,2.6,0.0,0,-1.84603,309.8578
0,10000,2.6,0.025,0,-2.17715,207.4508
0,10000,2.6,0.05,0,-2.094,166.919
0,10000,2.6,0.075,0,-1.89357,89.1573
0,10000,2.6,0.1,0,-1.74039,34.7935
0,10000,2.6,0.125,0,-1.62754,25.2825
0,10000,2.6,0.15,0,-1.58882,21.7174
0,10000,2.6,0.175,0,-1.5134,13.2514
0,10000,2.6,0.2,0,-1.45845,11.1513
0,10000,2.6,0.225,0,-1.39852,6.4052
0,10000,2.6,0.25,0,-1.37824,5.4893
0,10000,2.6,0.275,0,-1.3322,5.5464
0,10000,2.6,0.3,0,-1.35569,7.5879
0,10000,2.6,0.325,0,-1.25425,2.6992
0,10000,2.6,0.35,0,-1.27211,4.4363
0,10000,2.6,0.375,0,-1.25864,4.2089
0,10000,2.6,0.4,0,-1.2321,2.8723
0,10000,2.6,0.425,0,-1.19768,1.8022
0,10000,2.6,0.45,0,-1.19351,2.7032
0,10000,2.6,0.475,0,-1.17527,2.4433
0,10000,2.6,0.5,0,-1.163,2.1193
0,10000,2.7,0.0,0,-1.54964,182.3059
0,10000,2.7,0.025,0,-2.16703,187.6309
0,10000,2.7,0.05,0,-1.99786,124.9545
0,10000,2.7,0.075,0,-1.84842,67.6864
0,10000,2.7,0.1,0,-1.73503,41.4643
0,10000,2.7,0.125,0,-1.65771,28.802
0,10000,2.7,0.15,0,-1.54384,16.2282
0,10000,2.7,0.175,0,-1.45573,7.5254
0,10000,2.7,0.2,0,-1.50514,16.0713
0,10000,2.7,0.225,0,-1.37083,6.4766
0,10000,2.7,0.25,0,-1.37761,7.4906
0,10000,2.7,0.275,0,-1.2805,2.4784
0,10000,2.7,0.3,0,-1.34611,6.4479
0,10000,2.7,0.325,0,-1.28716,3.6287
0,10000,2.7,0.35,0,-1.29307,5.0902
0,10000,2.7,0.375,0,-1.26003,4.0613
0,10000,2.7,0.4,0,-1.26238,4.2235
0,10000,2.7,0.425,0,-1.20854,2.5419
0,10000,2.7,0.45,0,-1.17516,1.7099
0,10000,2.7,0.475,0,-1.17964,1.9555
0,10000,2.7,0.5,0,-1.17062,1.9614
0,10000,2.8,0.0,0,-2.0651,355.7092
0,10000,2.8,0.025,0,-2.37297,404.5957
0,10000,2.8,0.05,0,-2.08514,150.9109
0,10000,2.8,0.075,0,-1.86533,60.42
0,10000,2.8,0.1,0,-1.77148,55.8674
0,10000,2.8,0.125,0,-1.63762,25.4438
0,10000,2.8,0.15,0,-1.54235,14.4167
0,10000,2.8,0.175,0,-1.48488,12.2759
0,10000,2.8,0.2,0,-1.4784,13.4319
0,10000,2.8,0.225,0,-1.35765,4.087
0,10000,2.8,0.25,0,-1.3625,5.1128
0,10000,2.8,0.275,0,-1.36773,5.7133
0,10000,2.8,0.3,0,-1.34567,5.6541
0,10000,2.8,0.325,0,-1.25655,2.5301
0,10000,2.8,0.35,0,-1.27785,3.3555
0,10000,2.8,0.375,0,-1.25392,2.7857
0,10000,2.8,0.4,0,-1.23777,3.3683
0,10000,2.8,0.425,0,-1.24995,4.1237
0,10000,2.8,0.45,0,-1.19861,2.3092
0,10000,2.8,0.475,0,-1.1658,1.8396
0,10000,2.8,0.5,0,-1.17474,1.9952
0,10000,2.9,0.0,0,-2.25918,665.9843
0,10000,2.9,0.025,0,-2.44683,636.9289
0,10000,2.9,0.05,0,-2.13125,191.8425
0,10000,2.9,0.075,0,-1.87614,69.7327
0,10000,2.9,0.1,0,-1.80934,58.4594
0,10000,2.9,0.125,0,-1.59663,17.1283
0,10000,2.9,0.15,0,-1.55139,16.8214
0,10000,2.9,0.175,0,-1.51479,14.7813
0,10000,2.9,0.2,0,-1.4986,12.2314
0,10000,2.9,0.225,0,-1.44052,10.5611
0,10000,2.9,0.25,0,-1.37336,4.5824
0,10000,2.9,0.275,0,-1.3896,7.559
0,10000,2.9,0.3,0,-1.30614,3.815
0,10000,2.9,0.325,0,-1.33224,5.5803
0,10000,2.9,0.35,0,-1.28185,3.3317
0,10000,2.9,0.375,0,-1.27082,3.7519
0,10000,2.9,0.4,0,-1.25258,3.918
0,10000,2.9,0.425,0,-1.25973,4.3912
0,10000,2.9,0.45,0,-1.18911,2.1574
0,10000,2.9,0.475,0,-1.19194,2.1482
0,10000,2.9,0.5,0,-1.18445,2.6452
0,10000,3.0,0.0,0,-2.02922,438.5021
0,10000,3.0,0.025,0,-2.36333,475.2875
0,10000,3.0,0.05,0,-2.00674,127.0766
0,10000,3.0,0.075,0,-1.90578,84.5596
0,10000,3.0,0.1,0,-1.78054,45.545
0,10000,3.0,0.125,0,-1.69352,31.0202
0,10000,3.0,0.15,0,-1.5939,20.3471
0,10000,3.0,0.175,0,-1.54026,16.5434
0,10000,3.0,0.2,0,-1.50729,13.3987
0,10000,3.0,0.225,0,-1.43363,8.1106
0,10000,3.0,0.25,0,-1.39092,6.5952
0,10000,3.0,0.275,0,-1.38237,7.2193
0,10000,3.0,0.3,0,-1.32357,5.3247
0,10000,3.0,0.325,0,-1.33934,6.6399
0,10000,3.0,0.35,0,-1.29041,4.7831
0,10000,3.0,0.375,0,-1.23589,2.774
0,10000,3.0,0.4,0,-1.25313,3.3417
0,10000,3.0,0.425,0,-1.28826,4.7063
0,10000,3.0,0.45,0,-1.22288,2.989
0,10000,3.0,0.475,0,-1.18178,1.4883
0,10000,3.0,0.5,0,-1.19466,2.3141
0,10000,2.0,0.0,1,-1.72758,239.8474
0,10000,2.0,0.025,1,-2.18396,324.9984
0,10000,2.0,0.05,1,-2.0108,140.8874
0,10000,2.0,0.075,1,-1.75457,47.831
0,10000,2.0,0.1,1,-1.69029,40.9789
0,10000,2.0,0.125,1,-1.57868,24.0919
0,10000,2.0,0.15,1,-1.55986,20.7229
0,10000,2.0,0.175,1,-1.42596,10.1346
0,10000,2.0,0.2,1,-1.42114,11.0694
0,10000,2.0,0.225,1,-1.34045,6.1918
0,10000,2.0,0.25,1,-1.29699,4.2186
0,10000,2.0,0.275,1,-1.33671,7.1804
0,10000,2.0,0.3,1,-1.29419,5.504
0,10000,2.0,0.325,1,-1.19396,1.9465
0,10000,2.0,0.35,1,-1.23151,3.6257
0,10000,2.0,0.375,1,-1.175,2.1075
0,10000,2.0,0.4,1,-1.15876,1.9467
0,10000,2.0,0.425,1,-1.18516,2.8358
0,10000,2.0,0.45,1,-1.18935,3.1362
0,10000,2.0,0.475,1,-1.15821,2.4456
0,10000,2.0,0.5,1,-1.12462,1.6262
0,10000,2.1,0.0,1,-1.9753,363.6223
0,10000,2.1,0.025,1,-2.21258,293.1535
0,10000,2.1,0.05,1,-1.94934,111.0366
0,10000,2.1,0.075,1,-1.79141,52.1388
0,10000,2.1,0.1,1,-1.68149,35.0244
0,10000,2.1,0.125,1,-1.592,22.5436
0,10000,2.1,0.15,1,-1.47256,13.4546
0,10000,2.1,0.175,1,-1.44895,11.1955
0,10000,2.1,0.2,1,-1.39322,8.7646
0,10000,2.1,0.225,1,-1.36305,8.3642
0,10000,2.1,0.25,1,-1.33573,6.332
0,10000,2.1,0.275,1,-1.31168,6.1559
0,10000,2.1,0.3,1,-1.28923,4.7054
0,10000,2.1,0.325,1,-1.27432,4.7253
0,10000,2.1,0.35,1,-1.19188,2.4763
0,10000,2.1,0.375,1,-1.1981,2.6465
0,10000,2.1,0.4,1,-1.21728,3.5687
0,10000,2.1,0.425,1,-1.18487,2.8046
0,10000,2.1,0.45,1,-1.14256,1.7832
0,10000,2.1,0.475,1,-1.16403,2.5114
0,10000,2.1,0.5,1,-1.09113,1.08
0,10000,2.2,0.0,1,-1.79651,263.6883
0,10000,2.2,0.025,1,-2.23547,264.5743
0,10000,2.2,0.05,1,-1.94458,106.4178
0,10000,2.2,0.075,1,-1.84254,80.368
0,10000,2.2,0.1,1,-1.76271,60.4067
0,10000,2.2,0.125,1,-1.6336,31.3033
0,10000,2.2,0.15,1,-1.54352,18.7003
0,10000,2.2,0.175,1,-1.45778,12.9062
0,10000,2.2,0.2,1,-1.37123,5.8216
0,10000,2.2,0.225,1,-1.32868,4.3944
0,10000,2.2,0.25,1,-1.38415,8.6944
0,10000,2.2,0.275,1,-1.31114,5.2547
0,10000,2.2,0.3,1,-1.29712,5.6833
0,10000,2.2,0.325,1,-1.28469,4.9673
0,10000,2.2,0.35,1,-1.21893,2.5022
0,10000,2.2,0.375,1,-1.20989,2.9116
0,10000,2.2,0.4,1,-1.21803,3.3721
0,10000,2.2,0.425,1,-1.19222,2.9808
0,10000,2.2,0.45,1,-1.18329,2.6284
0,10000,2.2,0.475,1,-1.1561,2.0242
0,10000,2.2,0.5,1,-1.12175,1.5255
0,10000,2.3,0.0,1,-1.74131,235.8286
0,10000,2.3,0.025,1,-2.29021,355.5425
0,10000,2.3,0.05,1,-1.96829,103.6878
0,10000,2.3,0.075,1,-1.80132,59.9332
0,10000,2.3,0.1,1,-1.70388,35.7179
0,10000,2.3,0.125,1,-1.62045,25.693
0,10000,2.3,0.15,1,-1.57202,24.4218
0,10000,2.3,0.175,1,-1.51147,17.7566
0,10000,2.3,0.2,1,-1.43483,11.792
0,10000,2.3,0.225,1,-1.35,5.702
0,10000,2.3,0.25,1,-1.37139,7.7293
0,10000,2.3,0.275,1,-1.2986,4.2511
0,10000,2.3,0.3,1,-1.29743,4.5712
0,10000,2.3,0.325,1,-1.25532,3.1862
0,10000,2.3,0.35,1,-1.23622,3.3423
0,10000,2.3,0.375,1,-1.25797,3.9335
0,10000,2.3,0.4,1,-1.23575,3.6127
0,10000,2.3,0.425,1,-1.18807,2.9277
0,10000,2.3,0.45,1,-1.16138,1.9931
0,10000,2.3,0.475,1,-1.18237,2.7172
0,10000,2.3,0.5,1,-1.14076,1.5883
0,10000,2.4,0.0,1,-1.73259,224.1548
0,10000,2.4,0.025,1,-2.29055,310.153
0,10000,2.4,0.05,1,-2.03664,157.8188
0,10000,2.4,0.075,1,-1.77576,46.6983
0,10000,2.4,0.1,1,-1.62661,23.9151
0,10000,2.4,0.125,1,-1.61227,25.6131
0,10000,2.4,0.15,1,-1.55134,20.3489
0,10000,2.4,0.175,1,-1.48685,11.8711
0,10000,2.4,0.2,1,-1.38773,6.4885
0,10000,2.4,0.225,1,-1.37531,7.215
0,10000,2.4,0.25,1,-1.41655,11.4238
0,10000,2.4,0.275,1,-1.36592,7.009
0,10000,2.4,0.3,1,-1.28674,3.826
0,10000,2.4,0.325,1,-1.31646,5.9358
0,10000,2.4,0.35,1,-1.26465,3.8797
0,10000,2.4,0.375,1,-1.24753,3.4589
0,10000,2.4,0.4,1,-1.23045,3.2012
0,10000,2.4,0.425,1,-1.19957,2.3478
0,10000,2.4,0.45,1,-1.17307,1.8009
0,10000,2.4,0.475,1,-1.19058,2.8768
0,10000,2.4,0.5,1,-1.16894,2.3041
0,10000,2.5,0.0,1,-1.64337,182.4149
0,10000,2.5,0.025,1,-2.24081,288.7209
0,10000,2.5,0.05,1,-2.13117,202.8798
0,10000,2.5,0.075,1,-1.81112,61.0052
0,10000,2.5,0.1,1,-1.68855,30.0094
0,10000,2.5,0.125,1,-1.66659,34.1924
0,10000,2.5,0.15,1,-1.52019,16.8852
0,10000,2.5,0.175,1,-1.53733,16.2325
0,10000,2.5,0.2,1,-1.46368,12.3426
0,10000,2.5,0.225,1,-1.37192,7.2261
0,10000,2.5,0.25,1,-1.34183,4.5705
0,10000,2.5,0.275,1,-1.35001,6.6975
0,10000,2.5,0.3,1,-1.27576,3.744
0,10000,2.5,0.325,1,-1.29146,4.5923
0,10000,2.5,0.35,1,-1.25287,3.4554
0,10000,2.5,0.375,1,-1.19491,2.1693
0,10000,2.5,0.4,1,-1.23375,2.4429
0,10000,2.5,0.425,1,-1.21437,3.096
0,10000,2.5,0.45,1,-1.20044,2.9438
0,10000,2.5,0.475,1,-1.18131,2.143
0,10000,2.5,0.5,1,-1.15732,1.7315
0,10000,2.6,0.0,1,-1.78946,278.071
0,10000,2.6,0.025,1,-2.34224,465.8413
0,10000,2.6,0.05,1,-2.04152,111.7008
0,10000,2.6,0.075,1,-1.8909,98.8259
0,10000,2.6,0.1,1,-1.67101,31.836
0,10000,2.6,0.125,1,-1.59796,20.1331
0,10000,2.6,0.15,1,-1.55079,18.507
0,10000,2.6,0.175,1,-1.43977,8.4392
0,10000,2.6,0.2,1,-1.41715,6.4958
0,10000,2.6,0.225,1,-1.40081,8.4228
0,10000,2.6,0.25,1,-1.31852,3.2943
0,10000,2.6,0.275,1,-1.30878,3.6328
0,10000,2.6,0.3,1,-1.3422,6.3169
0,10000,2.6,0.325,1,-1.33697,6.8247
0,10000,2.6,0.35,1,-1.25863,3.9179
0,10000,2.6,0.375,1,-1.20006,2.0426
0,10000,2.6,0.4,1,-1.21951,2.3079
0,10000,2.6,0.425,1,-1.23181,3.2812
0,10000,2.6,0.45,1,-1.21265,2.625
0,10000,2.6,0.475,1,-1.18393,2.2733
0,10000,2.6,0.5,1,-1.16896,2.3979
0,10000,2.7,0.0,1,-2.06701,437.0806
0,10000,2.7,0.025,1,-2.30686,434.912
0,10000,2.7,0.05,1,-2.11999,199.5114
0,10000,2.7,0.075,1,-1.81565,47.4637
0,10000,2.7,0.1,1,-1.69583,33.1495
0,10000,2.7,0.125,1,-1.55059,16.5254
0,10000,2.7,0.15,1,-1.61519,24.3269
0,10000,2.7,0.175,1,-1.46305,9.2969
0,10000,2.7,0.2,1,-1.4615,11.4257
0,10000,2.7,0.225,1,-1.38337,6.9793
0,10000,2.7,0.25,1,-1.34634,5.3977
0,10000,2.7,0.275,1,-1.34137,4.0762
0,10000,2.7,0.3,1,-1.30959,4.7767
0,10000,2.7,0.325,1,-1.30135,4.5171
0,10000,2.7,0.35,1,-1.27227,3.8757
0,10000,2.7,0.375,1,-1.31083,6.0575
0,10000,2.7,0.4,1,-1.24972,3.4333
0,10000,2.7,0.425,1,-1.2218,3.0073
0,10000,2.7,0.45,1,-1.21371,2.4788
0,10000,2.7,0.475,1,-1.18304,2.358
0,10000,2.7,0.5,1,-1.1696,2.1567
0,10000,2.8,0.0,1,-2.01653,417.206
0,10000,2.8,0.025,1,-2.25433,348.39
0,10000,2.8,0.05,1,-1.98229,86.9281
0,10000,2.8,0.075,1,-1.8086,42.5617
0,10000,2.8,0.1,1,-1.72937,43.0047
0,10000,2.8,0.125,1,-1.60849,21.0807
0,10000,2.8,0.15,1,-1.63588,28.1347
0,10000,2.8,0.175,1,-1.50164,14.0815
0,10000,2.8,0.2,1,-1.43786,9.0488
0,10000,2.8,0.225,1,-1.38901,6.4203
0,10000,2.8,0.25,1,-1.347,5.1493
0,10000,2.8,0.275,1,-1.38877,8.7379
0,10000,2.8,0.3,1,-1.3007,3.7777
0,10000,2.8,0.325,1,-1.26198,2.7472
0,10000,2.8,0.35,1,-1.29629,5.4408
0,10000,2.8,0.375,1,-1.22104,1.9052
0,10000,2.8,0.4,1,-1.21325,1.9374
0,10000,2.8,0.425,1,-1.2096,2.5877
0,10000,2.8,0.45,1,-1.23193,3.5905
0,10000,2.8,0.475,1,-1.18733,2.4818
0,10000,2.8,0.5,1,-1.18203,2.113
0,10000,2.9,0.0,1,-1.51054,159.266
0,10000,2.9,0.025,1,-2.33674,332.2169
0,10000,2.9,0.05,1,-2.03127,121.5256
0,10000,2.9,0.075,1,-1.9502,99.9152
0,10000,2.9,0.1,1,-1.67857,29.7934
0,10000,2.9,0.125,1,-1.62901,18.8536
0,10000,2.9,0.15,1,-1.52499,13.3799
0,10000,2.9,0.175,1,-1.52949,15.2181
0,10000,2.9,0.2,1,-1.45162,11.6321
0,10000,2.9,0.225,1,-1.47249,12.0637
0,10000,2.9,0.25,1,-1.38151,7.5793
0,10000,2.9,0.275,1,-1.32394,4.2504
0,10000,2.9,0.3,1,-1.29898,4.0823
0,10000,2.9,0.325,1,-1.275,4.0136
0,10000,2.9,0.35,1,-1.2999,5.0661
0,10000,2.9,0.375,1,-1.26255,3.7028
0,10000,2.9,0.4,1,-1.25429,4.0096
0,10000,2.9,0.425,1,-1.24054,3.3865
0,10000,2.9,0.45,1,-1.20755,2.7446
0,10000,2.9,0.475,1,-1.21365,3.2846
0,10000,2.9,0.5,1,-1.16409,1.9025
0,10000,3.0,0.0,1,-1.82648,262.6095
0,10000,3.0,0.025,1,-2.33409,471.762
0,10000,3.0,0.05,1,-1.99097,117.0658
0,10000,3.0,0.075,1,-1.89422,67.9004
0,10000,3.0,0.1,1,-1.72752,35.1786
0,10000,3.0,0.125,1,-1.70122,32.5182
0,10000,3.0,0.15,1,-1.58661,19.4537
0,10000,3.0,0.175,1,-1.57885,22.1191
0,10000,3.0,0.2,1,-1.43009,8.0624
0,10000,3.0,0.225,1,-1.36851,4.0147
0,10000,3.0,0.25,1,-1.33547,4.9421
0,10000,3.0,0.275,1,-1.35503,5.2613
0,10000,3.0,0.3,1,-1.28022,0.9478
0,10000,3.0,0.325,1,-1.27636,3.3092
0,10000,3.0,0.35,1,-1.30392,4.3052
0,10000,3.0,0.375,1,-1.23872,3.3487
0,10000,3.0,0.4,1,-1.28016,4.3614
0,10000,3.0,0.425,1,-1.24855,2.7982
0,10000,3.0,0.45,1,-1.2232,2.8631
0,10000,3.0,0.475,1,-1.21399,2.3474
0,10000,3.0,0.5,1,-1.2285,3.1879
0,10000,2.0,0.0,2,-1.70908,241.4822
0,10000,2.0,0.025,2,-2.16921,306.3336
0,10000,2.0,0.05,2,-1.93751,103.5905
0,10000,2.0,0.075,2,-1.67057,28.7737
0,10000,2.0,0.1,2,-1.5861,18.3211
0,10000,2.0,0.125,2,-1.59167,25.0028
0,10000,2.0,0.15,2,-1.47042,11.5417
0,10000,2.0,0.175,2,-1.46694,13.2618
0,10000,2.0,0.2,2,-1.41695,11.3094
0,10000,2.0,0.225,2,-1.35988,7.8894
0,10000,2.0,0.25,2,-1.32883,6.0556
0,10000,2.0,0.275,2,-1.29272,4.604
0,10000,2.0,0.3,2,-1.28723,4.6746
0,10000,2.0,0.325,2,-1.26672,4.938
0,10000,2.0,0.35,2,-1.22939,3.6358
0,10000,2.0,0.375,2,-1.18715,2.6142
0,10000,2.0,0.4,2,-1.17823,2.6296
0,10000,2.0,0.425,2,-1.23073,4.0477
0,10000,2.0,0.45,2,-1.14412,2.0945
0,10000,2.0,0.475,2,-1.1193,1.5635
0,10000,2.0,0.5,2,-1.11325,1.6387
0,10000,2.1,0.0,2,-1.82819,301.1618
0,10000,2.1,0.025,2,-2.24782,345.6239
0,10000,2.1,0.05,2,-1.94649,95.4624
0,10000,2.1,0.075,2,-1.74956,39.3297
0,10000,2.1,0.1,2,-1.70064,43.9572
0,10000,2.1,0.125,2,-1.53079,16.199
0,10000,2.1,0.15,2,-1.47832,11.2764
0,10000,2.1,0.175,2,-1.4493,12.0177
0,10000,2.1,0.2,2,-1.39655,8.3307
0,10000,2.1,0.225,2,-1.32317,5.6
0,10000,2.1,0.25,2,-1.33346,6.5055
0,10000,2.1,0.275,2,-1.26852,3.5573
0,10000,2.1,0.3,2,-1.25335,3.011
0,10000,2.1,0.325,2,-1.30302,6.0378
0,10000,2.1,0.35,2,-1.27925,5.2847
0,10000,2.1,0.375,2,-1.19118,2.0803
0,10000,2.1,0.4,2,-1.18831,2.2427
0,10000,2.1,0.425,2,-1.19354,2.9707
0,10000,2.1,0.45,2,-1.16111,2.1746
0,10000,2.1,0.475,2,-1.1495,2.1854
0,10000,2.1,0.5,2,-1.10813,1.2925
0,10000,2.2,0.0,2,-1.80288,275.8605
0,10000,2.2,0.025,2,-2.27876,433.4617
0,10000,2.2,0.05,2,-2.04257,166.7993
0,10000,2.2,0.075,2,-1.807,55.7646
0,10000,2.2,0.1,2,-1.72522,45.8624
0,10000,2.2,0.125,2,-1.52464,12.286
0,10000,2.2,0.15,2,-1.542,16.0297
0,10000,2.2,0.175,2,-1.48979,15.1214
0,10000,2.2,0.2,2,-1.42981,11.2137
0,10000,2.2,0.225,2,-1.39015,7.5194
0,10000,2.2,0.25,2,-1.30594,5.0403
0,10000,2.2,0.275,2,-1.31135,5.0996
0,10000,2.2,0.3,2,-1.27324,4.3711
0,10000,2.2,0.325,2,-1.27097,4.7138
0,10000,2.2,0.35,2,-1.22533,2.4597
0,10000,2.2,0.375,2,-1.22691,3.5491
0,10000,2.2,0.4,2,-1.20109,2.9132
0,10000,2.2,0.425,2,-1.16672,2.0581
0,10000,2.2,0.45,2,-1.17908,2.4084
0,10000,2.2,0.475,2,-1.15533,2.2896
0,10000,2.2,0.5,2,-1.12449,1.2901
0,10000,2.3,0.0,2,-1.64209,152.4675
0,10000,2.3,0.025,2,-2.26119,346.1579
0,10000,2.3,0.05,2,-2.01395,117.5323
0,10000,2.3,0.075,2,-1.86102,70.3
0,10000,2.3,0.1,2,-1.68629,39.9677
0,10000,2.3,0.125,2,-1.61843,24.3257
0,10000,2.3,0.15,2,-1.5369,18.4401
0,10000,2.3,0.175,2,-1.46317,10.8822
0,10000,2.3,0.2,2,-1.4081,8.1822
0,10000,2.3,0.225,2,-1.33719,5.8265
0,10000,2.3,0.25,2,-1.37306,8.5353
0,10000,2.3,0.275,2,-1.35357,7.7041
0,10000,2.3,0.3,2,-1.28585,4.1547
0,10000,2.3,0.325,2,-1.22843,2.8739
