Long,Lat
-90.2451,38.6359
-118.4068,34.1141
-90.2451,38.6359
-73.9249,40.6943
-118.4068,34.1141
-90.5923924806943,37.94692485648401
-71.0852,42.3188
-98.5238,29.4632
-90.5923924806943,37.94692485648401
-82.4447,27.9945
-98.5238,29.4632
-90.5923924806943,37.94692485648401
-90.2451,38.6359
-82.4447,27.9945
-90.2451,38.6359
-90.5923924806943,37.94692485648401
-75.1339,40.0077
-98.28494661807613,29.718583777591686
-90.4966204432237,37.92520138394584
-76.6144,39.3051
-76.62819575829687,39.364656684553196
-75.1339,40.0077
-94.5541,39.1238
-117.3949,33.9381
-117.3949,33.9381
-93.031959954103,34.73387764117689
-90.2451,38.6359
-82.4447,27.9945
-91.21489649986012,37.6364431446352
-90.2451,38.6359
-76.62819575829687,39.364656684553196
-76.7639113644213,39.397215873013415
-75.1339,40.0077
-82.11719813722056,28.019217089053846
-82.4447,27.9945
-75.1339,40.0077
-90.5923924806943,37.94692485648401
-90.2451,38.6359
-90.2451,38.6359
-75.1339,40.0077
-73.7976,40.7498
-115.2654,36.2333
-82.49900151654445,27.958403668845815
-66.061,18.3985
-93.031959954103,34.73387764117689
-117.3949,33.9381
-115.2654,36.2333
-94.5541,39.1238
-98.5238,29.4632
-117.3949,33.9381
-66.061,18.3985
-73.7976,40.7498
-75.8760164726433,38.92515195553345
-90.02929001159545,38.440070026379175
-75.67025915594864,38.922484555433265
-91.21489649986012,37.6364431446352
-75.1339,40.0077
-76.62819575829687,39.364656684553196
-98.5238,29.4632
-82.49900151654445,27.958403668845815
-82.49900151654445,27.958403668845815
-117.55004923562643,33.58054592641801
-82.4447,27.9945
-90.5923924806943,37.94692485648401
-90.2451,38.6359
-75.1339,40.0077
-93.2678,44.9635
-117.55004923562643,33.58054592641801
-98.5238,29.4632
-73.7976,40.7498
-90.2451,38.6359
-118.4068,34.1141
-90.47739123920564,38.48616924131139
-117.55004923562643,33.58054592641801
-76.7639113644213,39.397215873013415
-93.16388660239059,34.75348654698233
-66.061,18.3985
-73.7976,40.7498
-98.5238,29.4632
-122.3244,47.6211
-90.5923924806943,37.94692485648401
-71.0852,42.3188
-71.0852,42.3188
-115.5812598317848,36.18662463565301
-82.4447,27.9945
-90.02929001159545,38.440070026379175
-117.3949,33.9381
-75.27178546574002,39.7019628718465
-82.4447,27.9945
-117.3949,33.9381
-73.81985556684045,40.66050750734918
-117.55004923562643,33.58054592641801
-91.21489649986012,37.6364431446352
-90.4966204432237,37.92520138394584
-76.6144,39.3051
-82.4447,27.9945
-75.1339,40.0077
-90.2451,38.6359
-90.47739123920564,38.48616924131139
-76.6144,39.3051
-82.49900151654445,27.958403668845815
-82.4447,27.9945
-93.13061387126525,34.12048150971185
-94.5541,39.1238
-117.3949,33.9381
-76.6144,39.3051
-91.21489649986012,37.6364431446352
-75.42388091955011,40.032112776851534
-90.2451,38.6359
-90.5923924806943,37.94692485648401
-82.4447,27.9945
-81.91446063298582,27.5736857710038
-66.061,18.3985
-82.11719813722056,28.019217089053846
-90.2451,38.6359
-90.9921508915594,39.550455896525925
-76.7639113644213,39.397215873013415
-117.3949,33.9381
-66.061,18.3985
-90.9921508915594,39.550455896525925
-76.45418893851533,39.24188473390933
-71.0852,42.3188
-117.55004923562643,33.58054592641801
-76.7639113644213,39.397215873013415
-94.5541,39.1238
-90.4966204432237,37.92520138394584
-91.21489649986012,37.6364431446352
-91.21489649986012,37.6364431446352
-90.5923924806943,37.94692485648401
-80.2101,25.784
-73.7976,40.7498
-79.9763,40.4397
-90.5923924806943,37.94692485648401
-98.5238,29.4632
-86.1458,39.7771
-117.1222,32.8313
-117.55004923562643,33.58054592641801
-73.7976,40.7498
-91.21489649986012,37.6364431446352
-122.65,45.5371
-90.5923924806943,37.94692485648401
-73.7976,40.7498
-90.2451,38.6359
-115.2654,36.2333
-90.8148444287301,36.451513340133864
-91.74835883232643,39.90221177597033
-73.9069567377657,40.77710150521446
-86.1458,39.7771
-117.3949,33.9381
-98.5238,29.4632
-90.94454957729707,37.82284431199979
-75.32961791773477,39.66525841524013
-98.5238,29.4632
-90.2451,38.6359
-90.5923924806943,37.94692485648401
-90.5923924806943,37.94692485648401
-117.55004923562643,33.58054592641801
-82.4447,27.9945
-94.1555524026168,39.07338034253075
-117.46732145447316,33.55652287638794
-117.3949,33.9381
-90.2451,38.6359
-82.49900151654445,27.958403668845815
-90.2451,38.6359
-94.5541,39.1238
-98.5238,29.4632
-122.65,45.5371
-94.1555524026168,39.07338034253075
-90.41310863072293,38.671371720859085
-115.5812598317848,36.18662463565301
-94.1555524026168,39.07338034253075
-115.5812598317848,36.18662463565301
-115.5812598317848,36.18662463565301
-73.7976,40.7498
-82.49900151654445,27.958403668845815
-90.5923924806943,37.94692485648401
-73.8662,40.8501
-90.2451,38.6359
-73.07369811004484,41.19035717194656
-90.2451,38.6359
-76.16106490277875,39.295964560209114
-90.2451,38.6359
-90.8148444287301,36.451513340133864
-90.5923924806943,37.94692485648401
-90.287853550703,38.27802606196979
-82.49900151654445,27.958403668845815
-82.4447,27.9945
-91.21489649986012,37.6364431446352
-91.21489649986012,37.6364431446352
-121.4685,38.5677
-91.21489649986012,37.6364431446352
-91.47860180323184,40.00675584674699
-90.05596601137762,38.536747431915416
-94.5541,39.1238
-80.03592969109829,40.367567451646025
-73.9249,40.6943
-90.97643571392875,36.7145276038355
-93.2678,44.9635
-82.55684909109748,28.361769489703203
-90.2451,38.6359
-71.0852,42.3188
-76.6144,39.3051
-98.10608062757355,29.528413877167743
-82.4447,27.9945
-76.6144,39.3051
-90.9921508915594,39.550455896525925
-98.5238,29.4632
-75.1339,40.0077
-91.21489649986012,37.6364431446352
-75.1339,40.0077
-91.21489649986012,37.6364431446352
-82.10266154836157,29.89990102583995
-117.46732145447316,33.55652287638794
-90.47739123920564,38.48616924131139
-76.0435,36.7335
-117.55004923562643,33.58054592641801
-82.11719813722056,28.019217089053846
-82.49900151654445,27.958403668845815
-90.9921508915594,39.550455896525925
-98.3187750173909,26.52276005184748
-73.8662,40.8501
-90.19233456850998,38.55000679663686
-93.20993457203745,44.93982671844855
-76.6144,39.3051
-73.07369811004484,41.19035717194656
-81.97806622311222,28.093707943966177
-82.02085667889921,28.132967373906364
-115.5812598317848,36.18662463565301
