,t,p,v,replicate,alpha,error
0,10000,2.3,0.775,2,-1.01292,0.7739
0,10000,2.3,0.8,2,-1.03223,0.981
0,10000,2.3,0.825,2,-1.00847,0.7584
0,10000,2.3,0.85,2,-1.00381,0.7351
0,10000,2.3,0.875,2,-0.9914,0.6691
0,10000,2.3,0.9,2,-0.9747,0.6229
0,10000,2.3,0.925,2,-0.98092,0.6119
0,10000,2.3,0.95,2,-0.97917,0.6689
0,10000,2.3,0.975,2,-0.97899,0.6001
0,10000,2.3,1.0,2,-0.96157,0.5095
0,10000,2.4,0.5,2,-1.12445,1.0458
0,10000,2.4,0.525,2,-1.11363,1.4752
0,10000,2.4,0.55,2,-1.14265,2.0549
0,10000,2.4,0.575,2,-1.10708,1.2839
0,10000,2.4,0.6,2,-1.10078,1.7163
0,10000,2.4,0.625,2,-1.08026,1.0976
0,10000,2.4,0.65,2,-1.07062,1.1804
0,10000,2.4,0.675,2,-1.07855,1.3356
0,10000,2.4,0.7,2,-1.05318,0.9093
0,10000,2.4,0.725,2,-1.03842,0.9242
0,10000,2.4,0.75,2,-1.05847,1.0945
0,10000,2.4,0.775,2,-1.04855,1.0636
0,10000,2.4,0.8,2,-1.02587,0.9775
0,10000,2.4,0.825,2,-1.0122,0.7368
0,10000,2.4,0.85,2,-1.0025,0.7852
0,10000,2.4,0.875,2,-0.99702,0.6557
0,10000,2.4,0.9,2,-0.98797,0.651
0,10000,2.4,0.925,2,-0.98105,0.6214
0,10000,2.4,0.95,2,-0.98291,0.6478
0,10000,2.4,0.975,2,-0.97939,0.6693
0,10000,2.4,1.0,2,-0.96613,0.5828
0,10000,2.5,0.5,2,-1.17197,2.6028
0,10000,2.5,0.525,2,-1.16244,2.1452
0,10000,2.5,0.55,2,-1.1449,2.1952
0,10000,2.5,0.575,2,-1.14864,2.0666
0,10000,2.5,0.6,2,-1.11341,1.3244
0,10000,2.5,0.625,2,-1.10586,1.4639
0,10000,2.5,0.65,2,-1.08614,1.2605
0,10000,2.5,0.675,2,-1.09314,1.347
0,10000,2.5,0.7,2,-1.04257,0.6791
0,10000,2.5,0.725,2,-1.03702,0.8509
0,10000,2.5,0.75,2,-1.05743,1.0089
0,10000,2.5,0.775,2,-1.01301,0.6034
0,10000,2.5,0.8,2,-1.02588,0.7015
0,10000,2.5,0.825,2,-1.01182,0.7172
0,10000,2.5,0.85,2,-1.02612,0.9303
0,10000,2.5,0.875,2,-1.01003,0.6271
0,10000,2.5,0.9,2,-1.02025,0.8533
0,10000,2.5,0.925,2,-0.98847,0.4936
0,10000,2.5,0.95,2,-0.97241,0.5207
0,10000,2.5,0.975,2,-0.96914,0.4906
0,10000,2.5,1.0,2,-0.99891,0.7826
0,10000,2.6,0.5,2,-1.16707,2.1854
0,10000,2.6,0.525,2,-1.14074,1.9354
0,10000,2.6,0.55,2,-1.16482,2.4613
0,10000,2.6,0.575,2,-1.12525,1.6011
0,10000,2.6,0.6,2,-1.12556,1.5229
0,10000,2.6,0.625,2,-1.10176,1.3277
0,10000,2.6,0.65,2,-1.09725,1.3057
0,10000,2.6,0.675,2,-1.10227,1.4143
0,10000,2.6,0.7,2,-1.06779,1.0976
0,10000,2.6,0.725,2,-1.03904,0.6093
0,10000,2.6,0.75,2,-1.05413,1.0122
0,10000,2.6,0.775,2,-1.03503,0.7558
0,10000,2.6,0.8,2,-1.05193,1.0664
0,10000,2.6,0.825,2,-1.00446,0.4526
0,10000,2.6,0.85,2,-1.02557,0.77
0,10000,2.6,0.875,2,-1.03417,1.0257
0,10000,2.6,0.9,2,-1.01651,0.7941
0,10000,2.6,0.925,2,-0.98969,0.6874
0,10000,2.6,0.95,2,-1.00217,0.6923
0,10000,2.6,0.975,2,-1.00405,0.8394
0,10000,2.6,1.0,2,-0.98437,0.6141
0,10000,2.7,0.5,2,-1.18155,2.4903
0,10000,2.7,0.525,2,-1.13329,1.238
0,10000,2.7,0.55,2,-1.14554,2.0171
0,10000,2.7,0.575,2,-1.1114,1.0045
0,10000,2.7,0.6,2,-1.1265,1.4653
0,10000,2.7,0.625,2,-1.13195,1.8157
0,10000,2.7,0.65,2,-1.08347,1.0066
0,10000,2.7,0.675,2,-1.07845,0.9835
0,10000,2.7,0.7,2,-1.05614,0.866
0,10000,2.7,0.725,2,-1.07566,1.0805
0,10000,2.7,0.75,2,-1.04417,0.4325
0,10000,2.7,0.775,2,-1.05473,0.9173
0,10000,2.7,0.8,2,-1.04858,1.0053
0,10000,2.7,0.825,2,-1.05487,1.1762
0,10000,2.7,0.85,2,-1.02887,0.6606
0,10000,2.7,0.875,2,-1.02798,0.868
0,10000,2.7,0.9,2,-1.04959,1.1472
0,10000,2.7,0.925,2,-1.02498,0.8408
0,10000,2.7,0.95,2,-1.01554,0.854
0,10000,2.7,0.975,2,-0.9945,0.6285
0,10000,2.7,1.0,2,-1.001,0.7615
0,10000,2.8,0.5,2,-1.18692,2.5058
0,10000,2.8,0.525,2,-1.17245,2.1578
0,10000,2.8,0.55,2,-1.15642,1.7852
0,10000,2.8,0.575,2,-1.13703,1.4288
0,10000,2.8,0.6,2,-1.14119,1.6732
0,10000,2.8,0.625,2,-1.09832,1.0666
0,10000,2.8,0.65,2,-1.07576,0.8175
0,10000,2.8,0.675,2,-1.09573,1.1215
0,10000,2.8,0.7,2,-1.09949,1.4153
0,10000,2.8,0.725,2,-1.06819,0.9159
0,10000,2.8,0.75,2,-1.0675,0.7726
0,10000,2.8,0.775,2,-1.06743,1.0677
0,10000,2.8,0.8,2,-1.0711,1.2132
0,10000,2.8,0.825,2,-1.04612,0.8977
0,10000,2.8,0.85,2,-1.03014,0.8147
0,10000,2.8,0.875,2,-1.02649,0.8119
0,10000,2.8,0.9,2,-1.01109,0.698
0,10000,2.8,0.925,2,-1.0201,0.8256
0,10000,2.8,0.95,2,-1.00408,0.6542
0,10000,2.8,0.975,2,-0.98849,0.5101
0,10000,2.8,1.0,2,-0.99123,0.6472
0,10000,2.9,0.5,2,-1.21145,2.9608
0,10000,2.9,0.525,2,-1.17858,1.9802
0,10000,2.9,0.55,2,-1.18568,2.6852
0,10000,2.9,0.575,2,-1.14958,1.8015
0,10000,2.9,0.6,2,-1.11872,1.7586
0,10000,2.9,0.625,2,-1.11523,1.0387
0,10000,2.9,0.65,2,-1.12338,1.6537
0,10000,2.9,0.675,2,-1.08495,0.9241
0,10000,2.9,0.7,2,-1.10095,1.474
0,10000,2.9,0.725,2,-1.09271,1.3463
0,10000,2.9,0.75,2,-1.07363,1.0542
0,10000,2.9,0.775,2,-1.0816,1.3176
0,10000,2.9,0.8,2,-1.06713,1.1458
0,10000,2.9,0.825,2,-1.05782,0.9795
0,10000,2.9,0.85,2,-1.05153,0.9778
0,10000,2.9,0.875,2,-1.02776,0.7755
0,10000,2.9,0.9,2,-1.02171,0.7386
0,10000,2.9,0.925,2,-1.0123,0.6747
0,10000,2.9,0.95,2,-0.99665,0.4435
0,10000,2.9,0.975,2,-1.03162,0.8182
0,10000,2.9,1.0,2,-0.99768,0.6917
0,10000,3.0,0.5,2,-1.158,0.8482
0,10000,3.0,0.525,2,-1.1618,1.3772
0,10000,3.0,0.55,2,-1.16431,2.1416
0,10000,3.0,0.575,2,-1.15049,1.7308
0,10000,3.0,0.6,2,-1.11202,1.003
0,10000,3.0,0.625,2,-1.11187,1.1852
0,10000,3.0,0.65,2,-1.10376,1.1355
0,10000,3.0,0.675,2,-1.10835,1.4795
0,10000,3.0,0.7,2,-1.10949,1.6848
0,10000,3.0,0.725,2,-1.09525,1.0707
0,10000,3.0,0.75,2,-1.08467,1.2018
0,10000,3.0,0.775,2,-1.06382,0.9382
0,10000,3.0,0.8,2,-1.05596,0.6382
0,10000,3.0,0.825,2,-1.0381,0.8393
0,10000,3.0,0.85,2,-1.04597,1.0097
0,10000,3.0,0.875,2,-1.03775,0.7398
0,10000,3.0,0.9,2,-1.03789,0.8274
0,10000,3.0,0.925,2,-1.02251,0.7829
0,10000,3.0,0.95,2,-1.00301,0.5109
0,10000,3.0,0.975,2,-1.00657,0.5981
0,10000,3.0,1.0,2,-0.99591,0.5548
0,10000,2.0,0.5,3,-1.13825,2.0858
0,10000,2.0,0.525,3,-1.12458,1.8446
0,10000,2.0,0.55,3,-1.1092,1.6282
0,10000,2.0,0.575,3,-1.09637,1.566
0,10000,2.0,0.6,3,-1.08902,1.5545
0,10000,2.0,0.625,3,-1.0688,1.1728
0,10000,2.0,0.65,3,-1.04849,0.9022
0,10000,2.0,0.675,3,-1.0421,1.0059
0,10000,2.0,0.7,3,-1.03717,1.0314
0,10000,2.0,0.725,3,-1.0208,0.9019
0,10000,2.0,0.75,3,-1.01204,0.771
0,10000,2.0,0.775,3,-0.99362,0.6299
0,10000,2.0,0.8,3,-0.9929,0.6415
0,10000,2.0,0.825,3,-0.97542,0.5468
0,10000,2.0,0.85,3,-0.97809,0.697
0,10000,2.0,0.875,3,-0.96797,0.5472
0,10000,2.0,0.9,3,-0.9876,0.7265
0,10000,2.0,0.925,3,-0.94839,0.4546
0,10000,2.0,0.95,3,-0.94684,0.4828
0,10000,2.0,0.975,3,-0.94242,0.4679
0,10000,2.0,1.0,3,-0.93799,0.4556
0,10000,2.1,0.5,3,-1.12368,1.659
0,10000,2.1,0.525,3,-1.09869,1.4107
0,10000,2.1,0.55,3,-1.1307,1.8875
0,10000,2.1,0.575,3,-1.10361,1.7171
0,10000,2.1,0.6,3,-1.05851,1.0999
0,10000,2.1,0.625,3,-1.04971,0.9285
0,10000,2.1,0.65,3,-1.08573,1.5249
0,10000,2.1,0.675,3,-1.06497,1.2607
0,10000,2.1,0.7,3,-1.03568,0.9466
0,10000,2.1,0.725,3,-1.0508,1.1075
0,10000,2.1,0.75,3,-1.02398,0.836
0,10000,2.1,0.775,3,-1.00066,0.5909
0,10000,2.1,0.8,3,-0.99017,0.6677
0,10000,2.1,0.825,3,-1.00339,0.8083
0,10000,2.1,0.85,3,-0.99453,0.6773
0,10000,2.1,0.875,3,-0.97821,0.4535
0,10000,2.1,0.9,3,-0.96637,0.5891
0,10000,2.1,0.925,3,-0.96994,0.4819
0,10000,2.1,0.95,3,-0.96566,0.6045
0,10000,2.1,0.975,3,-0.9524,0.5281
0,10000,2.1,1.0,3,-0.96759,0.6755
0,10000,2.2,0.5,3,-1.13695,1.9071
0,10000,2.2,0.525,3,-1.1141,1.6716
0,10000,2.2,0.55,3,-1.08205,0.8742
0,10000,2.2,0.575,3,-1.11074,1.7683
0,10000,2.2,0.6,3,-1.1165,1.8465
0,10000,2.2,0.625,3,-1.08121,1.3671
0,10000,2.2,0.65,3,-1.06715,1.1464
0,10000,2.2,0.675,3,-1.05599,1.0958
0,10000,2.2,0.7,3,-1.05475,0.9703
0,10000,2.2,0.725,3,-1.04393,0.9878
0,10000,2.2,0.75,3,-1.02237,0.8456
0,10000,2.2,0.775,3,-1.03151,0.7945
0,10000,2.2,0.8,3,-1.00106,0.511
0,10000,2.2,0.825,3,-1.0124,0.8548
0,10000,2.2,0.85,3,-1.0154,0.7987
0,10000,2.2,0.875,3,-0.99251,0.6946
0,10000,2.2,0.9,3,-0.97692,0.6014
0,10000,2.2,0.925,3,-0.98237,0.6914
0,10000,2.2,0.95,3,-0.9537,0.4889
0,10000,2.2,0.975,3,-0.94726,0.4383
0,10000,2.2,1.0,3,-0.95391,0.5445
0,10000,2.3,0.5,3,-1.18288,2.7658
0,10000,2.3,0.525,3,-1.13594,1.4568
0,10000,2.3,0.55,3,-1.11312,1.5634
0,10000,2.3,0.575,3,-1.0895,1.1929
0,10000,2.3,0.6,3,-1.06692,0.7685
0,10000,2.3,0.625,3,-1.07791,1.1001
0,10000,2.3,0.65,3,-1.07346,1.2137
0,10000,2.3,0.675,3,-1.05777,1.0693
0,10000,2.3,0.7,3,-1.04501,0.9942
0,10000,2.3,0.725,3,-1.04487,0.9789
0,10000,2.3,0.75,3,-1.02529,0.725
0,10000,2.3,0.775,3,-1.04105,1.0486
0,10000,2.3,0.8,3,-1.02004,0.8379
0,10000,2.3,0.825,3,-1.01331,0.8936
0,10000,2.3,0.85,3,-0.98172,0.4695
0,10000,2.3,0.875,3,-1.00127,0.7334
0,10000,2.3,0.9,3,-0.98861,0.672
0,10000,2.3,0.925,3,-0.98225,0.6879
0,10000,2.3,0.95,3,-0.98296,0.6823
0,10000,2.3,0.975,3,-0.96958,0.6513
0,10000,2.3,1.0,3,-0.94441,0.4437
0,10000,2.4,0.5,3,-1.14166,1.6882
0,10000,2.4,0.525,3,-1.1541,2.2192
0,10000,2.4,0.55,3,-1.14157,1.9902
0,10000,2.4,0.575,3,-1.1185,1.7518
0,10000,2.4,0.6,3,-1.12328,1.7229
0,10000,2.4,0.625,3,-1.0941,1.2223
0,10000,2.4,0.65,3,-1.08702,1.225
0,10000,2.4,0.675,3,-1.05732,1.0707
0,10000,2.4,0.7,3,-1.07428,1.3104
0,10000,2.4,0.725,3,-1.06256,1.2115
0,10000,2.4,0.75,3,-1.03764,0.8544
0,10000,2.4,0.775,3,-1.01445,0.5336
0,10000,2.4,0.8,3,-1.05479,1.2368
0,10000,2.4,0.825,3,-1.02617,0.8198
0,10000,2.4,0.85,3,-1.01494,0.8007
0,10000,2.4,0.875,3,-0.98998,0.5946
0,10000,2.4,0.9,3,-0.99835,0.7758
0,10000,2.4,0.925,3,-0.99125,0.5781
0,10000,2.4,0.95,3,-0.9919,0.7604
0,10000,2.4,0.975,3,-0.99184,0.7321
0,10000,2.4,1.0,3,-0.94296,0.3529
0,10000,2.5,0.5,3,-1.18463,2.2424
0,10000,2.5,0.525,3,-1.12477,1.3748
0,10000,2.5,0.55,3,-1.15192,2.1699
0,10000,2.5,0.575,3,-1.1409,2.0323
0,10000,2.5,0.6,3,-1.10257,1.3146
0,10000,2.5,0.625,3,-1.11226,1.4028
0,10000,2.5,0.65,3,-1.07386,1.1976
0,10000,2.5,0.675,3,-1.06374,1.0398
0,10000,2.5,0.7,3,-1.06653,1.1084
0,10000,2.5,0.725,3,-1.06371,1.165
0,10000,2.5,0.75,3,-1.0551,1.2184
0,10000,2.5,0.775,3,-1.03701,0.8296
0,10000,2.5,0.8,3,-1.03328,0.7693
0,10000,2.5,0.825,3,-1.01147,0.7177
0,10000,2.5,0.85,3,-0.99269,0.4994
0,10000,2.5,0.875,3,-1.01898,0.8515
0,10000,2.5,0.9,3,-0.9971,0.5244
0,10000,2.5,0.925,3,-1.00001,0.7782
0,10000,2.5,0.95,3,-0.99241,0.7121
0,10000,2.5,0.975,3,-0.96224,0.4819
0,10000,2.5,1.0,3,-0.98771,0.6792
0,10000,2.6,0.5,3,-1.14727,1.973
0,10000,2.6,0.525,3,-1.14683,1.6864
0,10000,2.6,0.55,3,-1.16614,2.1331
0,10000,2.6,0.575,3,-1.1288,1.4465
0,10000,2.6,0.6,3,-1.10932,1.404
0,10000,2.6,0.625,3,-1.12835,1.5612
0,10000,2.6,0.65,3,-1.09997,1.3503
0,10000,2.6,0.675,3,-1.06322,0.9323
0,10000,2.6,0.7,3,-1.06738,1.1383
0,10000,2.6,0.725,3,-1.06151,1.1426
0,10000,2.6,0.75,3,-1.05114,1.0014
0,10000,2.6,0.775,3,-1.0258,0.8714
0,10000,2.6,0.8,3,-1.03403,0.8186
0,10000,2.6,0.825,3,-1.03698,1.0058
0,10000,2.6,0.85,3,-1.03707,1.0617
0,10000,2.6,0.875,3,-1.0226,0.7894
0,10000,2.6,0.9,3,-1.00666,0.6892
0,10000,2.6,0.925,3,-1.01092,0.811
0,10000,2.6,0.95,3,-0.96268,0.3546
0,10000,2.6,0.975,3,-0.98022,0.561
0,10000,2.6,1.0,3,-1.00554,0.8335
0,10000,2.7,0.5,3,-1.18441,2.3271
0,10000,2.7,0.525,3,-1.16099,2.2802
0,10000,2.7,0.55,3,-1.15665,2.0247
0,10000,2.7,0.575,3,-1.15046,1.9557
0,10000,2.7,0.6,3,-1.15265,2.3087
0,10000,2.7,0.625,3,-1.12001,1.7514
0,10000,2.7,0.65,3,-1.09195,1.3395
0,10000,2.7,0.675,3,-1.08304,1.096
0,10000,2.7,0.7,3,-1.06797,0.852
0,10000,2.7,0.725,3,-1.08119,1.1679
0,10000,2.7,0.75,3,-1.05795,0.9853
0,10000,2.7,0.775,3,-1.02854,0.6693
0,10000,2.7,0.8,3,-1.04125,0.752
0,10000,2.7,0.825,3,-1.02958,0.6642
0,10000,2.7,0.85,3,-1.03227,0.8633
0,10000,2.7,0.875,3,-1.02169,0.6782
0,10000,2.7,0.9,3,-1.0125,0.6911
0,10000,2.7,0.925,3,-1.01859,0.8223
0,10000,2.7,0.95,3,-0.98477,0.462
0,10000,2.7,0.975,3,-0.99049,0.4713
0,10000,2.7,1.0,3,-0.98194,0.5063
0,10000,2.8,0.5,3,-1.16908,1.6965
0,10000,2.8,0.525,3,-1.15352,1.6655
0,10000,2.8,0.55,3,-1.15581,1.7722
0,10000,2.8,0.575,3,-1.13859,1.5864
0,10000,2.8,0.6,3,-1.12889,1.3219
0,10000,2.8,0.625,3,-1.09545,0.9028
0,10000,2.8,0.65,3,-1.08272,0.849
0,10000,2.8,0.675,3,-1.08876,1.2249
0,10000,2.8,0.7,3,-1.08825,0.956
0,10000,2.8,0.725,3,-1.08129,1.1501
0,10000,2.8,0.75,3,-1.067,1.008
0,10000,2.8,0.775,3,-1.08455,1.3802
0,10000,2.8,0.8,3,-1.05766,1.0016
0,10000,2.8,0.825,3,-1.05697,1.1289
0,10000,2.8,0.85,3,-1.03594,0.8765
0,10000,2.8,0.875,3,-1.04804,1.0822
0,10000,2.8,0.9,3,-1.01777,0.6291
0,10000,2.8,0.925,3,-1.02446,0.8551
0,10000,2.8,0.95,3,-1.0031,0.604
0,10000,2.8,0.975,3,-0.99972,0.6614
0,10000,2.8,1.0,3,-0.97846,0.5479
0,10000,2.9,0.5,3,-1.14513,1.1794
0,10000,2.9,0.525,3,-1.17222,2.0794
0,10000,2.9,0.55,3,-1.15997,2.138
0,10000,2.9,0.575,3,-1.15522,2.0701
0,10000,2.9,0.6,3,-1.15397,2.1978
0,10000,2.9,0.625,3,-1.127,1.6522
0,10000,2.9,0.65,3,-1.14771,2.1476
0,10000,2.9,0.675,3,-1.08338,0.6766
0,10000,2.9,0.7,3,-1.0959,1.2811
0,10000,2.9,0.725,3,-1.09048,1.2321
0,10000,2.9,0.75,3,-1.07431,0.9401
0,10000,2.9,0.775,3,-1.07227,1.2102
0,10000,2.9,0.8,3,-1.08167,1.4327
0,10000,2.9,0.825,3,-1.06404,1.0182
0,10000,2.9,0.85,3,-1.02904,0.8717
0,10000,2.9,0.875,3,-1.04486,1.0424
0,10000,2.9,0.9,3,-1.00211,0.3116
0,10000,2.9,0.925,3,-0.99379,0.3282
0,10000,2.9,0.95,3,-1.04872,1.1942
0,10000,2.9,0.975,3,-1.01066,0.7649
0,10000,2.9,1.0,3,-0.99586,0.5098
0,10000,3.0,0.5,3,-1.18059,1.9526
0,10000,3.0,0.525,3,-1.17918,2.3441
0,10000,3.0,0.55,3,-1.18669,2.1582
0,10000,3.0,0.575,3,-1.16799,2.2174
0,10000,3.0,0.6,3,-1.14732,1.533
0,10000,3.0,0.625,3,-1.11776,1.1413
0,10000,3.0,0.65,3,-1.08949,0.8104
0,10000,3.0,0.675,3,-1.12212,1.6297
0,10000,3.0,0.7,3,-1.089,1.0753
0,10000,3.0,0.725,3,-1.08282,1.0477
0,10000,3.0,0.75,3,-1.08639,1.2522
0,10000,3.0,0.775,3,-1.1104,1.7614
0,10000,3.0,0.8,3,-1.03857,0.6036
0,10000,3.0,0.825,3,-1.05974,0.9306
0,10000,3.0,0.85,3,-1.05027,0.8384
0,10000,3.0,0.875,3,-1.04844,0.9271
0,10000,3.0,0.9,3,-1.02334,0.7595
0,10000,3.0,0.925,3,-1.0206,0.7804
0,10000,3.0,0.95,3,-1.02772,0.7177
0,10000,3.0,0.975,3,-1.01569,0.6967
0,10000,3.0,1.0,3,-1.017,0.8176
0,10000,2.0,0.5,4,-1.11743,1.6822
0,10000,2.0,0.525,4,-1.09885,1.5594
0,10000,2.0,0.55,4,-1.07238,1.1021
0,10000,2.0,0.575,4,-1.09711,1.509
0,10000,2.0,0.6,4,-1.07328,1.3355
0,10000,2.0,0.625,4,-1.05941,1.1964
0,10000,2.0,0.65,4,-1.05677,1.1312
0,10000,2.0,0.675,4,-1.04676,1.1397
0,10000,2.0,0.7,4,-1.03925,1.0866
0,10000,2.0,0.725,4,-1.01756,0.8841
0,10000,2.0,0.75,4,-1.02768,0.9258
0,10000,2.0,0.775,4,-1.01402,0.8841
0,10000,2.0,0.8,4,-1.00123,0.7873
0,10000,2.0,0.825,4,-0.98387,0.6845
0,10000,2.0,0.85,4,-0.96788,0.5724
0,10000,2.0,0.875,4,-0.96984,0.5791
0,10000,2.0,0.9,4,-0.96319,0.5717
0,10000,2.0,0.925,4,-0.9641,0.5946
0,10000,2.0,0.95,4,-0.93459,0.441
0,10000,2.0,0.975,4,-0.94164,0.4449
0,10000,2.0,1.0,4,-0.9452,0.5495
0,10000,2.1,0.5,4,-1.13081,1.7162
0,10000,2.1,0.525,4,-1.1244,1.9157
0,10000,2.1,0.55,4,-1.08553,1.0706
0,10000,2.1,0.575,4,-1.07622,1.1581
0,10000,2.1,0.6,4,-1.08817,1.2898
0,10000,2.1,0.625,4,-1.07927,1.4545
0,10000,2.1,0.65,4,-1.07376,1.1658
0,10000,2.1,0.675,4,-1.06219,1.2304
0,10000,2.1,0.7,4,-1.03152,0.8803
0,10000,2.1,0.725,4,-1.02282,0.73
0,10000,2.1,0.75,4,-1.0182,0.7973
0,10000,2.1,0.775,4,-1.03067,1.0348
0,10000,2.1,0.8,4,-1.00201,0.7718
0,10000,2.1,0.825,4,-1.00082,0.6615
0,10000,2.1,0.85,4,-0.99684,0.7669
0,10000,2.1,0.875,4,-0.94626,0.422
0,10000,2.1,0.9,4,-0.97395,0.6484
0,10000,2.1,0.925,4,-0.96085,0.4971
0,10000,2.1,0.95,4,-0.94915,0.4485
0,10000,2.1,0.975,4,-0.94946,0.4868
0,10000,2.1,1.0,4,-0.93739,0.4719
0,10000,2.2,0.5,4,-1.14885,2.2001
0,10000,2.2,0.525,4,-1.10333,1.1776
0,10000,2.2,0.55,4,-1.09919,1.3461
0,10000,2.2,0.575,4,-1.11589,1.6964
0,10000,2.2,0.6,4,-1.08227,1.0927
0,10000,2.2,0.625,4,-1.06528,1.0987
0,10000,2.2,0.65,4,-1.02987,0.733
0,10000,2.2,0.675,4,-1.05501,1.0565
0,10000,2.2,0.7,4,-1.04806,1.0273
0,10000,2.2,0.725,4,-1.05263,1.1427
0,10000,2.2,0.75,4,-1.02185,0.7117
0,10000,2.2,0.775,4,-1.0142,0.7886
0,10000,2.2,0.8,4,-1.02506,0.9815
0,10000,2.2,0.825,4,-1.00722,0.8908
0,10000,2.2,0.85,4,-0.99932,0.6953
0,10000,2.2,0.875,4,-0.98259,0.6593
0,10000,2.2,0.9,4,-0.97016,0.5512
0,10000,2.2,0.925,4,-0.95809,0.4546
0,10000,2.2,0.95,4,-0.98414,0.745
0,10000,2.2,0.975,4,-0.93958,0.3333
0,10000,2.2,1.0,4,-0.96757,0.6396
0,10000,2.3,0.5,4,-1.14379,2.078
0,10000,2.3,0.525,4,-1.14034,1.9163
0,10000,2.3,0.55,4,-1.15178,2.4883
0,10000,2.3,0.575,4,-1.12662,1.9707
0,10000,2.3,0.6,4,-1.09016,1.1752
0,10000,2.3,0.625,4,-1.09702,1.6865
0,10000,2.3,0.65,4,-1.06307,1.0614
0,10000,2.3,0.675,4,-1.05208,1.0022
0,10000,2.3,0.7,4,-1.06291,0.9896
0,10000,2.3,0.725,4,-1.03636,0.9217
0,10000,2.3,0.75,4,-1.03311,0.827
0,10000,2.3,0.775,4,-1.04071,1.0129
0,10000,2.3,0.8,4,-1.02122,0.7531
0,10000,2.3,0.825,4,-0.99955,0.6986
0,10000,2.3,0.85,4,-0.99746,0.7372
0,10000,2.3,0.875,4,-0.99069,0.6104
0,10000,2.3,0.9,4,-1.00483,0.8999
0,10000,2.3,0.925,4,-0.9967,0.8387
0,10000,2.3,0.95,4,-0.95226,0.4034
0,10000,2.3,0.975,4,-0.96747,0.6413
0,10000,2.3,1.0,4,-0.95651,0.4796
0,10000,2.4,0.5,4,-1.1613,1.9653
0,10000,2.4,0.525,4,-1.13633,1.8407
0,10000,2.4,0.55,4,-1.10719,1.353
0,10000,2.4,0.575,4,-1.10946,1.5123
0,10000,2.4,0.6,4,-1.11142,1.6528
0,10000,2.4,0.625,4,-1.10021,1.5783
0,10000,2.4,0.65,4,-1.09273,1.506
0,10000,2.4,0.675,4,-1.08931,1.4341
0,10000,2.4,0.7,4,-1.04575,0.8657
0,10000,2.4,0.725,4,-1.06713,1.04
0,10000,2.4,0.75,4,-1.02325,0.6849
0,10000,2.4,0.775,4,-1.03064,0.8009
0,10000,2.4,0.8,4,-1.03953,0.9075
0,10000,2.4,0.825,4,-1.02848,0.9422
0,10000,2.4,0.85,4,-1.04921,1.1142
0,10000,2.4,0.875,4,-1.00434,0.701
0,10000,2.4,0.9,4,-0.99726,0.6112
0,10000,2.4,0.925,4,-0.98985,0.6628
0,10000,2.4,0.95,4,-0.98077,0.6522
0,10000,2.4,0.975,4,-0.98456,0.7251
0,10000,2.4,1.0,4,-0.96951,0.6021
0,10000,2.5,0.5,4,-1.18087,2.5538
0,10000,2.5,0.525,4,-1.15939,2.2117
0,10000,2.5,0.55,4,-1.15031,2.0053
0,10000,2.5,0.575,4,-1.14154,1.8423
0,10000,2.5,0.6,4,-1.10683,1.5435
0,10000,2.5,0.625,4,-1.08577,1.0073
0,10000,2.5,0.65,4,-1.0389,0.3898
0,10000,2.5,0.675,4,-1.07268,1.0311
0,10000,2.5,0.7,4,-1.05486,0.7868
0,10000,2.5,0.725,4,-1.05242,0.8863
0,10000,2.5,0.75,4,-1.05803,1.1376
0,10000,2.5,0.775,4,-1.04779,0.9987
0,10000,2.5,0.8,4,-1.02049,0.5347
0,10000,2.5,0.825,4,-1.03402,0.9105
0,10000,2.5,0.85,4,-1.01182,0.586
0,10000,2.5,0.875,4,-1.00766,0.7245
0,10000,2.5,0.9,4,-0.98357,0.5688
0,10000,2.5,0.925,4,-1.00589,0.8203
0,10000,2.5,0.95,4,-0.97155,0.5174
0,10000,2.5,0.975,4,-0.98437,0.6803
0,10000,2.5,1.0,4,-0.96529,0.448
0,10000,2.6,0.5,4,-1.15097,1.8664
0,10000,2.6,0.525,4,-1.13634,1.8512
0,10000,2.6,0.55,4,-1.13579,1.9248
0,10000,2.6,0.575,4,-1.12168,1.3222
0,10000,2.6,0.6,4,-1.10224,1.5397
0,10000,2.6,0.625,4,-1.08366,0.9576
0,10000,2.6,0.65,4,-1.1108,1.6385
0,10000,2.6,0.675,4,-1.07842,1.0763
0,10000,2.6,0.7,4,-1.07469,0.9497
0,10000,2.6,0.725,4,-1.03373,0.6671
0,10000,2.6,0.75,4,-1.06414,1.1476
0,10000,2.6,0.775,4,-1.04197,0.9302
0,10000,2.6,0.8,4,-1.02557,0.4877
0,10000,2.6,0.825,4,-1.03896,1.0159
0,10000,2.6,0.85,4,-1.00303,0.5988
0,10000,2.6,0.875,4,-1.01225,0.7119
0,10000,2.6,0.9,4,-1.02734,0.8382
0,10000,2.6,0.925,4,-1.01347,0.8321
0,10000,2.6,0.95,4,-0.99943,0.7919
0,10000,2.6,0.975,4,-0.98946,0.6191
0,10000,2.6,1.0,4,-0.97463,0.5894
0,10000,2.7,0.5,4,-1.16987,2.1878
0,10000,2.7,0.525,4,-1.16311,2.2713
0,10000,2.7,0.55,4,-1.1397,1.8015
0,10000,2.7,0.575,4,-1.10322,0.9022
