,t,p,v,replicate,alpha,error
0,10000,0.0,0.575,1,-0.64315,0.0999
0,10000,0.0,0.6,1,-0.64041,0.0969
0,10000,0.0,0.625,1,-0.62548,0.0798
0,10000,0.0,0.65,1,-0.62193,0.0781
0,10000,0.0,0.675,1,-0.61698,0.0748
0,10000,0.0,0.7,1,-0.60675,0.0686
0,10000,0.0,0.725,1,-0.60792,0.0656
0,10000,0.0,0.75,1,-0.59991,0.0611
0,10000,0.0,0.775,1,-0.59706,0.0586
0,10000,0.0,0.8,1,-0.59064,0.0545
0,10000,0.0,0.825,1,-0.58875,0.0525
0,10000,0.0,0.85,1,-0.57832,0.0488
0,10000,0.0,0.875,1,-0.57966,0.0468
0,10000,0.0,0.9,1,-0.57437,0.0453
0,10000,0.0,0.925,1,-0.56637,0.0419
0,10000,0.0,0.95,1,-0.56362,0.0403
0,10000,0.0,0.975,1,-0.55936,0.0383
0,10000,0.0,1.0,1,-0.55338,0.0365
0,10000,0.1,0.5,1,-0.7283,0.1955
0,10000,0.1,0.525,1,-0.73281,0.194
0,10000,0.1,0.55,1,-0.7143,0.1682
0,10000,0.1,0.575,1,-0.70598,0.1521
0,10000,0.1,0.6,1,-0.7002,0.1379
0,10000,0.1,0.625,1,-0.69445,0.1306
0,10000,0.1,0.65,1,-0.68209,0.1173
0,10000,0.1,0.675,1,-0.67732,0.112
0,10000,0.1,0.7,1,-0.6749,0.109
0,10000,0.1,0.725,1,-0.65867,0.0928
0,10000,0.1,0.75,1,-0.65298,0.0881
0,10000,0.1,0.775,1,-0.65177,0.0851
0,10000,0.1,0.8,1,-0.64755,0.0818
0,10000,0.1,0.825,1,-0.63144,0.0695
0,10000,0.1,0.85,1,-0.62925,0.0685
0,10000,0.1,0.875,1,-0.62211,0.0646
0,10000,0.1,0.9,1,-0.61409,0.059
0,10000,0.1,0.925,1,-0.60406,0.0525
0,10000,0.1,0.95,1,-0.60271,0.0523
0,10000,0.1,0.975,1,-0.60125,0.0502
0,10000,0.1,1.0,1,-0.58958,0.0457
0,10000,0.2,0.5,1,-0.78924,0.279
0,10000,0.2,0.525,1,-0.77192,0.2438
0,10000,0.2,0.55,1,-0.77048,0.2342
0,10000,0.2,0.575,1,-0.76304,0.2189
0,10000,0.2,0.6,1,-0.75435,0.1942
0,10000,0.2,0.625,1,-0.73371,0.1693
0,10000,0.2,0.65,1,-0.72725,0.1586
0,10000,0.2,0.675,1,-0.72936,0.1563
0,10000,0.2,0.7,1,-0.70796,0.1311
0,10000,0.2,0.725,1,-0.71256,0.131
0,10000,0.2,0.75,1,-0.70129,0.1218
0,10000,0.2,0.775,1,-0.68606,0.1052
0,10000,0.2,0.8,1,-0.68907,0.1072
0,10000,0.2,0.825,1,-0.66898,0.0915
0,10000,0.2,0.85,1,-0.6665,0.0899
0,10000,0.2,0.875,1,-0.66175,0.0838
0,10000,0.2,0.9,1,-0.65254,0.0779
0,10000,0.2,0.925,1,-0.64403,0.0736
0,10000,0.2,0.95,1,-0.64094,0.0696
0,10000,0.2,0.975,1,-0.63572,0.0644
0,10000,0.2,1.0,1,-0.62022,0.0578
0,10000,0.3,0.5,1,-0.83552,0.3736
0,10000,0.3,0.525,1,-0.83217,0.3591
0,10000,0.3,0.55,1,-0.81353,0.2972
0,10000,0.3,0.575,1,-0.80012,0.2617
0,10000,0.3,0.6,1,-0.78648,0.2438
0,10000,0.3,0.625,1,-0.78917,0.2469
0,10000,0.3,0.65,1,-0.77345,0.215
0,10000,0.3,0.675,1,-0.76093,0.1945
0,10000,0.3,0.7,1,-0.75329,0.1748
0,10000,0.3,0.725,1,-0.74519,0.1684
0,10000,0.3,0.75,1,-0.73635,0.1568
0,10000,0.3,0.775,1,-0.73016,0.1396
0,10000,0.3,0.8,1,-0.72506,0.1399
0,10000,0.3,0.825,1,-0.71622,0.1206
0,10000,0.3,0.85,1,-0.70182,0.1118
0,10000,0.3,0.875,1,-0.70279,0.1076
0,10000,0.3,0.9,1,-0.68738,0.0963
0,10000,0.3,0.925,1,-0.67199,0.088
0,10000,0.3,0.95,1,-0.68142,0.0918
0,10000,0.3,0.975,1,-0.66203,0.0762
0,10000,0.3,1.0,1,-0.65643,0.0739
0,10000,0.4,0.5,1,-0.8753,0.4612
0,10000,0.4,0.525,1,-0.86342,0.4255
0,10000,0.4,0.55,1,-0.85094,0.3905
0,10000,0.4,0.575,1,-0.83565,0.3559
0,10000,0.4,0.6,1,-0.82772,0.3148
0,10000,0.4,0.625,1,-0.8115,0.2851
0,10000,0.4,0.65,1,-0.80562,0.2653
0,10000,0.4,0.675,1,-0.79504,0.2335
0,10000,0.4,0.7,1,-0.78174,0.211
0,10000,0.4,0.725,1,-0.78641,0.2247
0,10000,0.4,0.75,1,-0.76848,0.1852
0,10000,0.4,0.775,1,-0.76339,0.1785
0,10000,0.4,0.8,1,-0.74335,0.1468
0,10000,0.4,0.825,1,-0.74643,0.1533
0,10000,0.4,0.85,1,-0.73467,0.1387
0,10000,0.4,0.875,1,-0.73201,0.1364
0,10000,0.4,0.9,1,-0.71666,0.1202
0,10000,0.4,0.925,1,-0.70947,0.1083
0,10000,0.4,0.95,1,-0.70144,0.1031
0,10000,0.4,0.975,1,-0.69545,0.0987
0,10000,0.4,1.0,1,-0.69303,0.0964
0,10000,0.5,0.5,1,-0.91623,0.5968
0,10000,0.5,0.525,1,-0.89681,0.5111
0,10000,0.5,0.55,1,-0.88206,0.467
0,10000,0.5,0.575,1,-0.87048,0.4256
0,10000,0.5,0.6,1,-0.86436,0.3929
0,10000,0.5,0.625,1,-0.83482,0.3143
0,10000,0.5,0.65,1,-0.82548,0.2956
0,10000,0.5,0.675,1,-0.82776,0.2924
0,10000,0.5,0.7,1,-0.81606,0.262
0,10000,0.5,0.725,1,-0.80569,0.2552
0,10000,0.5,0.75,1,-0.79685,0.2286
0,10000,0.5,0.775,1,-0.78975,0.22
0,10000,0.5,0.8,1,-0.77259,0.1918
0,10000,0.5,0.825,1,-0.77023,0.1788
0,10000,0.5,0.85,1,-0.75945,0.1625
0,10000,0.5,0.875,1,-0.75164,0.147
0,10000,0.5,0.9,1,-0.74073,0.1339
0,10000,0.5,0.925,1,-0.73912,0.1373
0,10000,0.5,0.95,1,-0.72523,0.1198
0,10000,0.5,0.975,1,-0.72864,0.1194
0,10000,0.5,1.0,1,-0.71879,0.1156
0,10000,0.6,0.5,1,-0.94433,0.7628
0,10000,0.6,0.525,1,-0.92978,0.678
0,10000,0.6,0.55,1,-0.90221,0.5178
0,10000,0.6,0.575,1,-0.89781,0.4939
0,10000,0.6,0.6,1,-0.88592,0.4802
0,10000,0.6,0.625,1,-0.8812,0.4594
0,10000,0.6,0.65,1,-0.86214,0.3878
0,10000,0.6,0.675,1,-0.87095,0.405
0,10000,0.6,0.7,1,-0.83691,0.3127
0,10000,0.6,0.725,1,-0.8235,0.2747
0,10000,0.6,0.75,1,-0.82828,0.2901
0,10000,0.6,0.775,1,-0.8075,0.2364
0,10000,0.6,0.8,1,-0.8084,0.2384
0,10000,0.6,0.825,1,-0.79628,0.2095
0,10000,0.6,0.85,1,-0.7867,0.194
0,10000,0.6,0.875,1,-0.78206,0.1841
0,10000,0.6,0.9,1,-0.7779,0.166
0,10000,0.6,0.925,1,-0.75411,0.1483
0,10000,0.6,0.95,1,-0.75513,0.1487
0,10000,0.6,0.975,1,-0.74266,0.1368
0,10000,0.6,1.0,1,-0.74249,0.1371
0,10000,0.7,0.5,1,-0.95996,0.7454
0,10000,0.7,0.525,1,-0.95085,0.7545
0,10000,0.7,0.55,1,-0.91782,0.5447
0,10000,0.7,0.575,1,-0.92133,0.5897
0,10000,0.7,0.6,1,-0.91007,0.5165
0,10000,0.7,0.625,1,-0.89679,0.4581
0,10000,0.7,0.65,1,-0.88249,0.4113
0,10000,0.7,0.675,1,-0.86795,0.384
0,10000,0.7,0.7,1,-0.85979,0.357
0,10000,0.7,0.725,1,-0.86231,0.3633
0,10000,0.7,0.75,1,-0.85741,0.3481
0,10000,0.7,0.775,1,-0.83112,0.2759
0,10000,0.7,0.8,1,-0.82166,0.2689
0,10000,0.7,0.825,1,-0.82541,0.2484
0,10000,0.7,0.85,1,-0.80336,0.2175
0,10000,0.7,0.875,1,-0.78933,0.2027
0,10000,0.7,0.9,1,-0.7963,0.1901
0,10000,0.7,0.925,1,-0.77919,0.177
0,10000,0.7,0.95,1,-0.77716,0.1817
0,10000,0.7,0.975,1,-0.77629,0.1738
0,10000,0.7,1.0,1,-0.77197,0.1567
0,10000,0.8,0.5,1,-0.97016,0.8523
0,10000,0.8,0.525,1,-0.95421,0.7217
0,10000,0.8,0.55,1,-0.96062,0.7371
0,10000,0.8,0.575,1,-0.94029,0.646
0,10000,0.8,0.6,1,-0.92591,0.5652
0,10000,0.8,0.625,1,-0.90991,0.4891
0,10000,0.8,0.65,1,-0.90328,0.482
0,10000,0.8,0.675,1,-0.89233,0.4237
0,10000,0.8,0.7,1,-0.88844,0.4327
0,10000,0.8,0.725,1,-0.8687,0.3476
0,10000,0.8,0.75,1,-0.8553,0.3473
0,10000,0.8,0.775,1,-0.85519,0.3139
0,10000,0.8,0.8,1,-0.8392,0.2952
0,10000,0.8,0.825,1,-0.83347,0.2755
0,10000,0.8,0.85,1,-0.81778,0.2445
0,10000,0.8,0.875,1,-0.8187,0.2492
0,10000,0.8,0.9,1,-0.80731,0.2241
0,10000,0.8,0.925,1,-0.79556,0.1998
0,10000,0.8,0.95,1,-0.80191,0.2057
0,10000,0.8,0.975,1,-0.78704,0.1815
0,10000,0.8,1.0,1,-0.78399,0.175
0,10000,0.9,0.5,1,-0.99461,0.9265
0,10000,0.9,0.525,1,-0.99143,0.9427
0,10000,0.9,0.55,1,-0.9682,0.81
0,10000,0.9,0.575,1,-0.95321,0.661
0,10000,0.9,0.6,1,-0.93847,0.6224
0,10000,0.9,0.625,1,-0.93149,0.5843
0,10000,0.9,0.65,1,-0.92469,0.5846
0,10000,0.9,0.675,1,-0.91377,0.5034
0,10000,0.9,0.7,1,-0.89575,0.4422
0,10000,0.9,0.725,1,-0.89143,0.4601
0,10000,0.9,0.75,1,-0.88425,0.3813
0,10000,0.9,0.775,1,-0.87717,0.3878
0,10000,0.9,0.8,1,-0.86128,0.3434
0,10000,0.9,0.825,1,-0.85414,0.3113
0,10000,0.9,0.85,1,-0.8389,0.2782
0,10000,0.9,0.875,1,-0.84454,0.2685
0,10000,0.9,0.9,1,-0.82622,0.2503
0,10000,0.9,0.925,1,-0.82253,0.2452
0,10000,0.9,0.95,1,-0.8176,0.2417
0,10000,0.9,0.975,1,-0.80239,0.2228
0,10000,0.9,1.0,1,-0.79157,0.187
0,10000,1.0,0.5,1,-1.0151,0.9953
0,10000,1.0,0.525,1,-0.99587,0.9592
0,10000,1.0,0.55,1,-0.9948,0.9474
0,10000,1.0,0.575,1,-1.00549,0.9956
0,10000,1.0,0.6,1,-0.96607,0.7525
0,10000,1.0,0.625,1,-0.94711,0.65
0,10000,1.0,0.65,1,-0.92478,0.5537
0,10000,1.0,0.675,1,-0.93515,0.5954
0,10000,1.0,0.7,1,-0.92153,0.5299
0,10000,1.0,0.725,1,-0.91064,0.4642
0,10000,1.0,0.75,1,-0.91603,0.4544
0,10000,1.0,0.775,1,-0.88652,0.4203
0,10000,1.0,0.8,1,-0.88406,0.3788
0,10000,1.0,0.825,1,-0.86972,0.317
0,10000,1.0,0.85,1,-0.86416,0.3292
0,10000,1.0,0.875,1,-0.86099,0.3359
0,10000,1.0,0.9,1,-0.84282,0.2635
0,10000,1.0,0.925,1,-0.83317,0.2514
0,10000,1.0,0.95,1,-0.82972,0.226
0,10000,1.0,0.975,1,-0.82766,0.246
0,10000,1.0,1.0,1,-0.81947,0.2351
0,10000,0.0,0.5,2,-0.66931,0.1329
0,10000,0.0,0.525,2,-0.65392,0.1148
0,10000,0.0,0.55,2,-0.65003,0.1067
0,10000,0.0,0.575,2,-0.63014,0.0933
0,10000,0.0,0.6,2,-0.63252,0.0899
0,10000,0.0,0.625,2,-0.62443,0.0833
0,10000,0.0,0.65,2,-0.62113,0.0782
0,10000,0.0,0.675,2,-0.60541,0.0701
0,10000,0.0,0.7,2,-0.61322,0.07
0,10000,0.0,0.725,2,-0.60666,0.0667
0,10000,0.0,0.75,2,-0.60441,0.0626
0,10000,0.0,0.775,2,-0.59236,0.0571
0,10000,0.0,0.8,2,-0.59022,0.0547
0,10000,0.0,0.825,2,-0.5809,0.0498
0,10000,0.0,0.85,2,-0.57227,0.047
0,10000,0.0,0.875,2,-0.57243,0.0458
0,10000,0.0,0.9,2,-0.56422,0.0426
0,10000,0.0,0.925,2,-0.56287,0.0406
0,10000,0.0,0.95,2,-0.55958,0.0391
0,10000,0.0,0.975,2,-0.55601,0.0376
0,10000,0.0,1.0,2,-0.55432,0.0361
0,10000,0.1,0.5,2,-0.72919,0.1943
0,10000,0.1,0.525,2,-0.72335,0.1733
0,10000,0.1,0.55,2,-0.71367,0.164
0,10000,0.1,0.575,2,-0.70367,0.1477
0,10000,0.1,0.6,2,-0.6907,0.1307
0,10000,0.1,0.625,2,-0.69215,0.133
0,10000,0.1,0.65,2,-0.68716,0.1238
0,10000,0.1,0.675,2,-0.67617,0.1094
0,10000,0.1,0.7,2,-0.66661,0.1002
0,10000,0.1,0.725,2,-0.66031,0.0942
0,10000,0.1,0.75,2,-0.65731,0.0915
0,10000,0.1,0.775,2,-0.64813,0.0828
0,10000,0.1,0.8,2,-0.64288,0.0789
0,10000,0.1,0.825,2,-0.62928,0.0695
0,10000,0.1,0.85,2,-0.62596,0.0679
0,10000,0.1,0.875,2,-0.61093,0.0597
0,10000,0.1,0.9,2,-0.61347,0.0592
0,10000,0.1,0.925,2,-0.60251,0.0532
0,10000,0.1,0.95,2,-0.60191,0.0535
0,10000,0.1,0.975,2,-0.59847,0.049
0,10000,0.1,1.0,2,-0.58342,0.0443
0,10000,0.2,0.5,2,-0.79296,0.2937
0,10000,0.2,0.525,2,-0.78596,0.2632
0,10000,0.2,0.55,2,-0.76415,0.2256
0,10000,0.2,0.575,2,-0.75316,0.205
0,10000,0.2,0.6,2,-0.74905,0.1917
0,10000,0.2,0.625,2,-0.73592,0.1728
0,10000,0.2,0.65,2,-0.73081,0.1653
0,10000,0.2,0.675,2,-0.73456,0.163
0,10000,0.2,0.7,2,-0.71155,0.1339
0,10000,0.2,0.725,2,-0.7167,0.1414
0,10000,0.2,0.75,2,-0.69253,0.1157
0,10000,0.2,0.775,2,-0.69339,0.1103
0,10000,0.2,0.8,2,-0.68098,0.1001
0,10000,0.2,0.825,2,-0.66756,0.0919
0,10000,0.2,0.85,2,-0.65714,0.0826
0,10000,0.2,0.875,2,-0.66607,0.0895
0,10000,0.2,0.9,2,-0.65309,0.0776
0,10000,0.2,0.925,2,-0.64761,0.0734
0,10000,0.2,0.95,2,-0.64335,0.0689
0,10000,0.2,0.975,2,-0.63549,0.064
0,10000,0.2,1.0,2,-0.63284,0.0631
0,10000,0.3,0.5,2,-0.84717,0.4188
0,10000,0.3,0.525,2,-0.83283,0.364
0,10000,0.3,0.55,2,-0.80701,0.3034
0,10000,0.3,0.575,2,-0.81004,0.2867
0,10000,0.3,0.6,2,-0.7895,0.2508
0,10000,0.3,0.625,2,-0.79319,0.246
0,10000,0.3,0.65,2,-0.7801,0.2154
0,10000,0.3,0.675,2,-0.75249,0.182
0,10000,0.3,0.7,2,-0.7539,0.1757
0,10000,0.3,0.725,2,-0.74287,0.1573
0,10000,0.3,0.75,2,-0.73322,0.1448
0,10000,0.3,0.775,2,-0.72522,0.1414
0,10000,0.3,0.8,2,-0.71574,0.1319
0,10000,0.3,0.825,2,-0.71276,0.1271
