,t,p,v,replicate,alpha,error
0,10000,0.8,0.0,0,-1.08272,60.2664
0,10000,0.8,0.025,0,-2.0696,276.3668
0,10000,0.8,0.05,0,-1.73194,64.6036
0,10000,0.8,0.075,0,-1.58377,34.7122
0,10000,0.8,0.1,0,-1.5078,23.7353
0,10000,0.8,0.125,0,-1.37354,10.2367
0,10000,0.8,0.15,0,-1.35448,9.4047
0,10000,0.8,0.175,0,-1.29946,7.5368
0,10000,0.8,0.2,0,-1.2383,5.6694
0,10000,0.8,0.225,0,-1.22867,4.9422
0,10000,0.8,0.25,0,-1.19297,4.1168
0,10000,0.8,0.275,0,-1.14094,2.7784
0,10000,0.8,0.3,0,-1.12243,2.3688
0,10000,0.8,0.325,0,-1.09985,2.1076
0,10000,0.8,0.35,0,-1.08651,1.9242
0,10000,0.8,0.375,0,-1.06739,1.6563
0,10000,0.8,0.4,0,-1.03909,1.4036
0,10000,0.8,0.425,0,-1.02122,1.1447
0,10000,0.8,0.45,0,-1.01153,1.1616
0,10000,0.8,0.475,0,-1.00121,1.0207
0,10000,0.8,0.5,0,-0.99104,0.9716
0,10000,0.9,0.0,0,-1.1175,53.1092
0,10000,0.9,0.025,0,-2.0562,243.1849
0,10000,0.9,0.05,0,-1.82609,92.5128
0,10000,0.9,0.075,0,-1.6095,33.6499
0,10000,0.9,0.1,0,-1.49678,20.3401
0,10000,0.9,0.125,0,-1.44554,17.3157
0,10000,0.9,0.15,0,-1.43109,16.5727
0,10000,0.9,0.175,0,-1.30951,7.479
0,10000,0.9,0.2,0,-1.25684,5.7744
0,10000,0.9,0.225,0,-1.23113,4.6842
0,10000,0.9,0.25,0,-1.2191,4.3352
0,10000,0.9,0.275,0,-1.18492,3.6058
0,10000,0.9,0.3,0,-1.15714,2.9498
0,10000,0.9,0.325,0,-1.13742,2.7221
0,10000,0.9,0.35,0,-1.11231,2.2479
0,10000,0.9,0.375,0,-1.09298,1.89
0,10000,0.9,0.4,0,-1.0829,1.8639
0,10000,0.9,0.425,0,-1.04589,1.3579
0,10000,0.9,0.45,0,-1.03643,1.2862
0,10000,0.9,0.475,0,-1.03454,1.3322
0,10000,0.9,0.5,0,-0.99101,0.9553
0,10000,1.0,0.0,0,-1.05813,54.5408
0,10000,1.0,0.025,0,-2.05018,214.9438
0,10000,1.0,0.05,0,-1.7786,72.8171
0,10000,1.0,0.075,0,-1.64254,36.8766
0,10000,1.0,0.1,0,-1.52365,24.8397
0,10000,1.0,0.125,0,-1.43747,14.1869
0,10000,1.0,0.15,0,-1.40705,12.5947
0,10000,1.0,0.175,0,-1.30115,6.954
0,10000,1.0,0.2,0,-1.27325,6.0261
0,10000,1.0,0.225,0,-1.2851,6.2998
0,10000,1.0,0.25,0,-1.21562,4.3407
0,10000,1.0,0.275,0,-1.19289,3.6657
0,10000,1.0,0.3,0,-1.1522,2.8124
0,10000,1.0,0.325,0,-1.13813,2.3423
0,10000,1.0,0.35,0,-1.11732,2.1178
0,10000,1.0,0.375,0,-1.1042,1.9618
0,10000,1.0,0.4,0,-1.07311,1.5464
0,10000,1.0,0.425,0,-1.0624,1.4025
0,10000,1.0,0.45,0,-1.05559,1.4118
0,10000,1.0,0.475,0,-1.03835,1.3029
0,10000,1.0,0.5,0,-1.01314,1.0409
0,10000,0.0,0.0,1,-0.07724,0.9529
0,10000,0.0,0.025,1,-0.77999,4.9508
0,10000,0.0,0.05,1,-0.8452,3.2458
0,10000,0.0,0.075,1,-0.84819,2.2025
0,10000,0.0,0.1,1,-0.80809,1.3657
0,10000,0.0,0.125,1,-0.75677,0.8695
0,10000,0.0,0.15,1,-0.7776,0.7799
0,10000,0.0,0.175,1,-0.78672,0.7203
0,10000,0.0,0.2,1,-0.74015,0.4967
0,10000,0.0,0.225,1,-0.75527,0.4672
0,10000,0.0,0.25,1,-0.74108,0.396
0,10000,0.0,0.275,1,-0.73105,0.339
0,10000,0.0,0.3,1,-0.71721,0.2815
0,10000,0.0,0.325,1,-0.71162,0.2665
0,10000,0.0,0.35,1,-0.70397,0.2228
0,10000,0.0,0.375,1,-0.70249,0.209
0,10000,0.0,0.4,1,-0.70007,0.1958
0,10000,0.0,0.425,1,-0.68211,0.1698
0,10000,0.0,0.45,1,-0.67114,0.148
0,10000,0.0,0.475,1,-0.66487,0.1343
0,10000,0.0,0.5,1,-0.66843,0.1355
0,10000,0.1,0.0,1,-0.28594,5.158
0,10000,0.1,0.025,1,-1.54489,58.668
0,10000,0.1,0.05,1,-1.32181,19.8895
0,10000,0.1,0.075,1,-1.20095,10.4382
0,10000,0.1,0.1,1,-1.11762,5.5831
0,10000,0.1,0.125,1,-1.04613,3.3344
0,10000,0.1,0.15,1,-0.96672,1.9099
0,10000,0.1,0.175,1,-0.98439,1.9605
0,10000,0.1,0.2,1,-0.93454,1.3593
0,10000,0.1,0.225,1,-0.92317,1.1627
0,10000,0.1,0.25,1,-0.8816,0.8413
0,10000,0.1,0.275,1,-0.85209,0.6628
0,10000,0.1,0.3,1,-0.84593,0.5934
0,10000,0.1,0.325,1,-0.83246,0.5026
0,10000,0.1,0.35,1,-0.81874,0.4382
0,10000,0.1,0.375,1,-0.81141,0.3952
0,10000,0.1,0.4,1,-0.76922,0.2986
0,10000,0.1,0.425,1,-0.77986,0.301
0,10000,0.1,0.45,1,-0.7576,0.252
0,10000,0.1,0.475,1,-0.74742,0.2285
0,10000,0.1,0.5,1,-0.73455,0.2018
0,10000,0.2,0.0,1,-0.59293,14.625
0,10000,0.2,0.025,1,-1.73805,106.3934
0,10000,0.2,0.05,1,-1.43144,29.0648
0,10000,0.2,0.075,1,-1.37239,18.9675
0,10000,0.2,0.1,1,-1.23815,9.5294
0,10000,0.2,0.125,1,-1.19023,6.8683
0,10000,0.2,0.15,1,-1.13352,4.3582
0,10000,0.2,0.175,1,-1.08418,3.1609
0,10000,0.2,0.2,1,-1.02773,2.0476
0,10000,0.2,0.225,1,-0.98665,1.5975
0,10000,0.2,0.25,1,-0.99095,1.5119
0,10000,0.2,0.275,1,-0.93417,1.005
0,10000,0.2,0.3,1,-0.9195,0.8525
0,10000,0.2,0.325,1,-0.89531,0.7184
0,10000,0.2,0.35,1,-0.88725,0.6539
0,10000,0.2,0.375,1,-0.87651,0.612
0,10000,0.2,0.4,1,-0.85636,0.4886
0,10000,0.2,0.425,1,-0.83254,0.4208
0,10000,0.2,0.45,1,-0.8176,0.3566
0,10000,0.2,0.475,1,-0.79576,0.3052
0,10000,0.2,0.5,1,-0.79058,0.2879
0,10000,0.3,0.0,1,-0.71273,16.8956
0,10000,0.3,0.025,1,-1.79725,118.656
0,10000,0.3,0.05,1,-1.56693,42.9159
0,10000,0.3,0.075,1,-1.4281,21.8406
0,10000,0.3,0.1,1,-1.30641,11.9127
0,10000,0.3,0.125,1,-1.25506,8.3351
0,10000,0.3,0.15,1,-1.22635,7.0043
0,10000,0.3,0.175,1,-1.14561,4.1041
0,10000,0.3,0.2,1,-1.10107,3.0318
0,10000,0.3,0.225,1,-1.07262,2.3715
0,10000,0.3,0.25,1,-1.03269,1.8628
0,10000,0.3,0.275,1,-1.0133,1.5297
0,10000,0.3,0.3,1,-0.99565,1.3843
0,10000,0.3,0.325,1,-0.95677,1.0237
0,10000,0.3,0.35,1,-0.95771,0.956
0,10000,0.3,0.375,1,-0.91743,0.7313
0,10000,0.3,0.4,1,-0.90241,0.646
0,10000,0.3,0.425,1,-0.88998,0.5891
0,10000,0.3,0.45,1,-0.87551,0.5198
0,10000,0.3,0.475,1,-0.85894,0.4462
0,10000,0.3,0.5,1,-0.84161,0.4025
0,10000,0.4,0.0,1,-0.67275,19.4396
0,10000,0.4,0.025,1,-1.73538,93.3921
0,10000,0.4,0.05,1,-1.61181,50.2937
0,10000,0.4,0.075,1,-1.46188,23.4126
0,10000,0.4,0.1,1,-1.37395,14.3928
0,10000,0.4,0.125,1,-1.27851,8.4525
0,10000,0.4,0.15,1,-1.2736,7.9198
0,10000,0.4,0.175,1,-1.18706,4.9311
0,10000,0.4,0.2,1,-1.14759,3.5533
0,10000,0.4,0.225,1,-1.11739,2.9737
0,10000,0.4,0.25,1,-1.09176,2.4444
0,10000,0.4,0.275,1,-1.05501,1.9286
0,10000,0.4,0.3,1,-1.02694,1.5809
0,10000,0.4,0.325,1,-1.01411,1.4149
0,10000,0.4,0.35,1,-0.96155,0.9793
0,10000,0.4,0.375,1,-0.96471,0.9469
0,10000,0.4,0.4,1,-0.93411,0.7779
0,10000,0.4,0.425,1,-0.90319,0.6235
0,10000,0.4,0.45,1,-0.89751,0.5924
0,10000,0.4,0.475,1,-0.88593,0.5311
0,10000,0.4,0.5,1,-0.87673,0.485
0,10000,0.5,0.0,1,-0.81195,34.4489
0,10000,0.5,0.025,1,-1.87494,149.9427
0,10000,0.5,0.05,1,-1.69741,66.214
0,10000,0.5,0.075,1,-1.50585,26.3187
0,10000,0.5,0.1,1,-1.41301,17.2153
0,10000,0.5,0.125,1,-1.31928,10.0631
0,10000,0.5,0.15,1,-1.26767,7.5305
0,10000,0.5,0.175,1,-1.20061,4.8498
0,10000,0.5,0.2,1,-1.17586,4.2926
0,10000,0.5,0.225,1,-1.1489,3.4494
0,10000,0.5,0.25,1,-1.10522,2.5845
0,10000,0.5,0.275,1,-1.09573,2.4666
0,10000,0.5,0.3,1,-1.07492,2.1248
0,10000,0.5,0.325,1,-1.05614,1.7429
0,10000,0.5,0.35,1,-1.01276,1.3922
0,10000,0.5,0.375,1,-0.99502,1.1515
0,10000,0.5,0.4,1,-0.98251,1.0474
0,10000,0.5,0.425,1,-0.95964,0.8986
0,10000,0.5,0.45,1,-0.94045,0.7425
0,10000,0.5,0.475,1,-0.93279,0.6959
0,10000,0.5,0.5,1,-0.91909,0.638
0,10000,0.6,0.0,1,-0.75533,21.9211
0,10000,0.6,0.025,1,-1.92032,167.87
0,10000,0.6,0.05,1,-1.68863,62.9808
0,10000,0.6,0.075,1,-1.5253,29.1685
0,10000,0.6,0.1,1,-1.39376,14.9702
0,10000,0.6,0.125,1,-1.35143,10.756
0,10000,0.6,0.15,1,-1.28958,7.6446
0,10000,0.6,0.175,1,-1.27376,6.7852
0,10000,0.6,0.2,1,-1.20934,4.8599
0,10000,0.6,0.225,1,-1.19034,4.2964
0,10000,0.6,0.25,1,-1.1377,3.0934
0,10000,0.6,0.275,1,-1.11131,2.5334
0,10000,0.6,0.3,1,-1.07706,1.9342
0,10000,0.6,0.325,1,-1.06974,1.8301
0,10000,0.6,0.35,1,-1.0401,1.5906
0,10000,0.6,0.375,1,-1.02008,1.3205
0,10000,0.6,0.4,1,-1.00952,1.203
0,10000,0.6,0.425,1,-0.98005,0.9557
0,10000,0.6,0.45,1,-0.96197,0.8175
0,10000,0.6,0.475,1,-0.96479,0.878
0,10000,0.6,0.5,1,-0.93719,0.6893
0,10000,0.7,0.0,1,-0.99414,54.3008
0,10000,0.7,0.025,1,-2.07149,234.6963
0,10000,0.7,0.05,1,-1.74157,77.3688
0,10000,0.7,0.075,1,-1.58646,36.6619
0,10000,0.7,0.1,1,-1.42695,16.4593
0,10000,0.7,0.125,1,-1.40942,13.3955
0,10000,0.7,0.15,1,-1.33714,9.8413
0,10000,0.7,0.175,1,-1.25312,6.2097
0,10000,0.7,0.2,1,-1.22068,4.9342
0,10000,0.7,0.225,1,-1.17203,3.5135
0,10000,0.7,0.25,1,-1.15685,3.1024
0,10000,0.7,0.275,1,-1.12761,2.5309
0,10000,0.7,0.3,1,-1.11946,2.5359
0,10000,0.7,0.325,1,-1.10575,2.443
0,10000,0.7,0.35,1,-1.0606,1.728
0,10000,0.7,0.375,1,-1.0442,1.5561
0,10000,0.7,0.4,1,-1.03427,1.4796
0,10000,0.7,0.425,1,-1.00885,1.1227
0,10000,0.7,0.45,1,-0.9974,1.0244
0,10000,0.7,0.475,1,-0.99447,1.0202
0,10000,0.7,0.5,1,-0.96242,0.8256
0,10000,0.8,0.0,1,-1.11087,62.0146
0,10000,0.8,0.025,1,-2.00859,205.7763
0,10000,0.8,0.05,1,-1.76993,69.0456
0,10000,0.8,0.075,1,-1.62091,35.1356
0,10000,0.8,0.1,1,-1.50815,25.124
0,10000,0.8,0.125,1,-1.40532,13.4916
0,10000,0.8,0.15,1,-1.34934,9.8129
0,10000,0.8,0.175,1,-1.291,7.3702
0,10000,0.8,0.2,1,-1.24818,5.3818
0,10000,0.8,0.225,1,-1.20655,3.8825
0,10000,0.8,0.25,1,-1.22124,4.748
0,10000,0.8,0.275,1,-1.15578,2.9372
0,10000,0.8,0.3,1,-1.13803,2.7121
0,10000,0.8,0.325,1,-1.08347,1.8113
0,10000,0.8,0.35,1,-1.09043,1.9537
0,10000,0.8,0.375,1,-1.07534,1.8022
0,10000,0.8,0.4,1,-1.04282,1.3817
0,10000,0.8,0.425,1,-1.04309,1.3329
0,10000,0.8,0.45,1,-1.00274,1.0535
0,10000,0.8,0.475,1,-0.99066,0.9911
0,10000,0.8,0.5,1,-0.98354,0.9152
0,10000,0.9,0.0,1,-1.09168,57.3355
0,10000,0.9,0.025,1,-2.02149,231.7669
0,10000,0.9,0.05,1,-1.84922,101.5073
0,10000,0.9,0.075,1,-1.60383,35.9134
0,10000,0.9,0.1,1,-1.55767,27.0871
0,10000,0.9,0.125,1,-1.40189,11.9039
0,10000,0.9,0.15,1,-1.37883,11.6987
0,10000,0.9,0.175,1,-1.32736,8.2114
0,10000,0.9,0.2,1,-1.27942,6.5578
0,10000,0.9,0.225,1,-1.23981,5.0763
0,10000,0.9,0.25,1,-1.229,4.8736
0,10000,0.9,0.275,1,-1.19265,3.8664
0,10000,0.9,0.3,1,-1.14757,2.95
0,10000,0.9,0.325,1,-1.14077,2.6258
0,10000,0.9,0.35,1,-1.09388,1.8638
0,10000,0.9,0.375,1,-1.06992,1.6487
0,10000,0.9,0.4,1,-1.06293,1.575
0,10000,0.9,0.425,1,-1.03387,1.2935
0,10000,0.9,0.45,1,-1.03592,1.3317
0,10000,0.9,0.475,1,-1.02412,1.2377
0,10000,0.9,0.5,1,-1.0002,0.9983
0,10000,1.0,0.0,1,-1.39877,128.4262
0,10000,1.0,0.025,1,-2.0751,248.7137
0,10000,1.0,0.05,1,-1.84973,97.2901
0,10000,1.0,0.075,1,-1.63282,36.0743
0,10000,1.0,0.1,1,-1.48822,19.7126
0,10000,1.0,0.125,1,-1.48919,19.653
0,10000,1.0,0.15,1,-1.3674,9.7684
0,10000,1.0,0.175,1,-1.34282,9.2492
0,10000,1.0,0.2,1,-1.32893,8.6674
0,10000,1.0,0.225,1,-1.25371,5.1812
0,10000,1.0,0.25,1,-1.22396,4.2504
0,10000,1.0,0.275,1,-1.19524,3.7945
0,10000,1.0,0.3,1,-1.18081,3.3189
0,10000,1.0,0.325,1,-1.14329,2.4259
0,10000,1.0,0.35,1,-1.12341,2.3705
0,10000,1.0,0.375,1,-1.09687,2.0032
0,10000,1.0,0.4,1,-1.08691,1.7551
0,10000,1.0,0.425,1,-1.07651,1.595
0,10000,1.0,0.45,1,-1.04606,1.2607
0,10000,1.0,0.475,1,-1.0154,1.0337
0,10000,1.0,0.5,1,-1.01272,1.0595
0,10000,0.0,0.0,2,-0.05702,0.938
0,10000,0.0,0.025,2,-0.82846,5.7036
0,10000,0.0,0.05,2,-0.79394,3.0441
0,10000,0.0,0.075,2,-0.77473,1.5759
0,10000,0.0,0.1,2,-0.78334,1.3232
0,10000,0.0,0.125,2,-0.78524,0.9333
0,10000,0.0,0.15,2,-0.75733,0.7014
0,10000,0.0,0.175,2,-0.79166,0.7046
0,10000,0.0,0.2,2,-0.77232,0.5911
0,10000,0.0,0.225,2,-0.75715,0.4622
0,10000,0.0,0.25,2,-0.73518,0.3815
0,10000,0.0,0.275,2,-0.73601,0.3558
0,10000,0.0,0.3,2,-0.7265,0.3056
0,10000,0.0,0.325,2,-0.71836,0.2653
0,10000,0.0,0.35,2,-0.70774,0.2385
0,10000,0.0,0.375,2,-0.70177,0.207
0,10000,0.0,0.4,2,-0.69194,0.1879
0,10000,0.0,0.425,2,-0.66836,0.1561
0,10000,0.0,0.45,2,-0.67788,0.1546
0,10000,0.0,0.475,2,-0.66932,0.1432
0,10000,0.0,0.5,2,-0.65922,0.126
0,10000,0.1,0.0,2,-0.38122,6.1894
0,10000,0.1,0.025,2,-1.4748,49.0129
0,10000,0.1,0.05,2,-1.27606,16.185
0,10000,0.1,0.075,2,-1.1562,8.2869
0,10000,0.1,0.1,2,-1.11576,5.7381
0,10000,0.1,0.125,2,-1.04808,3.4874
0,10000,0.1,0.15,2,-0.99672,2.3244
0,10000,0.1,0.175,2,-0.99174,2.0888
0,10000,0.1,0.2,2,-0.92389,1.2442
0,10000,0.1,0.225,2,-0.89044,0.9693
0,10000,0.1,0.25,2,-0.89308,0.8938
0,10000,0.1,0.275,2,-0.86176,0.6847
0,10000,0.1,0.3,2,-0.84818,0.6085
0,10000,0.1,0.325,2,-0.83648,0.5237
0,10000,0.1,0.35,2,-0.81365,0.4328
0,10000,0.1,0.375,2,-0.7927,0.3592
0,10000,0.1,0.4,2,-0.77557,0.3066
0,10000,0.1,0.425,2,-0.78105,0.2984
0,10000,0.1,0.45,2,-0.76452,0.2636
0,10000,0.1,0.475,2,-0.75282,0.2316
0,10000,0.1,0.5,2,-0.73658,0.2046
0,10000,0.2,0.0,2,-0.55582,13.7227
0,10000,0.2,0.025,2,-1.64496,85.3327
0,10000,0.2,0.05,2,-1.44865,30.5482
0,10000,0.2,0.075,2,-1.29552,12.8674
0,10000,0.2,0.1,2,-1.2253,8.9724
0,10000,0.2,0.125,2,-1.17315,5.9456
0,10000,0.2,0.15,2,-1.10085,3.6573
0,10000,0.2,0.175,2,-1.11004,3.5899
0,10000,0.2,0.2,2,-1.04171,2.2644
0,10000,0.2,0.225,2,-1.00969,1.8219
0,10000,0.2,0.25,2,-0.95213,1.2028
0,10000,0.2,0.275,2,-0.95737,1.1545
0,10000,0.2,0.3,2,-0.94306,1.0387
0,10000,0.2,0.325,2,-0.90828,0.7768
0,10000,0.2,0.35,2,-0.89712,0.7025
0,10000,0.2,0.375,2,-0.87048,0.5677
0,10000,0.2,0.4,2,-0.84177,0.4602
0,10000,0.2,0.425,2,-0.82967,0.402
0,10000,0.2,0.45,2,-0.84019,0.4121
0,10000,0.2,0.475,2,-0.80235,0.315
0,10000,0.2,0.5,2,-0.7846,0.2666
0,10000,0.3,0.0,2,-0.5475,15.078
0,10000,0.3,0.025,2,-1.81176,133.4885
0,10000,0.3,0.05,2,-1.46626,28.0413
0,10000,0.3,0.075,2,-1.39697,19.9869
0,10000,0.3,0.1,2,-1.31534,12.609
0,10000,0.3,0.125,2,-1.2689,9.0938
0,10000,0.3,0.15,2,-1.2025,5.9549
0,10000,0.3,0.175,2,-1.14106,4.0061
0,10000,0.3,0.2,2,-1.08558,2.853
0,10000,0.3,0.225,2,-1.05191,2.14
0,10000,0.3,0.25,2,-1.05011,2.0441
0,10000,0.3,0.275,2,-1.01313,1.5846
0,10000,0.3,0.3,2,-0.98948,1.284
0,10000,0.3,0.325,2,-0.97127,1.1309
