Long,Lat
-73.8662,40.8501
-93.2678,44.9635
-73.9496,40.6501
-93.2678,44.9635
-73.95414000443513,40.845560372681305
-117.1222,32.8313
-73.8662,40.8501
-76.0435,36.7335
-73.8662,40.8501
-122.3244,47.6211
-94.5541,39.1238
-76.0435,36.7335
-104.8758,39.762
-73.8662,40.8501
-93.2678,44.9635
-76.0435,36.7335
-104.8758,39.762
-76.0435,36.7335
-93.2678,44.9635
-93.2678,44.9635
-76.0435,36.7335
-73.75555161761403,40.84306232017748
-122.4449,37.7558
-93.2678,44.9635
-75.1339,40.0077
-96.7667,32.7935
-73.9249,40.6943
-96.7667,32.7935
-93.2678,44.9635
-104.8758,39.762
-73.9496,40.6501
-73.7976,40.7498
-73.8662,40.8501
-73.87538259993372,40.74281141774149
-73.87538259993372,40.74281141774149
-104.8758,39.762
-73.9496,40.6501
-73.95414000443513,40.845560372681305
-84.422,33.7628
-73.8662,40.8501
-104.8758,39.762
-93.20395928754036,44.882014491190645
-73.8662,40.8501
-96.7667,32.7935
-96.7667,32.7935
-96.7667,32.7935
-76.0435,36.7335
-75.19897935780943,40.10481500937798
-117.1222,32.8313
-96.7667,32.7935
-94.5541,39.1238
-104.8758,39.762
-93.23835383104964,44.894128816726614
-96.7667,32.7935
-73.95414000443513,40.845560372681305
-84.506,39.1413
-96.8218177524398,32.80269043840377
-73.8662,40.8501
-96.7667,32.7935
-93.2678,44.9635
-104.8758,39.762
-104.8758,39.762
-73.94607056541534,41.0042450119359
-84.422,33.7628
-93.20395928754036,44.882014491190645
-121.4685,38.5677
-76.0435,36.7335
-71.0852,42.3188
-94.37989761883314,39.24966868160271
-73.87538259993372,40.74281141774149
-117.32806474112056,33.102873859452494
-94.5541,39.1238
-96.60979747439512,32.895922489183924
-73.96130675091962,40.885905746551494
-76.0435,36.7335
-73.9249,40.6943
-73.9249,40.6943
-94.49829978906439,34.158050630316616
-73.8662,40.8501
-74.04044620851042,40.7135571388891
-96.7667,32.7935
-79.9763,40.4397
-73.9249,40.6943
-73.9496,40.6501
-96.7667,32.7935
-73.8662,40.8501
-76.0435,36.7335
-73.9496,40.6501
-93.20395928754036,44.882014491190645
-84.422,33.7628
-104.8758,39.762
-105.04136712730343,39.74538039532002
-104.8758,39.762
-73.8662,40.8501
-96.7667,32.7935
-73.9249,40.6943
-122.08229433335212,47.61247050637399
-76.0435,36.7335
-73.9249,40.6943
-93.23835383104964,44.894128816726614
-73.9249,40.6943
-93.2678,44.9635
-73.94607056541534,41.0042450119359
-73.9249,40.6943
-96.7667,32.7935
-84.422,33.7628
-81.337,28.4773
-76.0435,36.7335
-94.5541,39.1238
-93.2678,44.9635
-73.95414000443513,40.845560372681305
-73.87538259993372,40.74281141774149
-76.0435,36.7335
-76.6144,39.3051
-74.04044620851042,40.7135571388891
-94.5541,39.1238
-73.87538259993372,40.74281141774149
-93.2678,44.9635
-93.60124745160653,33.353640506647054
-94.37989761883314,39.24966868160271
-73.8662,40.8501
-76.0435,36.7335
-98.5238,29.4632
-93.23835383104964,44.894128816726614
-94.5541,39.1238
-73.95414000443513,40.845560372681305
-76.0435,36.7335
-71.0852,42.3188
-73.89001496162363,40.789977332664314
-94.37989761883314,39.24966868160271
-96.60834298381688,45.219558122860285
-94.5541,39.1238
-96.7667,32.7935
-93.2678,44.9635
-93.2678,44.9635
-71.0852,42.3188
-94.5541,39.1238
-104.8758,39.762
-93.45947573130553,44.74510558840061
-93.20395928754036,44.882014491190645
-73.9249,40.6943
-93.20395928754036,44.882014491190645
-93.2678,44.9635
-104.8758,39.762
-73.9249,40.6943
-93.6866182693771,44.61344416520667
-117.1222,32.8313
-73.9496,40.6501
-117.1222,32.8313
-73.7976,40.7498
-76.0435,36.7335
-93.2678,44.9635
-84.422,33.7628
-73.9249,40.6943
-94.5541,39.1238
-73.87538259993372,40.74281141774149
-93.22459766894163,44.98194445005162
-73.9249,40.6943
-73.9249,40.6943
-76.0435,36.7335
-94.5541,39.1238
-93.2678,44.9635
-73.8662,40.8501
-93.23835383104964,44.894128816726614
-73.8662,40.8501
-97.09620601445255,33.18751147445766
-122.4449,37.7558
-93.2678,44.9635
-71.0852,42.3188
-104.8758,39.762
-93.2678,44.9635
-122.4449,37.7558
-93.2678,44.9635
-73.9496,40.6501
-93.2678,44.9635
-74.04044620851042,40.7135571388891
-93.23835383104964,44.894128816726614
-75.19897935780943,40.10481500937798
-104.8758,39.762
-73.87538259993372,40.74281141774149
-73.9249,40.6943
-93.3445043770311,44.50746326991994
-93.2678,44.9635
-93.2678,44.9635
-76.0435,36.7335
-93.22459766894163,44.98194445005162
-94.48582327273235,38.99552101975398
-73.95414000443513,40.845560372681305
-93.35849086330718,45.06146245393796
-73.89001496162363,40.789977332664314
-93.23835383104964,44.894128816726614
-84.506,39.1413
-122.30097020382377,37.860759902222874
-97.71877876937242,27.860870307019276
-73.8662,40.8501
-86.00763874589873,42.81048117857321
-73.8662,40.8501
-104.8758,39.762
-84.506,39.1413
-73.8662,40.8501
-73.71987622127814,41.00925345498995
-94.5541,39.1238
-94.72171260733138,38.763252167827396
-93.60124745160653,33.353640506647054
-93.2678,44.9635
-93.2678,44.9635
-122.4449,37.7558
-93.20395928754036,44.882014491190645
-76.0435,36.7335
-73.94607056541534,41.0042450119359
-73.9249,40.6943
-84.422,33.7628
-73.91925465866335,40.63473488020787
-73.87538259993372,40.74281141774149
-97.71877876937242,27.860870307019276
-94.72171260733138,38.763252167827396
-75.30806093835193,40.22498398958857
-93.2678,44.9635
-84.506,39.1413
-73.9249,40.6943
-93.28393888085415,45.233370226231905
-73.9249,40.6943
-117.1222,32.8313
-73.95414000443513,40.845560372681305
-84.422,33.7628
-117.14338254418011,32.78229070145229
-93.22459766894163,44.98194445005162
-93.30558395703699,44.968079112717376
-93.28393888085415,45.233370226231905
-73.8662,40.8501
-73.87538259993372,40.74281141774149
-104.8758,39.762
-73.87538259993372,40.74281141774149
-93.23835383104964,44.894128816726614
-76.29317630635524,36.84544386030545
-122.23616225285718,37.78684194477255
-75.0578472117251,43.01943759805625
-96.7667,32.7935
-73.87538259993372,40.74281141774149
-73.87538259993372,40.74281141774149
-93.23835383104964,44.894128816726614
-73.9249,40.6943
-94.5541,39.1238
-117.1222,32.8313
-76.0435,36.7335
-73.9249,40.6943
-74.9150070409314,40.210235042552995
-93.30558395703699,44.968079112717376
-73.9249,40.6943
-121.4685,38.5677
-96.60834298381688,45.219558122860285
-73.9249,40.6943
-84.506,39.1413
-112.0892,33.5722
-75.1339,40.0077
-75.30806093835193,40.22498398958857
-73.8662,40.8501
-73.8662,40.8501
-117.32806474112056,33.102873859452494
-93.6866182693771,44.61344416520667
-93.30558395703699,44.968079112717376
-93.2678,44.9635
-96.90664876190286,32.931301612341095
-73.88877446127456,40.63802910871374
-73.9249,40.6943
-93.72925798958605,35.9310195783161
-97.71877876937242,27.860870307019276
-96.7667,32.7935
-122.4449,37.7558
-122.4449,37.7558
-96.7667,32.7935
-73.9249,40.6943
-73.7976,40.7498
-93.2678,44.9635
-73.40262409276627,41.11542746126253
-104.67433360134164,39.86543640379837
-75.1324600858493,40.09189155617353
-98.21214314623457,32.216798642669694
-97.09620601445255,33.18751147445766
-75.1324600858493,40.09189155617353
-117.1222,32.8313
-73.8662,40.8501
-93.2678,44.9635
-96.77536938342752,32.72666496161915
-75.94864024823556,36.65037688417749
-73.95414000443513,40.845560372681305
-86.00763874589873,42.81048117857321
-84.422,33.7628
-93.23835383104964,44.894128816726614
-93.23835383104964,44.894128816726614
-73.8662,40.8501
-93.30558395703699,44.968079112717376
-104.8758,39.762
-73.96130675091962,40.885905746551494
-96.7667,32.7935
-98.21214314623457,32.216798642669694
-73.87538259993372,40.74281141774149
-73.91925465866335,40.63473488020787
-76.0435,36.7335
-73.84069504152077,41.018735837018234
-75.1339,40.0077
-93.20395928754036,44.882014491190645
-76.29317630635524,36.84544386030545
-94.37989761883314,39.24966868160271
-71.19128091474168,42.256191488435384
-75.94864024823556,36.65037688417749
-93.2678,44.9635
-74.9150070409314,40.210235042552995
-117.1222,32.8313
-75.30806093835193,40.22498398958857
-73.85093858992157,40.70928273911048
-76.0435,36.7335
-76.2043139493314,36.0927085238066
-93.2882275497956,44.706318395377785
-104.8758,39.762
-98.57733264996237,29.466561401029143
-73.91925465866335,40.63473488020787
-93.20395928754036,44.882014491190645
-74.0626802715697,40.81180326644793
-94.5541,39.1238
-73.9249,40.6943
-92.9870190226363,44.9032860529557
-74.79280855877666,41.33602519024067
-104.8758,39.762
-93.43188221421444,44.776503919642835
-73.9496,40.6501
-73.83153414623442,40.93927639023762
-117.1222,32.8313
-76.0435,36.7335
-73.95414000443513,40.845560372681305
-84.422,33.7628
-92.9870190226363,44.9032860529557
-93.22459766894163,44.98194445005162
-73.70571720337182,40.81289992346971
-94.37989761883314,39.24966868160271
-93.2678,44.9635
-73.8662,40.8501
-82.45195097334755,36.312320821557186
-103.65560273292901,40.444327810813874
-94.37989761883314,39.24966868160271
-75.1339,40.0077
-92.56807105533143,44.58604484428218
-73.84069504152077,41.018735837018234
-94.72171260733138,38.763252167827396
-73.91021348488152,40.75957533186549
-73.95414000443513,40.845560372681305
-74.9150070409314,40.210235042552995
-99.38028457198536,37.51351178780149
-75.91002058857693,36.66404565888553
-117.12309916688484,33.15847476974892
-75.94864024823556,36.65037688417749
-76.0435,36.7335
-104.80434378367649,39.92016654310702
-74.00246043351424,40.721734561907006
-73.8662,40.8501
-73.9249,40.6943
-73.99957390848381,40.83338906821207
-76.29317630635524,36.84544386030545
-73.94607056541534,41.0042450119359
-73.8662,40.8501
-90.44075283322219,45.667001620116736
-105.04136712730343,39.74538039532002
-99.38028457198536,37.51351178780149
-73.87538259993372,40.74281141774149
-73.7976,40.7498
-73.87538259993372,40.74281141774149
-96.70308240491032,32.6749574725348
-96.7667,32.7935
-74.00096553731103,41.14321156825969
-122.30097020382377,37.860759902222874
-76.0435,36.7335
-117.12309916688484,33.15847476974892
-98.21214314623457,32.216798642669694
-96.69467027412479,32.832253474106295
-73.48254277280572,40.848288663116094
-84.422,33.7628
-93.23835383104964,44.894128816726614
-96.60834298381688,45.219558122860285
-71.0852,42.3188
-84.422,33.7628
-73.87538259993372,40.74281141774149
-117.1222,32.8313
-84.422,33.7628
-94.28434323976917,47.548515224393675
-75.94864024823556,36.65037688417749
-71.0852,42.3188
-93.2678,44.9635
-73.8662,40.8501
-74.04044620851042,40.7135571388891
-77.0163,38.9047
-93.63840363051949,44.67671125269472
-73.94607056541534,41.0042450119359
-117.1222,32.8313
-96.8218177524398,32.80269043840377
-93.2678,44.9635
-76.0435,36.7335
-93.23835383104964,44.894128816726614
-73.9249,40.6943
-73.94593887168998,40.73982651187338
-122.4449,37.7558
-73.97224505684571,40.95103763970214
-117.1222,32.8313
-93.2678,44.9635
-122.4449,37.7558
-73.95414000443513,40.845560372681305
-93.23835383104964,44.894128816726614
-84.422,33.7628
-73.9496,40.6501
-76.29317630635524,36.84544386030545
-94.66179117282012,45.05105486997695
-97.71877876937242,27.860870307019276
-76.22232696871336,36.92641111542158
-75.1339,40.0077
-93.3907876702101,44.9765596324637
-96.60834298381688,45.219558122860285
-73.88877446127456,40.63802910871374
-112.0892,33.5722
-75.99822749666697,36.786701117611884
-76.18995018637958,36.76910561487456
-104.80434378367649,39.92016654310702
-73.8662,40.8501
-99.38028457198536,37.51351178780149
-82.45195097334755,36.312320821557186
-73.9627655415184,40.69410749904998
-73.24801182100036,40.93070931557475
-73.87538259993372,40.74281141774149
-120.60506272840587,38.38871415511985
-76.0435,36.7335
-93.20395928754036,44.882014491190645
-93.51424738732466,38.45364868784101
-76.0435,36.7335
-93.59070029756265,45.15942792482675
-76.0435,36.7335
-117.1222,32.8313
-103.65560273292901,40.444327810813874
