,t,p,v,replicate,alpha,error
0,10000,1.3,0.325,2,-1.1675,2.8068
0,10000,1.3,0.35,2,-1.1496,2.2761
0,10000,1.3,0.375,2,-1.12786,2.2964
0,10000,1.3,0.4,2,-1.09561,1.5231
0,10000,1.3,0.425,2,-1.07855,1.2884
0,10000,1.3,0.45,2,-1.08798,1.6215
0,10000,1.3,0.475,2,-1.09801,1.8639
0,10000,1.3,0.5,2,-1.06627,1.4933
0,10000,1.4,0.0,2,-1.42828,108.2946
0,10000,1.4,0.025,2,-2.22165,379.3801
0,10000,1.4,0.05,2,-1.88641,106.2921
0,10000,1.4,0.075,2,-1.74936,61.9981
0,10000,1.4,0.1,2,-1.6002,29.828
0,10000,1.4,0.125,2,-1.50034,16.7349
0,10000,1.4,0.15,2,-1.46017,14.4302
0,10000,1.4,0.175,2,-1.40081,10.1326
0,10000,1.4,0.2,2,-1.33932,7.6042
0,10000,1.4,0.225,2,-1.33879,8.1171
0,10000,1.4,0.25,2,-1.29021,5.5896
0,10000,1.4,0.275,2,-1.2278,3.6878
0,10000,1.4,0.3,2,-1.22821,4.113
0,10000,1.4,0.325,2,-1.19108,3.191
0,10000,1.4,0.35,2,-1.16777,2.6179
0,10000,1.4,0.375,2,-1.14528,2.3886
0,10000,1.4,0.4,2,-1.11073,1.8734
0,10000,1.4,0.425,2,-1.12794,2.1324
0,10000,1.4,0.45,2,-1.11764,2.0007
0,10000,1.4,0.475,2,-1.07356,1.4958
0,10000,1.4,0.5,2,-1.0728,1.4238
0,10000,1.5,0.0,2,-1.33685,107.9343
0,10000,1.5,0.025,2,-2.05735,245.4368
0,10000,1.5,0.05,2,-1.82382,82.6812
0,10000,1.5,0.075,2,-1.69577,40.4663
0,10000,1.5,0.1,2,-1.56315,22.1985
0,10000,1.5,0.125,2,-1.53939,21.0531
0,10000,1.5,0.15,2,-1.45548,13.0318
0,10000,1.5,0.175,2,-1.42285,11.0971
0,10000,1.5,0.2,2,-1.39084,11.0298
0,10000,1.5,0.225,2,-1.31515,6.6646
0,10000,1.5,0.25,2,-1.28181,5.2416
0,10000,1.5,0.275,2,-1.26674,5.4075
0,10000,1.5,0.3,2,-1.21136,3.4572
0,10000,1.5,0.325,2,-1.18585,2.8679
0,10000,1.5,0.35,2,-1.17745,2.8468
0,10000,1.5,0.375,2,-1.15569,2.6885
0,10000,1.5,0.4,2,-1.15457,2.6043
0,10000,1.5,0.425,2,-1.11101,1.8373
0,10000,1.5,0.45,2,-1.10972,1.8755
0,10000,1.5,0.475,2,-1.09759,1.6109
0,10000,1.5,0.5,2,-1.07447,1.4282
0,10000,1.6,0.0,2,-1.3946,125.1246
0,10000,1.6,0.025,2,-2.22866,374.1627
0,10000,1.6,0.05,2,-1.90902,105.6101
0,10000,1.6,0.075,2,-1.72545,44.7583
0,10000,1.6,0.1,2,-1.63311,32.9146
0,10000,1.6,0.125,2,-1.51655,16.1631
0,10000,1.6,0.15,2,-1.48846,16.0171
0,10000,1.6,0.175,2,-1.42716,11.9144
0,10000,1.6,0.2,2,-1.36149,8.4124
0,10000,1.6,0.225,2,-1.33289,6.9891
0,10000,1.6,0.25,2,-1.2961,5.6212
0,10000,1.6,0.275,2,-1.26282,4.5205
0,10000,1.6,0.3,2,-1.24703,4.0481
0,10000,1.6,0.325,2,-1.22607,3.992
0,10000,1.6,0.35,2,-1.16048,2.2695
0,10000,1.6,0.375,2,-1.17779,2.8276
0,10000,1.6,0.4,2,-1.15821,2.3174
0,10000,1.6,0.425,2,-1.12965,1.9894
0,10000,1.6,0.45,2,-1.12492,2.0344
0,10000,1.6,0.475,2,-1.08427,1.3304
0,10000,1.6,0.5,2,-1.09312,1.6734
0,10000,1.7,0.0,2,-1.61514,197.927
0,10000,1.7,0.025,2,-2.17649,296.7993
0,10000,1.7,0.05,2,-1.90037,89.3582
0,10000,1.7,0.075,2,-1.68697,31.09
0,10000,1.7,0.1,2,-1.64855,32.0626
0,10000,1.7,0.125,2,-1.50102,16.0019
0,10000,1.7,0.15,2,-1.4535,11.7836
0,10000,1.7,0.175,2,-1.41706,10.4739
0,10000,1.7,0.2,2,-1.36954,8.6396
0,10000,1.7,0.225,2,-1.34034,7.9148
0,10000,1.7,0.25,2,-1.30062,5.9918
0,10000,1.7,0.275,2,-1.24516,3.8914
0,10000,1.7,0.3,2,-1.2611,4.6057
0,10000,1.7,0.325,2,-1.20607,3.2497
0,10000,1.7,0.35,2,-1.21938,3.9864
0,10000,1.7,0.375,2,-1.1644,2.1503
0,10000,1.7,0.4,2,-1.1874,2.9541
0,10000,1.7,0.425,2,-1.14052,2.1152
0,10000,1.7,0.45,2,-1.1364,2.1494
0,10000,1.7,0.475,2,-1.11137,1.7835
0,10000,1.7,0.5,2,-1.10819,1.8139
0,10000,1.8,0.0,2,-1.73425,237.2468
0,10000,1.8,0.025,2,-2.29452,400.3
0,10000,1.8,0.05,2,-1.88702,84.6407
0,10000,1.8,0.075,2,-1.69105,34.0055
0,10000,1.8,0.1,2,-1.63569,35.3256
0,10000,1.8,0.125,2,-1.53551,19.9267
0,10000,1.8,0.15,2,-1.45482,12.0771
0,10000,1.8,0.175,2,-1.4013,9.6052
0,10000,1.8,0.2,2,-1.39538,9.6932
0,10000,1.8,0.225,2,-1.28388,4.6945
0,10000,1.8,0.25,2,-1.28266,5.591
0,10000,1.8,0.275,2,-1.26731,3.6671
0,10000,1.8,0.3,2,-1.2899,5.4241
0,10000,1.8,0.325,2,-1.17055,2.0068
0,10000,1.8,0.35,2,-1.19505,3.097
0,10000,1.8,0.375,2,-1.19627,3.0321
0,10000,1.8,0.4,2,-1.18189,2.6485
0,10000,1.8,0.425,2,-1.15305,1.9617
0,10000,1.8,0.45,2,-1.1533,2.5543
0,10000,1.8,0.475,2,-1.12368,1.9141
0,10000,1.8,0.5,2,-1.08667,1.4521
0,10000,1.9,0.0,2,-1.42379,104.1595
0,10000,1.9,0.025,2,-2.16997,278.6207
0,10000,1.9,0.05,2,-1.98085,142.1048
0,10000,1.9,0.075,2,-1.81267,60.8927
0,10000,1.9,0.1,2,-1.64498,34.0138
0,10000,1.9,0.125,2,-1.56061,21.626
0,10000,1.9,0.15,2,-1.49506,16.6381
0,10000,1.9,0.175,2,-1.41261,8.7561
0,10000,1.9,0.2,2,-1.37571,7.5186
0,10000,1.9,0.225,2,-1.34415,6.8992
0,10000,1.9,0.25,2,-1.29612,5.0461
0,10000,1.9,0.275,2,-1.3051,5.5111
0,10000,1.9,0.3,2,-1.28502,5.8471
0,10000,1.9,0.325,2,-1.24368,4.2473
0,10000,1.9,0.35,2,-1.25837,4.6701
0,10000,1.9,0.375,2,-1.20511,2.949
0,10000,1.9,0.4,2,-1.18971,2.7793
0,10000,1.9,0.425,2,-1.17664,2.595
0,10000,1.9,0.45,2,-1.16935,2.4883
0,10000,1.9,0.475,2,-1.11965,1.7617
0,10000,1.9,0.5,2,-1.10628,1.6567
0,10000,2.0,0.0,2,-1.63351,196.3923
0,10000,2.0,0.025,2,-2.23021,344.2717
0,10000,2.0,0.05,2,-1.98463,140.8466
0,10000,2.0,0.075,2,-1.82704,67.3225
0,10000,2.0,0.1,2,-1.61107,22.2855
0,10000,2.0,0.125,2,-1.60642,32.2191
0,10000,2.0,0.15,2,-1.48017,12.1431
0,10000,2.0,0.175,2,-1.50316,14.441
0,10000,2.0,0.2,2,-1.39133,8.8459
0,10000,2.0,0.225,2,-1.39998,9.5289
0,10000,2.0,0.25,2,-1.36552,8.4317
0,10000,2.0,0.275,2,-1.29421,5.823
0,10000,2.0,0.3,2,-1.25018,3.5424
0,10000,2.0,0.325,2,-1.2327,3.3009
0,10000,2.0,0.35,2,-1.21548,2.6229
0,10000,2.0,0.375,2,-1.20193,2.9928
0,10000,2.0,0.4,2,-1.15673,1.6932
0,10000,2.0,0.425,2,-1.17967,2.5378
0,10000,2.0,0.45,2,-1.1425,1.6721
0,10000,2.0,0.475,2,-1.15069,2.3202
0,10000,2.0,0.5,2,-1.14522,2.4092
0,10000,1.0,0.0,3,-1.29207,69.1357
0,10000,1.0,0.025,3,-2.10531,253.45
0,10000,1.0,0.05,3,-1.81295,91.3009
0,10000,1.0,0.075,3,-1.68708,53.9403
0,10000,1.0,0.1,3,-1.49831,17.0278
0,10000,1.0,0.125,3,-1.40188,13.3599
0,10000,1.0,0.15,3,-1.38293,10.8537
0,10000,1.0,0.175,3,-1.36831,10.8363
0,10000,1.0,0.2,3,-1.3116,7.165
0,10000,1.0,0.225,3,-1.24867,4.6265
0,10000,1.0,0.25,3,-1.22344,4.4389
0,10000,1.0,0.275,3,-1.19049,3.6252
0,10000,1.0,0.3,3,-1.16953,3.2769
0,10000,1.0,0.325,3,-1.12137,2.1246
0,10000,1.0,0.35,3,-1.10769,2.0209
0,10000,1.0,0.375,3,-1.11112,2.179
0,10000,1.0,0.4,3,-1.08104,1.764
0,10000,1.0,0.425,3,-1.05678,1.4807
0,10000,1.0,0.45,3,-1.06745,1.6195
0,10000,1.0,0.475,3,-1.03802,1.2006
0,10000,1.0,0.5,3,-1.02688,1.1159
0,10000,1.1,0.0,3,-1.4242,118.3191
0,10000,1.1,0.025,3,-2.12234,300.4661
0,10000,1.1,0.05,3,-1.80431,69.8684
0,10000,1.1,0.075,3,-1.7165,54.4603
0,10000,1.1,0.1,3,-1.58864,32.8333
0,10000,1.1,0.125,3,-1.46897,18.2736
0,10000,1.1,0.15,3,-1.38333,9.7945
0,10000,1.1,0.175,3,-1.36032,9.5814
0,10000,1.1,0.2,3,-1.31524,7.0645
0,10000,1.1,0.225,3,-1.27349,5.4031
0,10000,1.1,0.25,3,-1.2279,4.6595
0,10000,1.1,0.275,3,-1.21915,4.2465
0,10000,1.1,0.3,3,-1.18218,3.3276
0,10000,1.1,0.325,3,-1.17778,3.4188
0,10000,1.1,0.35,3,-1.10535,1.8415
0,10000,1.1,0.375,3,-1.11201,2.0422
0,10000,1.1,0.4,3,-1.1004,1.9332
0,10000,1.1,0.425,3,-1.08018,1.6017
0,10000,1.1,0.45,3,-1.05763,1.4617
0,10000,1.1,0.475,3,-1.05291,1.2977
0,10000,1.1,0.5,3,-1.01675,0.9977
0,10000,1.2,0.0,3,-1.42666,134.8385
0,10000,1.2,0.025,3,-2.05287,205.1906
0,10000,1.2,0.05,3,-1.86267,97.1738
0,10000,1.2,0.075,3,-1.66033,33.6681
0,10000,1.2,0.1,3,-1.57846,28.4186
0,10000,1.2,0.125,3,-1.44094,13.2718
0,10000,1.2,0.15,3,-1.39775,10.9543
0,10000,1.2,0.175,3,-1.38993,11.404
0,10000,1.2,0.2,3,-1.31618,6.7387
0,10000,1.2,0.225,3,-1.31035,7.2574
0,10000,1.2,0.25,3,-1.24206,4.3678
0,10000,1.2,0.275,3,-1.23469,4.6796
0,10000,1.2,0.3,3,-1.22054,3.8892
0,10000,1.2,0.325,3,-1.15757,2.4125
0,10000,1.2,0.35,3,-1.14464,2.5143
0,10000,1.2,0.375,3,-1.14847,2.6358
0,10000,1.2,0.4,3,-1.10074,1.9773
0,10000,1.2,0.425,3,-1.09182,1.6149
0,10000,1.2,0.45,3,-1.0709,1.5799
0,10000,1.2,0.475,3,-1.05603,1.2966
0,10000,1.2,0.5,3,-1.0504,1.346
0,10000,1.3,0.0,3,-1.48735,138.1343
0,10000,1.3,0.025,3,-2.0981,268.5117
0,10000,1.3,0.05,3,-1.87227,99.3058
0,10000,1.3,0.075,3,-1.69197,48.5989
0,10000,1.3,0.1,3,-1.58658,28.2255
0,10000,1.3,0.125,3,-1.48777,17.0999
0,10000,1.3,0.15,3,-1.43563,15.4658
0,10000,1.3,0.175,3,-1.31768,4.9364
0,10000,1.3,0.2,3,-1.32758,7.343
0,10000,1.3,0.225,3,-1.33731,8.1211
0,10000,1.3,0.25,3,-1.26542,5.4754
0,10000,1.3,0.275,3,-1.23482,4.1701
0,10000,1.3,0.3,3,-1.19584,3.0258
0,10000,1.3,0.325,3,-1.18491,2.9322
0,10000,1.3,0.35,3,-1.13144,1.8369
0,10000,1.3,0.375,3,-1.13788,2.4102
0,10000,1.3,0.4,3,-1.13787,2.4076
0,10000,1.3,0.425,3,-1.08649,1.4084
0,10000,1.3,0.45,3,-1.08837,1.7909
0,10000,1.3,0.475,3,-1.07181,1.4199
0,10000,1.3,0.5,3,-1.0529,1.2241
0,10000,1.4,0.0,3,-1.28335,100.7533
0,10000,1.4,0.025,3,-2.03792,196.0134
0,10000,1.4,0.05,3,-1.84104,91.7156
0,10000,1.4,0.075,3,-1.69115,45.5562
0,10000,1.4,0.1,3,-1.58138,26.5918
0,10000,1.4,0.125,3,-1.54414,24.7887
0,10000,1.4,0.15,3,-1.42865,11.8084
0,10000,1.4,0.175,3,-1.39627,10.4194
0,10000,1.4,0.2,3,-1.30904,6.3644
0,10000,1.4,0.225,3,-1.30296,6.6262
0,10000,1.4,0.25,3,-1.27715,5.5028
0,10000,1.4,0.275,3,-1.23811,3.8319
0,10000,1.4,0.3,3,-1.22995,4.3625
0,10000,1.4,0.325,3,-1.2003,3.398
0,10000,1.4,0.35,3,-1.16553,2.7553
0,10000,1.4,0.375,3,-1.16508,2.8771
0,10000,1.4,0.4,3,-1.11472,1.6495
0,10000,1.4,0.425,3,-1.10616,1.8809
0,10000,1.4,0.45,3,-1.11236,2.0937
0,10000,1.4,0.475,3,-1.07865,1.4514
0,10000,1.4,0.5,3,-1.06849,1.4788
0,10000,1.5,0.0,3,-1.46009,146.5146
0,10000,1.5,0.025,3,-2.26004,377.8693
0,10000,1.5,0.05,3,-1.89656,89.0927
0,10000,1.5,0.075,3,-1.69205,42.5791
0,10000,1.5,0.1,3,-1.6956,46.709
0,10000,1.5,0.125,3,-1.54327,22.3162
0,10000,1.5,0.15,3,-1.46589,15.3916
0,10000,1.5,0.175,3,-1.40864,10.3307
0,10000,1.5,0.2,3,-1.36683,9.3156
0,10000,1.5,0.225,3,-1.36106,8.9826
0,10000,1.5,0.25,3,-1.27596,5.1131
0,10000,1.5,0.275,3,-1.25864,4.9987
0,10000,1.5,0.3,3,-1.2669,5.1476
0,10000,1.5,0.325,3,-1.17395,2.6498
0,10000,1.5,0.35,3,-1.18415,2.934
0,10000,1.5,0.375,3,-1.18154,3.0984
0,10000,1.5,0.4,3,-1.15071,2.5108
0,10000,1.5,0.425,3,-1.11793,1.8489
0,10000,1.5,0.45,3,-1.10451,1.8331
0,10000,1.5,0.475,3,-1.11673,1.9774
0,10000,1.5,0.5,3,-1.07712,1.4337
0,10000,1.6,0.0,3,-1.73694,263.233
0,10000,1.6,0.025,3,-2.22944,358.4235
0,10000,1.6,0.05,3,-1.85647,76.7698
0,10000,1.6,0.075,3,-1.71927,45.4629
0,10000,1.6,0.1,3,-1.58683,27.2637
0,10000,1.6,0.125,3,-1.55073,24.6127
0,10000,1.6,0.15,3,-1.44732,12.4962
0,10000,1.6,0.175,3,-1.41999,11.0603
0,10000,1.6,0.2,3,-1.31958,6.3544
0,10000,1.6,0.225,3,-1.35663,8.5466
0,10000,1.6,0.25,3,-1.27299,4.774
0,10000,1.6,0.275,3,-1.29386,5.9716
0,10000,1.6,0.3,3,-1.21976,3.5268
0,10000,1.6,0.325,3,-1.17875,2.8386
0,10000,1.6,0.35,3,-1.19089,3.1058
0,10000,1.6,0.375,3,-1.17603,2.6036
0,10000,1.6,0.4,3,-1.18823,3.0464
0,10000,1.6,0.425,3,-1.13146,1.9862
0,10000,1.6,0.45,3,-1.12683,2.0387
0,10000,1.6,0.475,3,-1.08625,1.3923
0,10000,1.6,0.5,3,-1.09459,1.6109
0,10000,1.7,0.0,3,-1.34306,110.0716
0,10000,1.7,0.025,3,-2.13882,260.2673
0,10000,1.7,0.05,3,-1.89816,105.1111
0,10000,1.7,0.075,3,-1.69506,34.309
0,10000,1.7,0.1,3,-1.60769,27.9628
0,10000,1.7,0.125,3,-1.5521,21.7087
0,10000,1.7,0.15,3,-1.4318,8.642
0,10000,1.7,0.175,3,-1.38918,8.3021
0,10000,1.7,0.2,3,-1.38217,9.9169
0,10000,1.7,0.225,3,-1.32427,7.4889
0,10000,1.7,0.25,3,-1.29615,5.2938
0,10000,1.7,0.275,3,-1.27693,4.5833
0,10000,1.7,0.3,3,-1.26057,4.6309
0,10000,1.7,0.325,3,-1.23206,3.5768
0,10000,1.7,0.35,3,-1.20026,2.9619
0,10000,1.7,0.375,3,-1.17575,2.7526
0,10000,1.7,0.4,3,-1.16182,2.5764
0,10000,1.7,0.425,3,-1.14022,2.1369
0,10000,1.7,0.45,3,-1.11933,1.8299
0,10000,1.7,0.475,3,-1.12499,2.0478
0,10000,1.7,0.5,3,-1.11056,1.804
0,10000,1.8,0.0,3,-1.74185,240.1391
0,10000,1.8,0.025,3,-2.23845,390.6176
0,10000,1.8,0.05,3,-1.93015,122.9278
0,10000,1.8,0.075,3,-1.79475,56.7786
0,10000,1.8,0.1,3,-1.64516,28.3764
0,10000,1.8,0.125,3,-1.52316,15.4745
0,10000,1.8,0.15,3,-1.51015,17.9429
0,10000,1.8,0.175,3,-1.3595,6.1166
0,10000,1.8,0.2,3,-1.35606,7.214
0,10000,1.8,0.225,3,-1.34582,7.6075
0,10000,1.8,0.25,3,-1.28144,4.8129
0,10000,1.8,0.275,3,-1.30042,5.1908
0,10000,1.8,0.3,3,-1.24557,3.5774
0,10000,1.8,0.325,3,-1.24572,4.7045
0,10000,1.8,0.35,3,-1.20293,2.9262
0,10000,1.8,0.375,3,-1.18863,2.619
0,10000,1.8,0.4,3,-1.15999,2.3279
0,10000,1.8,0.425,3,-1.17904,2.9708
0,10000,1.8,0.45,3,-1.13773,2.172
0,10000,1.8,0.475,3,-1.12133,1.8403
0,10000,1.8,0.5,3,-1.12064,1.881
0,10000,1.9,0.0,3,-1.61683,169.9261
0,10000,1.9,0.025,3,-2.27643,379.1647
0,10000,1.9,0.05,3,-1.99901,158.4343
0,10000,1.9,0.075,3,-1.75405,49.4986
0,10000,1.9,0.1,3,-1.56819,16.5675
0,10000,1.9,0.125,3,-1.58534,21.1613
0,10000,1.9,0.15,3,-1.47779,12.5157
0,10000,1.9,0.175,3,-1.41854,11.7147
0,10000,1.9,0.2,3,-1.42436,10.8184
0,10000,1.9,0.225,3,-1.37046,8.4794
0,10000,1.9,0.25,3,-1.31191,6.0129
0,10000,1.9,0.275,3,-1.28006,5.0107
0,10000,1.9,0.3,3,-1.25418,4.0372
0,10000,1.9,0.325,3,-1.25803,4.3994
0,10000,1.9,0.35,3,-1.23352,4.127
0,10000,1.9,0.375,3,-1.19844,2.9839
0,10000,1.9,0.4,3,-1.19495,3.1087
0,10000,1.9,0.425,3,-1.186,2.813
0,10000,1.9,0.45,3,-1.14916,2.2415
0,10000,1.9,0.475,3,-1.11997,1.7523
0,10000,1.9,0.5,3,-1.10365,1.5102
0,10000,2.0,0.0,3,-1.64332,185.0433
0,10000,2.0,0.025,3,-2.24068,374.8507
0,10000,2.0,0.05,3,-1.89511,81.7285
0,10000,2.0,0.075,3,-1.75051,43.7513
0,10000,2.0,0.1,3,-1.64484,34.7484
0,10000,2.0,0.125,3,-1.57132,23.1194
0,10000,2.0,0.15,3,-1.52221,20.0389
0,10000,2.0,0.175,3,-1.49737,17.1918
0,10000,2.0,0.2,3,-1.40457,9.5258
0,10000,2.0,0.225,3,-1.37374,8.0549
0,10000,2.0,0.25,3,-1.29309,5.1524
0,10000,2.0,0.275,3,-1.31118,5.7509
0,10000,2.0,0.3,3,-1.24026,3.1958
0,10000,2.0,0.325,3,-1.27876,5.3474
0,10000,2.0,0.35,3,-1.2263,3.6677
0,10000,2.0,0.375,3,-1.21865,3.1745
0,10000,2.0,0.4,3,-1.18764,2.6313
0,10000,2.0,0.425,3,-1.17522,2.6944
0,10000,2.0,0.45,3,-1.15122,2.2079
0,10000,2.0,0.475,3,-1.15291,2.111
0,10000,2.0,0.5,3,-1.12152,1.8993
0,10000,1.0,0.0,4,-1.11465,56.5993
0,10000,1.0,0.025,4,-1.99038,155.9013
0,10000,1.0,0.05,4,-1.78829,79.0409
0,10000,1.0,0.075,4,-1.61838,32.4095
0,10000,1.0,0.1,4,-1.50495,21.8777
0,10000,1.0,0.125,4,-1.46891,18.5875
0,10000,1.0,0.15,4,-1.36176,9.7506
0,10000,1.0,0.175,4,-1.31382,7.1508
0,10000,1.0,0.2,4,-1.29652,6.9779
0,10000,1.0,0.225,4,-1.23538,4.3412
0,10000,1.0,0.25,4,-1.21235,4.0157
0,10000,1.0,0.275,4,-1.19624,3.5531
0,10000,1.0,0.3,4,-1.17084,3.1447
0,10000,1.0,0.325,4,-1.15044,2.8237
0,10000,1.0,0.35,4,-1.13547,2.6372
0,10000,1.0,0.375,4,-1.09787,1.975
0,10000,1.0,0.4,4,-1.09066,1.8556
0,10000,1.0,0.425,4,-1.08132,1.7364
0,10000,1.0,0.45,4,-1.04294,1.3312
0,10000,1.0,0.475,4,-1.03488,1.2283
0,10000,1.0,0.5,4,-1.02691,1.1679
0,10000,1.1,0.0,4,-1.24518,93.1231
0,10000,1.1,0.025,4,-2.01656,214.3213
0,10000,1.1,0.05,4,-1.8103,86.7956
0,10000,1.1,0.075,4,-1.65221,36.4798
0,10000,1.1,0.1,4,-1.51497,20.3606
0,10000,1.1,0.125,4,-1.49147,19.1469
0,10000,1.1,0.15,4,-1.39266,11.7172
0,10000,1.1,0.175,4,-1.33082,7.3537
0,10000,1.1,0.2,4,-1.29095,6.5563
0,10000,1.1,0.225,4,-1.28311,5.5864
0,10000,1.1,0.25,4,-1.22634,3.9644
0,10000,1.1,0.275,4,-1.18895,3.5167
0,10000,1.1,0.3,4,-1.16317,2.8142
0,10000,1.1,0.325,4,-1.13062,2.2189
0,10000,1.1,0.35,4,-1.14258,2.5712
0,10000,1.1,0.375,4,-1.09112,1.7266
0,10000,1.1,0.4,4,-1.09415,1.9888
0,10000,1.1,0.425,4,-1.07604,1.6362
0,10000,1.1,0.45,4,-1.05957,1.4375
0,10000,1.1,0.475,4,-1.03433,1.1334
0,10000,1.1,0.5,4,-1.04115,1.2066
0,10000,1.2,0.0,4,-1.23533,83.4756
0,10000,1.2,0.025,4,-2.11198,276.0143
0,10000,1.2,0.05,4,-1.84467,86.511
0,10000,1.2,0.075,4,-1.66852,42.0885
0,10000,1.2,0.1,4,-1.53907,21.5434
0,10000,1.2,0.125,4,-1.49415,16.8726
0,10000,1.2,0.15,4,-1.40102,10.2238
0,10000,1.2,0.175,4,-1.34811,7.887
0,10000,1.2,0.2,4,-1.29569,6.2485
0,10000,1.2,0.225,4,-1.28703,5.8127
0,10000,1.2,0.25,4,-1.26115,5.3283
0,10000,1.2,0.275,4,-1.21161,3.6077
0,10000,1.2,0.3,4,-1.2035,3.6705
0,10000,1.2,0.325,4,-1.18109,3.0741
0,10000,1.2,0.35,4,-1.15311,2.5752
0,10000,1.2,0.375,4,-1.13448,2.472
0,10000,1.2,0.4,4,-1.09228,1.6424
0,10000,1.2,0.425,4,-1.09353,1.8206
0,10000,1.2,0.45,4,-1.07989,1.5886
0,10000,1.2,0.475,4,-1.06764,1.5605
0,10000,1.2,0.5,4,-1.04653,1.1823
0,10000,1.3,0.0,4,-0.86886,33.2973
0,10000,1.3,0.025,4,-2.14729,306.709
0,10000,1.3,0.05,4,-1.86646,95.9751
0,10000,1.3,0.075,4,-1.67375,42.4084
0,10000,1.3,0.1,4,-1.57517,28.4987
0,10000,1.3,0.125,4,-1.47318,16.2062
0,10000,1.3,0.15,4,-1.39535,10.4752
0,10000,1.3,0.175,4,-1.38666,10.6291
0,10000,1.3,0.2,4,-1.35331,8.2634
0,10000,1.3,0.225,4,-1.29929,5.9906
0,10000,1.3,0.25,4,-1.25984,5.3865
0,10000,1.3,0.275,4,-1.20929,3.5927
0,10000,1.3,0.3,4,-1.21275,4.1784
0,10000,1.3,0.325,4,-1.19468,3.7132
0,10000,1.3,0.35,4,-1.15654,2.7211
0,10000,1.3,0.375,4,-1.15252,2.769
0,10000,1.3,0.4,4,-1.14159,2.5671
0,10000,1.3,0.425,4,-1.11035,2.0657
0,10000,1.3,0.45,4,-1.09479,1.8001
0,10000,1.3,0.475,4,-1.08498,1.6999
0,10000,1.3,0.5,4,-1.07048,1.5505
0,10000,1.4,0.0,4,-1.44733,141.9565
0,10000,1.4,0.025,4,-2.09535,210.7987
0,10000,1.4,0.05,4,-1.86515,100.0373
0,10000,1.4,0.075,4,-1.70062,39.679
0,10000,1.4,0.1,4,-1.57291,28.3099
0,10000,1.4,0.125,4,-1.52623,21.5275
0,10000,1.4,0.15,4,-1.47864,16.0852
0,10000,1.4,0.175,4,-1.39195,9.527
0,10000,1.4,0.2,4,-1.30617,6.1586
0,10000,1.4,0.225,4,-1.32814,7.2524
0,10000,1.4,0.25,4,-1.29631,6.6409
0,10000,1.4,0.275,4,-1.22094,3.5386
0,10000,1.4,0.3,4,-1.21258,3.6574
0,10000,1.4,0.325,4,-1.19997,3.4873
0,10000,1.4,0.35,4,-1.1775,2.9339
0,10000,1.4,0.375,4,-1.13694,2.0296
0,10000,1.4,0.4,4,-1.11367,1.6118
0,10000,1.4,0.425,4,-1.11552,1.9267
0,10000,1.4,0.45,4,-1.08454,1.4587
0,10000,1.4,0.475,4,-1.06572,1.2843
0,10000,1.4,0.5,4,-1.08423,1.6349
0,10000,1.5,0.0,4,-1.61077,188.6965
0,10000,1.5,0.025,4,-2.18894,400.8981
0,10000,1.5,0.05,4,-1.94987,126.4055
0,10000,1.5,0.075,4,-1.70499,45.8367
0,10000,1.5,0.1,4,-1.59327,26.5028
0,10000,1.5,0.125,4,-1.52531,19.0032
0,10000,1.5,0.15,4,-1.45127,13.1331
0,10000,1.5,0.175,4,-1.40905,11.289
0,10000,1.5,0.2,4,-1.38059,9.8563
0,10000,1.5,0.225,4,-1.30767,5.8719
0,10000,1.5,0.25,4,-1.28972,6.1409
0,10000,1.5,0.275,4,-1.24825,4.2005
0,10000,1.5,0.3,4,-1.23447,4.3312
0,10000,1.5,0.325,4,-1.1946,3.1342
0,10000,1.5,0.35,4,-1.16403,2.1348
0,10000,1.5,0.375,4,-1.15571,2.4318
0,10000,1.5,0.4,4,-1.14145,2.3025
0,10000,1.5,0.425,4,-1.12363,1.7864
0,10000,1.5,0.45,4,-1.11388,1.8083
0,10000,1.5,0.475,4,-1.10621,1.7363
0,10000,1.5,0.5,4,-1.0579,1.1311
0,10000,1.6,0.0,4,-1.08267,63.8862
0,10000,1.6,0.025,4,-2.10208,231.9708
0,10000,1.6,0.05,4,-1.8923,90.6554
0,10000,1.6,0.075,4,-1.67202,38.9566
0,10000,1.6,0.1,4,-1.61876,29.834
0,10000,1.6,0.125,4,-1.53388,21.9905
0,10000,1.6,0.15,4,-1.47711,13.6637
0,10000,1.6,0.175,4,-1.44215,11.355
0,10000,1.6,0.2,4,-1.37709,9.4132
0,10000,1.6,0.225,4,-1.34992,7.817
0,10000,1.6,0.25,4,-1.32385,7.5892
0,10000,1.6,0.275,4,-1.27429,5.5346
0,10000,1.6,0.3,4,-1.24905,4.3788
0,10000,1.6,0.325,4,-1.23321,3.4904
0,10000,1.6,0.35,4,-1.20016,3.3666
0,10000,1.6,0.375,4,-1.14654,2.0409
0,10000,1.6,0.4,4,-1.14745,2.0003
0,10000,1.6,0.425,4,-1.12914,1.904
0,10000,1.6,0.45,4,-1.12289,2.0634
0,10000,1.6,0.475,4,-1.08303,1.2049
0,10000,1.6,0.5,4,-1.09377,1.7087
0,10000,1.7,0.0,4,-1.75812,274.4551
0,10000,1.7,0.025,4,-2.20448,311.48
0,10000,1.7,0.05,4,-1.96027,121.6208
0,10000,1.7,0.075,4,-1.76978,55.0662
0,10000,1.7,0.1,4,-1.66839,37.7474
0,10000,1.7,0.125,4,-1.49323,15.1288
