Long,Lat
-73.9496,40.6501
-73.9496,40.6501
-112.0892,33.5722
-73.9496,40.6501
-73.8662,40.8501
-122.4449,37.7558
-117.3949,33.9381
-76.0435,36.7335
-93.2678,44.9635
-73.9496,40.6501
-95.3885,29.786
-121.848,37.3012
-95.3885,29.786
-73.98913750482279,40.756112016699824
-76.0435,36.7335
-117.3949,33.9381
-122.4449,37.7558
-93.2678,44.9635
-93.45670394147977,44.91406973388002
-121.848,37.3012
-117.3949,33.9381
-76.0435,36.7335
-95.3885,29.786
-95.3885,29.786
-73.8948503413388,40.68783012534512
-122.4449,37.7558
-118.4068,34.1141
-93.2678,44.9635
-95.3885,29.786
-122.4063848166918,37.689107141722396
-76.0435,36.7335
-73.98913750482279,40.756112016699824
-76.0435,36.7335
-73.9496,40.6501
-117.3949,33.9381
-122.4449,37.7558
-95.3885,29.786
-73.8948503413388,40.68783012534512
-76.03300976474767,36.677230546819395
-73.8948503413388,40.68783012534512
-93.2678,44.9635
-73.98913750482279,40.756112016699824
-73.7976,40.7498
-95.3885,29.786
-93.2678,44.9635
-95.3885,29.786
-76.0435,36.7335
-73.9496,40.6501
-73.9496,40.6501
-96.02278308021744,29.530617481467086
-93.2678,44.9635
-86.1458,39.7771
-93.2678,44.9635
-76.0435,36.7335
-76.12809505129027,36.719572731956056
-121.90773850590685,37.1798334849459
-112.0892,33.5722
-95.3885,29.786
-73.98913750482279,40.756112016699824
-93.2678,44.9635
-73.87347354696531,40.73410707130573
-73.8948503413388,40.68783012534512
-73.87347354696531,40.73410707130573
-73.7976,40.7498
-73.98913750482279,40.756112016699824
-95.3885,29.786
-82.4447,27.9945
-73.91829056236087,40.73074441860302
-76.0435,36.7335
-121.90773850590685,37.1798334849459
-82.9855,39.9862
-83.1024,42.3834
-76.0435,36.7335
-93.2678,44.9635
-73.9496,40.6501
-117.3949,33.9381
-93.2678,44.9635
-81.337,28.4773
-95.3885,29.786
-118.4068,34.1141
-74.38130427915297,40.47377074803383
-115.2654,36.2333
-112.0892,33.5722
-95.36652189415564,29.89210877530155
-93.2678,44.9635
-95.3885,29.786
-73.7976,40.7498
-95.94535587233084,29.81837382009686
-95.70205314806304,29.901186970889476
-76.0435,36.7335
-81.337,28.4773
-73.86322010485434,40.65807940089484
-121.38342062860649,38.80530900258406
-75.62041359148672,40.82591426877491
-117.3949,33.9381
-73.9496,40.6501
-74.38130427915297,40.47377074803383
-95.94535587233084,29.81837382009686
-73.98913750482279,40.756112016699824
-73.7976,40.7498
-99.89495557546891,44.4515747964817
-82.9855,39.9862
-95.3885,29.786
-121.848,37.3012
-122.4449,37.7558
-95.3885,29.786
-74.38130427915297,40.47377074803383
-73.8662,40.8501
-93.60636209210841,45.00525542755117
-121.848,37.3012
-73.9496,40.6501
-115.2654,36.2333
-95.91747383383225,29.89829206521355
-76.0435,36.7335
-95.70205314806304,29.901186970889476
-74.24104679158427,40.121757149373
-93.45670394147977,44.91406973388002
-73.9496,40.6501
-95.3885,29.786
-93.2678,44.9635
-93.2678,44.9635
-117.3949,33.9381
-74.38130427915297,40.47377074803383
-82.34438902301667,27.07727075194947
-76.0435,36.7335
-81.337,28.4773
-93.2678,44.9635
-86.1458,39.7771
-73.9496,40.6501
-95.3885,29.786
-81.6805,41.4764
-73.98913750482279,40.756112016699824
-95.3885,29.786
-73.98913750482279,40.756112016699824
-117.3949,33.9381
-95.3885,29.786
-76.03300976474767,36.677230546819395
-93.2678,44.9635
-93.60636209210841,45.00525542755117
-93.45670394147977,44.91406973388002
-118.4068,34.1141
-76.0435,36.7335
-117.3949,33.9381
-122.4449,37.7558
-73.98913750482279,40.756112016699824
-74.38130427915297,40.47377074803383
-117.1222,32.8313
-73.9496,40.6501
-117.3949,33.9381
-121.848,37.3012
-121.848,37.3012
-93.2678,44.9635
-95.3885,29.786
-96.02278308021744,29.530617481467086
-93.33548658047863,45.81279563968474
-93.2678,44.9635
-81.337,28.4773
-76.13568939167259,36.881939678194065
-95.3885,29.786
-121.38342062860649,38.80530900258406
-73.91829056236087,40.73074441860302
-93.45670394147977,44.91406973388002
-74.09867194114705,40.687726999403274
-82.4447,27.9945
-95.70205314806304,29.901186970889476
-93.2678,44.9635
-93.36439586327779,44.76624347329102
-82.4447,27.9945
-104.8758,39.762
-117.3949,33.9381
-81.337,28.4773
-74.09867194114705,40.687726999403274
-112.0892,33.5722
-81.8367242322981,27.06491775557241
-74.38130427915297,40.47377074803383
-93.29345043822497,44.91010054496131
-95.70205314806304,29.901186970889476
-95.3885,29.786
-73.98913750482279,40.756112016699824
-121.81546417839675,37.22103364988099
-93.2678,44.9635
-73.99366212895967,40.91488807896785
-93.2678,44.9635
-95.3885,29.786
-95.65558918384978,29.131470162936594
-95.3885,29.786
-121.62484406624755,37.31289424587314
-82.93862053309394,40.31119619342891
-121.848,37.3012
-95.3885,29.786
-73.9496,40.6501
-95.3885,29.786
-95.3885,29.786
-95.3885,29.786
-117.3949,33.9381
-73.7976,40.7498
-95.11060611841407,43.57122085427503
-73.8948503413388,40.68783012534512
-73.98913750482279,40.756112016699824
-121.848,37.3012
-73.98913750482279,40.756112016699824
-99.89495557546891,44.4515747964817
-71.0852,42.3188
-122.38894436033591,37.8344347296824
-73.98913750482279,40.756112016699824
-83.1024,42.3834
-93.36439586327779,44.76624347329102
-95.3885,29.786
-117.3949,33.9381
-73.9496,40.6501
-95.3885,29.786
-95.11060611841407,43.57122085427503
-74.38130427915297,40.47377074803383
-73.7976,40.7498
-122.4449,37.7558
-73.98913750482279,40.756112016699824
-93.36439586327779,44.76624347329102
-122.38894436033591,37.8344347296824
-76.0435,36.7335
-122.4449,37.7558
-73.9496,40.6501
-73.9496,40.6501
-82.93862053309394,40.31119619342891
-117.3949,33.9381
-76.13568939167259,36.881939678194065
-93.2678,44.9635
-118.4068,34.1141
-73.7976,40.7498
-121.80136746980735,37.092508571915964
-93.36439586327779,44.76624347329102
-95.70205314806304,29.901186970889476
-117.3949,33.9381
-93.45670394147977,44.91406973388002
-73.9496,40.6501
-74.38130427915297,40.47377074803383
-82.93862053309394,40.31119619342891
-81.8367242322981,27.06491775557241
-81.337,28.4773
-95.45467178270955,29.626261960579413
-117.3949,33.9381
-73.87347354696531,40.73410707130573
-95.3885,29.786
-95.3885,29.786
-121.848,37.3012
-95.11060611841407,43.57122085427503
-73.9496,40.6501
-96.02278308021744,29.530617481467086
-82.93862053309394,40.31119619342891
-95.3885,29.786
-81.40220092314742,28.48228508883023
-74.09867194114705,40.687726999403274
-93.33548658047863,45.81279563968474
-118.4068,34.1141
-121.848,37.3012
-93.28073799110318,45.0388339541584
-73.9496,40.6501
-111.98608659859977,33.63491579618087
-93.2678,44.9635
-95.15065360673074,32.59258986612615
-115.2654,36.2333
-117.3949,33.9381
-81.337,28.4773
-118.4068,34.1141
-122.4449,37.7558
-74.38130427915297,40.47377074803383
-95.3885,29.786
-95.3885,29.786
-95.3885,29.786
-74.19299499854708,40.875253863044726
-73.7976,40.7498
-93.2678,44.9635
-76.20242251210473,36.54985300138477
-73.9496,40.6501
-118.4068,34.1141
-115.2654,36.2333
-117.3949,33.9381
-73.8948503413388,40.68783012534512
-93.2678,44.9635
-87.23790684084169,37.7267406315518
-95.94535587233084,29.81837382009686
-92.59450610352233,44.84333402469513
-95.3885,29.786
-73.99366212895967,40.91488807896785
-95.45467178270955,29.626261960579413
-73.9496,40.6501
-118.4068,34.1141
-73.98913750482279,40.756112016699824
-73.87347354696531,40.73410707130573
-122.4449,37.7558
-82.15247537370179,27.98685456405878
-118.4068,34.1141
-95.04098618452835,43.50035812647317
-73.8948503413388,40.68783012534512
-76.0435,36.7335
-74.09867194114705,40.687726999403274
-95.3885,29.786
-96.14372061892504,31.394721898972147
-115.33398084118183,36.18696536087787
-73.9496,40.6501
-95.3885,29.786
-73.8662,40.8501
-93.36439586327779,44.76624347329102
-96.02278308021744,29.530617481467086
-93.36439586327779,44.76624347329102
-99.89495557546891,44.4515747964817
-93.2678,44.9635
-95.6578531335511,29.571193395042418
-121.848,37.3012
-122.4449,37.7558
-117.3949,33.9381
-73.12944076530465,41.47220885856639
-95.70205314806304,29.901186970889476
-93.2678,44.9635
-73.98913750482279,40.756112016699824
-96.14372061892504,31.394721898972147
-95.45467178270955,29.626261960579413
-73.7976,40.7498
-122.4449,37.7558
-95.3885,29.786
-73.9496,40.6501
-95.3885,29.786
-90.2451,38.6359
-93.2678,44.9635
-117.34257827433129,33.82417195705927
-74.38130427915297,40.47377074803383
-82.93862053309394,40.31119619342891
-81.6805,41.4764
-73.8662,40.8501
-120.54675173402359,38.339477884398576
-93.45670394147977,44.91406973388002
-112.0892,33.5722
-95.3885,29.786
-76.09080758828232,36.49344477089188
-95.94535587233084,29.81837382009686
-122.4449,37.7558
-97.7522,30.3005
-74.4577383532647,40.305643672241345
-121.848,37.3012
-82.00316018635829,27.767127368838025
-95.3885,29.786
-93.2678,44.9635
-95.42888649512372,29.74928617282335
-95.3885,29.786
-74.90136686060121,42.089639469937346
-73.98913750482279,40.756112016699824
-74.17038755980889,40.15600971601806
-73.98913750482279,40.756112016699824
-93.45670394147977,44.91406973388002
-93.28073799110318,45.0388339541584
-73.7976,40.7498
-76.32785240672558,37.23156135035462
-73.7976,40.7498
-92.3520326451022,46.739946614676974
-76.03300976474767,36.677230546819395
-74.3003601710933,40.216142849877855
-95.3885,29.786
-121.848,37.3012
-95.6578531335511,29.571193395042418
-121.90773850590685,37.1798334849459
-121.7636758115252,37.4678057459447
-93.60636209210841,45.00525542755117
-73.12944076530465,41.47220885856639
-118.58475923560304,34.21769186051608
-73.7976,40.7498
-117.3949,33.9381
-95.3885,29.786
-76.0435,36.7335
-74.38130427915297,40.47377074803383
-93.2678,44.9635
-74.38130427915297,40.47377074803383
-95.6578531335511,29.571193395042418
-95.3144306105943,29.686235574971082
-74.4577383532647,40.305643672241345
-94.73543271165951,32.26504615347217
-82.00316018635829,27.767127368838025
-118.4068,34.1141
-73.98913750482279,40.756112016699824
-96.14372061892504,31.394721898972147
-115.2654,36.2333
-117.3949,33.9381
-81.8367242322981,27.06491775557241
-111.98608659859977,33.63491579618087
-117.3918267573711,34.08750428531783
-83.92836890838416,44.72033843417013
-74.44941038772907,40.671767752953656
-83.94639779811783,44.785828162578326
-74.19299499854708,40.875253863044726
-73.9496,40.6501
-121.7636758115252,37.4678057459447
-93.2678,44.9635
-95.3885,29.786
-117.1222,32.8313
-74.44941038772907,40.671767752953656
-117.3918267573711,34.08750428531783
-73.12944076530465,41.47220885856639
-74.09867194114705,40.687726999403274
-76.10139176232576,36.87107336660725
-73.12944076530465,41.47220885856639
-117.34257827433129,33.82417195705927
-95.3885,29.786
-95.3885,29.786
-93.12535803120474,44.98250921924055
-76.37550541618221,36.68592847701904
-73.7976,40.7498
-73.9496,40.6501
-95.35166214298503,29.7429727702033
-121.38342062860649,38.80530900258406
-95.3885,29.786
-93.2678,44.9635
-76.10139176232576,36.87107336660725
-95.3885,29.786
-73.12944076530465,41.47220885856639
-73.8948503413388,40.68783012534512
-121.848,37.3012
-73.99366212895967,40.91488807896785
-117.3949,33.9381
-118.4068,34.1141
-93.36439586327779,44.76624347329102
-95.3885,29.786
-93.2678,44.9635
-95.3885,29.786
-73.98913750482279,40.756112016699824
-95.3885,29.786
-95.70205314806304,29.901186970889476
-73.98913750482279,40.756112016699824
-93.36439586327779,44.76624347329102
-117.3949,33.9381
-117.3949,33.9381
-73.8948503413388,40.68783012534512
-95.3885,29.786
-93.30740154660697,44.48685239121115
-117.3949,33.9381
-76.0435,36.7335
-73.98913750482279,40.756112016699824
-73.98913750482279,40.756112016699824
-82.15247537370179,27.98685456405878
-73.78961773357113,41.28478582265346
-90.51545064278552,29.351582782953955
-73.9496,40.6501
-99.89495557546891,44.4515747964817
-73.72761152559261,41.897572433055515
-74.15486685878274,40.64075017049406
-122.49039491642057,37.680569493255874
-76.03300976474767,36.677230546819395
-80.2101,25.784
-73.98913750482279,40.756112016699824
-117.34257827433129,33.82417195705927
-121.38342062860649,38.80530900258406
-95.29180393865047,29.907154881399258
-73.9496,40.6501
-95.32801146577188,29.764987099517793
-95.3885,29.786
-93.28073799110318,45.0388339541584
-73.76588913095131,40.6770858278431
-76.32785240672558,37.23156135035462
-121.38342062860649,38.80530900258406
-73.8662,40.8501
-74.09867194114705,40.687726999403274
-73.98913750482279,40.756112016699824
-95.26369738487641,29.8776291758396
-74.38130427915297,40.47377074803383
-121.7636758115252,37.4678057459447
-117.0089778165836,34.14606660225853
-82.34438902301667,27.07727075194947
-97.11232137572826,30.095929196505057
-73.98913750482279,40.756112016699824
-95.04098618452835,43.50035812647317
-117.3949,33.9381
-76.20242251210473,36.54985300138477
-95.3885,29.786
-122.4449,37.7558
-73.9496,40.6501
-92.59450610352233,44.84333402469513
-73.93016795091054,40.90507103610638
-86.1458,39.7771
-81.337,28.4773
-76.12809505129027,36.719572731956056
-93.78705708710066,44.44102530976209
-93.2678,44.9635
-73.8662,40.8501
-73.7976,40.7498
-95.11060611841407,43.57122085427503
-95.3885,29.786
-117.3949,33.9381
-95.59327671739901,29.60557777656411
-73.8662,40.8501
-122.4449,37.7558
-115.98007268596122,34.173968284356626
-117.3918267573711,34.08750428531783
-93.2678,44.9635
-95.26369738487641,29.8776291758396
-121.90773850590685,37.1798334849459
-93.12535803120474,44.98250921924055
-73.7976,40.7498
-73.53131833226256,40.86497315778661
-95.66250360576964,29.645722759720528
-115.2654,36.2333
-87.6866,41.8375
-76.20242251210473,36.54985300138477
