patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
4092052,1978-05-30,1977-04-18,USA,-104.99025,39.739231,,utility,Converting underground coal fires into commercial products ,"In Situ Technology, Inc.",9408825.0,,"Terry, Ruel Carlton","['Terry, Ruel Carlton']",,"2497868,2593477,2896931,3421587,3865186,3924680,3927719",1977,1995
4092045,1978-05-30,1975-10-06,USA,-117.161072,32.71574,,utility,Subterranean hydraulic mining method ,Sullivan Thomas M,6310143.0,,"Sullivan, Thomas M.","['Sullivan, Thomas M.']",,"2630182,2561639,2796129,3393013,3407003,3498674,3455383,3640579,3797590,3934935",1975,1995
4091869,1978-05-30,1976-09-07,USA,-95.369804,29.760426,,utility,In situ process for recovery of carbonaceous materials from subterranean deposits ,Exxon Production Research Company,6351225.0,,"Hoyer, Wilmer A.","['Hoyer, Wilmer A.']",,"1913395,3113620,3198249,3342257,3465819,3465818,3537753,3537529,3661423,3882941,3980339,4015664",1976,1995
4093310,1978-06-06,1977-09-19,USA,-104.99025,39.739231,,utility,Sealing an underground coal deposit for in situ production ,"In Situ Technology, Inc.",6094590.0,,"Terry, Ruel C.","['Terry, Ruel C.']",,"2584605,2670047,2880803,3055427,3013608,3180411,3298434,3734184,3865186,3734180,3794116,1660187,1661389,1867758,3856186,3924680,4015663",1977,1995
4093027,1978-06-06,1976-12-01,USA,-122.310776,37.916134,,utility,Method of assisting the recovery of oil using steam ,Chevron Research Company,9786558.0,,"Gomaa, Ezzat E.","['Gomaa, Ezzat E.']",,"3193009,3237692,3262500,3421583,3499488,3476183,3483924,3477510,3500915",1976,1995
4093026,1978-06-06,1977-04-15,USA,-108.550652,39.063869,,utility,Removal of sulfur dioxide from process gas using treated oil shale and water ,"Occidental Oil Shale, Inc.",8421279.0,,"Ridley, Richard D.","['Ridley, Richard D.']",,"4069132,2550432,2911206,3086853,3460867,3384569,3454958,3499489,3548938,1183937,3460620,3578080,3551093,3586377,3661423,3703052,3969089,4014575,4036299,4003823,4016239,3976747",1977,1995
4093029,1978-06-06,1977-03-24,US,-74.846001,40.245667,"C01B2203/1094,C01B2203/1076,E21B43/40,C07C29/1518,E21B43/164,C07C1/02,C01B2203/0475,C01B2203/1047,C10G2/32,C01B2203/1082,C01B3/38,C01B2203/062,C01B2203/061,C01B2203/0495,C01B2203/0283,C01B2203/127,C01B2203/0233,C01B2203/0883,C01B2203/1241,C01B2203/1052,C01B2203/1258,C01B3/48",utility,Utilization of low BTU natural gas,Mobil Oil Corporation,fl:pa_ln:weisz-1,Paul B.,Weisz,[],0855fb73-16c8-11ed-9b5f-1234bde3cd05,"3501516,3442332,3964545,3962300",1977-03-24,0-0-0
4095650,1978-06-20,1977-08-10,USA,-79.955902,39.629524,,utility,Method for increasing the calorific value of gas produced by the in situ combustion of coal ,The United States Of America As Represented By The United States Department Of Energy,6139254.0,,"Shuck, Lowell Z.","['Shuck, Lowell Z.']",,"2788956,3563606,3865186,3775073,3770398,3933447,4024914,3997005,4015663,4062404",1977,1997
4096912,1978-06-27,1977-06-06,USA,-121.768005,37.681873,,utility,Methods for minimizing plastic flow of oil shale during in situ retorting ,The United States Of America As Represented By The United States Department Of Energy,6139196.0,,"Mallon, Richard G.","['Mallon, Richard G.','Lewis, Arthur E.']",,"1361282,2973813,3346044,3548938,3526172,3630278,3566967,4036299,3945679,4017119,4015664",1977,1997
4098339,1978-07-04,1976-10-13,US,-74.846001,40.245667,"C01B2203/1082,C01B2203/0883,C10G2/32,C01B2203/0233,C01B3/48,C01B3/38,C01B2203/1094,C01B2203/0475,E21B43/40,C01B2203/1076,C07C1/02,C01B2203/127,C01B2203/061,C01B2203/1241,C01B2203/1258,C07C29/1518,E21B43/164,C01B2203/0495,C01B2203/1052,C01B2203/1047,C01B2203/0283,C01B2203/062",utility,Utilization of low BTU natural gas,Mobil Oil Corporation,fl:pa_ln:weisz-1,Paul B.,Weisz,[],0855fb73-16c8-11ed-9b5f-1234bde3cd05,"3442332,3387942,2684975,3763205,3763205",1976-10-13,0-0-0
4098336,1978-07-04,1976-03-10,USA,-95.458839,29.705786,,utility,Oil recovery process utilizing air and superheated steam ,Texaco Inc.,5241256.0,,"Allen, Joseph C.","['Allen, Joseph C.']",,"3150715,3115929,3208519,3279538,3515212,2839141,3221813,3731741",1976,1995
4099567,1978-07-11,1977-05-27,USA,-104.99025,39.739231,,utility,Generating medium BTU gas from coal in situ ,"In Situ Technology, Inc.",9408825.0,,"Terry, Ruel Carlton","['Terry, Ruel Carlton']",,"2193144,2695163,3004594,2952449,3010707,3537529,3599714,3734184,3775073,3794116,4010800,4015663",1977,1997
4099570,1978-07-11,1977-01-28,CAN,-114.070847,51.048615,,utility,Oil production processes and apparatus ,Donald Bruce Vandergrift,9856513.0,,"Vandergrift, Donald Bruce","['Vandergrift, Donald Bruce']",,"782369,1520737,2365591,2786660,2914124,3024013,3017168,3338306,3386508,3986557",1977,1997
4099566,1978-07-11,1977-03-04,CA,-113.214897,53.712856,"E21B43/243,E21B43/40,E21B43/16",utility,Vicous oil recovery method,Texaco Exploration Canada Ltd.,fl:da_ln:redford-1,David A.,Redford,[],8417db90-16c8-11ed-9b5f-1234bde3cd05,"3830300,3734184,3180412,3991828,3131761,3233671,2863510,3294167,3964546,3964546",1977-03-04,0-0-0
4099568,1978-07-11,1976-12-22,US,-95.458839,29.705786,"C09K8/592,E21B43/16,E21B43/24",utility,Method for recovering viscous petroleum,Texaco Inc.,fl:jo_ln:allen-53,Joseph C.,Allen,[],d96b7eb6-16c7-11ed-9b5f-1234bde3cd05,"3129757,3903967,3405761,3358759,3042114,3782470,3360044,3908762,3908762",1976-12-22,0-0-0
4101172,1978-07-18,1976-12-09,CAN,-79.419685,44.608242,,utility,In-situ methods of extracting bitumen values from oil-sand deposits ,Rabbitts Leonard C,9796093.0,,"Rabbitts, Leonard C.","['Rabbitts, Leonard C.']",,"1935643,1811560,1804692,1735481,1851446,1884858,1870869,2481051",1976,1996
4102396,1978-07-25,1977-06-23,US,-117.861732,33.871479,"E21B49/00,E21B43/16",utility,Determining residual oil saturation following flooding,Union Oil Company of California,fl:ro_ln:ransom-3,Robert Charles,Ransom,[],c7e6b077-16c7-11ed-9b5f-1234bde3cd05,"3562523,3817328,3894584,3333631,RE28963,3757575,3783683,3282095,3631245,3631245",1977-06-23,0-0-0
4105251,1978-08-08,1977-07-29,USA,-87.674477,41.491425,,utility,Dispersion of catalysts with explosives for in situ mining of carbonaceous minerals ,Standard Oil Company (Indiana),8248949.0,,"Wolff, William F.","['Wolff, William F.']",,"3391739,3630281,3692110,3661423,3722410,3713487,3794116,3951456,3986556,4043598",1977,1997
4105253,1978-08-08,1977-02-11,US,-118.105591,33.742401,"E21B43/40,C22B60/0226,Y02P10/20,E21B43/28,E21B43/164,C22B3/06",utility,Process for recovery of mineral values from underground formations,Union Oil Company of California,fl:wi_ln:showalter-1,William E.,Showalter,[],198a7ac5-16c8-11ed-9b5f-1234bde3cd05,"2154468,2896930,3860289,2964109,3130960,3130960",1977-02-11,0-0-0
4105072,1978-08-08,1977-01-27,USA,-119.018715,35.373291,,utility,Process for recovering carbonaceous values from post in situ oil shale retorting ,Occidental Oil Shale,5249763.0,,"Cha, Chang Y.","['Cha, Chang Y.']",,"1919636,3001775,3346044,3362471,3400762,3499489,3548938,3460620,3596993,3586377,3882941",1977,1995
4106574,1978-08-15,1977-07-07,USA,-121.87468,37.66243,,utility,Method for establishing high permeability flow path between boreholes ,The United States Of America As Represented By The United States Department Of Energy,10067465.0,,"Dow, Jerome P.","['Dow, Jerome P.']",,"2630182,2837027,3216320,3627044,3708013,4018293",1977,1997
4106814,1978-08-15,1977-07-15,USA,-119.018715,35.373291,,utility,Method of forming in situ oil shale retorts ,"Occidental Oil Shale, Inc.",5732058.0,,"French, Gordon B.","['French, Gordon B.']",,"3001776,3434757,3661423,3765722,3897107,3917346,4025115,3950029,4043598,4043597,4043596",1977,1997
4108244,1978-08-22,1977-06-03,USA,-95.98082,36.747314,,utility,Natural gas recovery method ,Phillips Petroleum Company,5285782.0,,"Hays, George E.","['Hays, George E.','Cook, Charles F.']",,"2623596,3097917,3215198,3476185,3690040",1977,1997
4109718,1978-08-29,1976-11-01,USA,-108.550652,39.063869,,utility,Method of breaking shale oil-water emulsion ,"Occidental Oil Shale, Inc.",8421253.0,,"Burton, III, Robert S.","['Burton, III, Robert S.']",,"1433956,2434815,2481051,2497868,3112255,3051644,3135325,3066732,3267998,3380913,3379248,3593790,3888760,3929625,3945435,3892276",1976,1995
4109719,1978-08-29,1977-12-05,USA,-97.085602,36.706982,,utility,Method for creating a permeable fragmented zone within a subterranean carbonaceous deposit for in situ coal gasification ,Continental Oil Company,6618980.0,,"Martin, William L.","['Martin, William L.','Wahl, Harry A.','Young, Gary C.']",,"1248689,2630307,3113620,3233668,3470953,3465818,3661423,3674089,3734180,3775073,3856084",1977,1995
4109964,1978-08-29,1977-01-03,USA,-108.550652,39.063869,,utility,Method for preconditioning oil shale preliminary to explosive expansion and in situ retorting thereof ,"Occidental Oil Shale, Inc.",8421279.0,,"Ridley, Richard D.","['Ridley, Richard D.']",,"3233668,3464490,3593788,3586377,3677342",1977,1995
4109720,1978-08-29,1976-11-09,US,-95.458839,29.705786,"E21B43/16,C09K8/58,E21B43/24,E21B43/164,C09K8/592",utility,Combination solvent-noncondensible gas injection method for recovering petroleum from viscous petroleum-containing formations including tar sand deposits,Texaco Inc.,fl:jo_ln:allen-53,Joseph C.,Allen,[],d96b7eb6-16c7-11ed-9b5f-1234bde3cd05,"3157230,3179166,3913672,3269460,3908762,3838737,2867277,3856086,3231018,3845821,3334688,3003554,3759325,3878892,2897894,3878892,2897894",1976-11-09,0-0-0
4109722,1978-08-29,1977-04-28,US,-95.367706,29.758938,"E21B43/261,E21B43/24,E21B43/16",utility,Thermal oil recovery method,Texaco Inc.,fl:ri_ln:widmyer-1,Richard H.,Widmyer,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"3120263,3372750,2365591,3120264,3455392,3822748,3180414,3682245,3682245",1977-04-28,0-0-0
4109723,1978-08-29,1977-04-28,US,-95.367706,29.758938,"E21B43/16,E21B43/24",utility,Thermal oil recovery method,Texaco Inc.,fl:ri_ln:widmyer-1,Richard H.,Widmyer,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"3983939,3259186,3467191,4026359,2365591,3768559,3924683,3707189,3180414,3292702,3358762,3292702,3358762",1977-04-28,0-0-0
4110224,1978-08-29,1977-05-27,US,-95.458839,29.705786,"C09K8/594,C09K8/584,Y10S507/936,E21B43/164",utility,Secondary recovery process utilizing water saturated with gas,Texaco Inc.,fl:jo_ln:allen-53,Joseph C.,Allen,[],d96b7eb6-16c7-11ed-9b5f-1234bde3cd05,"3554286,4043922,3386506,1658305,3731741,3227210,3207217,3207217",1977-05-27,0-0-0
4110988,1978-09-05,1977-10-25,USA,-106.605553,35.085339,,utility,Method for forming domes from subterranean diapiric material ,Hyder Charles L,10195270.0,,"Hyder, Charles L.","['Hyder, Charles L.']",,"2548059,3986557,4008762",1977,1997
4113313,1978-09-12,1977-05-16,USA,-104.99025,39.739231,,utility,Recovering uranium from coal in situ ,"In Situ Technology, Inc.",9408825.0,,"Terry, Ruel Carlton","['Terry, Ruel Carlton']",,"3456730,3502372,3765722",1977,1997
4113017,1978-09-12,1976-12-09,US,-95.952888,36.742107,"E21B43/168,E21B43/24",utility,Hot effluent from partial oxidation of natural gas injected in oil recovery process,Phillips Petroleum Company,fl:do_ln:hitzman-1,Donald O.,Hitzman,[],df41c877-16c7-11ed-9b5f-1234bde3cd05,"3216498,3980137,3358762,2734578,2186688,3150716,3993135,2754098,3595316",1976-12-09,0-0-0
4114690,1978-09-19,1977-06-06,CAN,-114.070847,51.048615,,utility,Low-temperature oxidation method for the recovery of heavy oils and bitumen ,Texaco Exploration Canada Ltd.,9017808.0,,"Cram, Phillip J.","['Cram, Phillip J.','Redford, David A.']",,"3150715,3978925,4006778,4024915,3991828",1977,1997
4114688,1978-09-19,1977-12-05,USA,-104.99025,39.739231,,utility,Minimizing environmental effects in production and use of coal ,In Situ Technology Inc.,6094590.0,,"Terry, Ruel C.","['Terry, Ruel C.']",,"2584605,2695163,3283814,3298434,3599714,3734184,3734180,3826308,3999607",1977,1997
4116273,1978-09-26,1976-07-29,CAN,-73.567261,45.501686,,utility,Induction heating of coal in situ ,"Fisher Sidney T, Fisher Charles B",5448669.0,,"Fisher, Charles B.","['Fisher, Charles B.','Fisher, Sidney T.']",,"2472445,2634961,2939689,2859952,2923535,2856292,3472987,3379248,3727982",1976,1996
4116276,1978-09-26,1977-06-16,USA,-95.369804,29.760426,,utility,Method for increasing the recovery of natural gas from a geo-pressured aquifer ,Transco Energy Company,9527755.0,,"Geer, Ernest C.","['Geer, Ernest C.','Katz, Donald L.','Cook, Jr., Harold L.']",,"3123134,2077912,3134434,3215198,3258069,3312278,3302581,3382933,3330356,3785446",1976,1995
4116275,1978-09-26,1977-03-14,CAN,-114.070847,51.048615,,utility,Recovery of hydrocarbons by in situ thermal extraction ,Exxon Production Research Company,9914193.0,,"Bombardieri, Caurino Cesar","['Bombardieri, Caurino Cesar','Butler, Roger Moore','Slevinsky, Bruce Alexander']",,"2421528,3155160,3333637,3386508,3434544,3515213,3583488,3620571,3986557",1977,1997
4118070,1978-10-03,1977-09-27,USA,-119.018715,35.373291,,utility,Subterranean in situ oil shale retort and method for making and operating same ,"Occidental Oil Shale, Inc.",5419207.0,,"Ridley, Richard D.","['Ridley, Richard D.','French, Gordon B.']",,"2481051,2801089,3017168,3233668,4043595,4022511,3950029,4043597,4043596,4018280",1977,1997
4118071,1978-10-03,1977-04-25,USA,-108.550652,39.063869,,utility,In situ oil shale retort with a horizontal sill pillar ,"Occidental Oil Shale, Inc.",5281759.0,,"Hutchins, Ned M.","['Hutchins, Ned M.']",,"1913395,1919636,2481051,3001776,3466094,3537753,4043595,4022511,4043598,4043597,4043596",1977,1997
4119149,1978-10-10,1976-12-20,USA,-105.221092,39.755543,,utility,Recovering petroleum from subterranean formations ,Texaco Inc.,5248787.0,,"Wu, Ching H.","['Wu, Ching H.','Brown, Alfred','Hall, Wilbur L.']",,"2319702,2412765,2386036,2862558,3228467,3259186,985640,3351132,3796262,3768559,3945435",1976,1996
4119345,1978-10-10,1977-04-04,USA,-119.018715,35.373291,,utility,In situ oil shale retorting process using introduction of gas at an intermediate location ,"Occidental Oil Shale, Inc.",9166204.0,,"Cha, Chang Yul","['Cha, Chang Yul','Burton, III, Robert S.','Bartel, William J.']",,"2481051,2801089,2946382,2970826,3138203,3228468,3499489,3490529,3601193,3692110,3661423,3620301",1977,1995
4119349,1978-10-10,1977-10-25,USA,-76.898308,38.765118,,utility,Method and apparatus for recovery of fluids produced in in-situ retorting of oil shale ,"Gulf Oil Corporation, Standard Oil Company (Indiana)",7593612.0,,"McMahon, Joseph F.","['McMahon, Joseph F.','Albulescu, Peter']",,"1269747,1496090,1716667,1722679,2341359,2481051,2774726,2986279,3384569,4014575",1977,1997
4120355,1978-10-17,1977-08-30,USA,-105.016647,39.613316,,utility,Method for providing fluid communication for in situ shale retort ,Standard Oil Company (Indiana),10131687.0,,"Grossman, Eugene L.","['Grossman, Eugene L.','Knepper, Jay C.']",,"1004419,2906337,3233668,3342257,3406620,3490529,3459003,3502372,3597347,3588175,3661423,3950029",1977,1997
4120357,1978-10-17,1977-10-11,USA,-117.929848,33.618881,,utility,Method and apparatus for recovering viscous petroleum from thick tar sand ,Chevron Research Company,6800425.0,,"Anderson, Donald J.","['Anderson, Donald J.']",,"2841375,3007521,3412794,3493050,3472318,3608638,3908763,3994340,3994341,4008765",1977,1997
4120359,1978-10-17,1977-03-11,US,-95.367706,29.758938,"E21B43/025,E21B43/281,E21B43/04,E21B43/16,C09K8/592,E21B43/24",utility,Method for forming a non-dissoluble sand control pack and a sand control pack made thereby,Texaco Inc.,fl:bo_ln:harnsberger-1,Bobby G.,Harnsberger,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"3780807,3373815",1977-03-11,0-0-0
4120354,1978-10-17,1977-06-03,US,-108.550735,39.063957,"E21B43/243,E21B47/06,E21B43/16",utility,Determining the locus of a processing zone in an in situ oil shale retort by pressure monitoring,"Occidental Oil Shale, Inc.",fl:ri_ln:ridley-1,Richard D.,Ridley,[],d7d6eb18-16c7-11ed-9b5f-1234bde3cd05,"3182721,2481051,3031762,4007963,3586377",1977-06-03,0-0-0
4120358,1978-10-17,1977-04-11,USA,-95.369804,29.760426,,utility,Surfactant oil recovery method for use in high temperature formations containing water having high salinity and hardness ,Texaco Inc.,5477876.0,,"Kalfoglou, George","['Kalfoglou, George']",,"3515214,3508612,3800873,3638728,3792731,3854531,3811507,1970578,2226119,3811505,3827497,3811504,3858656,4016932",1977,1995
4121663,1978-10-24,1977-03-24,USA,-117.71978,34.096676,,utility,Removing hydrogen sulfide from a gas ,"Occidental Oil Shale, Inc.",5751861.0,,"Compton, Leslie E.","['Compton, Leslie E.']",,"1479852,2581135,2812288,3072187,3454958,3548938,3578080,3551093,3661423,4005752,4014575",1977,1997
4121661,1978-10-24,1977-09-28,CA,-113.214897,53.712856,"E21B43/24,E21B43/16",utility,Viscous oil recovery method,"Texas Exploration Canada, Ltd.",fl:da_ln:redford-1,David A.,Redford,[],8417db90-16c8-11ed-9b5f-1234bde3cd05,"3853178,3221813,3796262,3847219,3367419,3768559,3771598,3385360,3908762",1977-09-28,0-0-0
4121662,1978-10-24,1977-06-03,USA,-108.550652,39.063869,,utility,Water purification with fragmented oil shale ,Kilburn James S,5526957.0,,"Kilburn, James S.","['Kilburn, James S.']",,"2217143,2609331,3401114,3461963,3459003,3547190,3537528,3593789,3565171,3649533,3588175,3900395,4014575,4036299",1977,1997
4122897,1978-10-31,1977-12-28,USA,-79.955902,39.629524,,utility,In situ gasification process for producing product gas enriched in carbon monoxide and hydrogen ,The United States Of America As Represented By The United States Department Of Energy,5947269.0,,"Bissett, Larry A.","['Bissett, Larry A.','Capp, John P.']",,"481151,2786660,762484,2973811,3604507,3770398,4024914,3997005,4062404,4069867",1977,1997
4122896,1978-10-31,1977-10-14,US,-95.367706,29.758938,"E21B43/16,C09K8/72",utility,Acidizing carbonate reservoirs with chlorocarboxylic acid salt solutions,SHELL OIL COMPANY,fl:ro_ln:scheuerman-1,Ronald F.,Scheuerman,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"2175079,3618665,3508613,2910436,3828854,3892275,2640810,2652360,3630285,3251415,2867279",1977-10-14,0-0-0
4122895,1978-10-31,1977-06-06,US,-95.952888,36.742107,"E21B43/16,C09K8/584",utility,Correlation of weighted effect of different ions and surfactant composition for surfactant flood,Phillips Petroleum Company,fl:do_ln:sitton-1,Donald M.,Sitton,[],df41c877-16c7-11ed-9b5f-1234bde3cd05,"4074755,3677344,3648770,3467190,3885628,3371710,3637017,3330344,3477508,3623553",1977-06-06,0-0-0
4124071,1978-11-07,1977-06-27,USA,-95.458839,29.705786,,utility,High vertical and horizontal conformance viscous oil recovery method ,Texaco Inc.,10053056.0,,"Korstad, Ralph J.","['Korstad, Ralph J.','Allen, Joseph C.']",,"2862558,3253652,3358754,3976137,3993132",1977,1997
4124073,1978-11-07,1976-11-09,USA,-95.98082,36.747314,,utility,Method of using viscosity-stabilized aqueous solutions ,Phillips Petroleum Company,8200286.0,,"Wier, Donald R.","['Wier, Donald R.']",,"3116791,3235523,3412793,3663477,3739848,3994345,3993133",1976,1996
4125157,1978-11-14,1977-07-12,USA,-108.550652,39.063869,,utility,Removing sulfur dioxide from gas streams with retorted oil shale ,"Occidental Oil Shale, Inc.",8421279.0,,"Ridley, Richard D.","['Ridley, Richard D.']",,"3086853,3072187,3454958,3548938,3578080,3551093,3661423,3969089,4005752,4014575",1977,1995
4126180,1978-11-21,1977-06-13,USA,-119.018715,35.373291,,utility,Method of enhancing yield from an in situ oil shale retort ,"Occidental Oil Shale, Inc.",5249763.0,,"Cha, Chang Y.","['Cha, Chang Y.']",,"3342257,3454958,3499489,3521709,3548938,3460620,3537528,3586377",1977,1995
4127170,1978-11-28,1977-09-28,CA,-113.214897,53.712856,"E21B43/2405,E21B43/16,E21B43/24",utility,Viscous oil recovery method,Texaco Exploration Canada Ltd.,fl:da_ln:redford-1,David A.,Redford,[],8417db90-16c8-11ed-9b5f-1234bde3cd05,"3847219,3908762,3768559,3771598,3367419,3347313,4004636,4026358,3434541,3360044",1977-09-28,0-0-0
4127169,1978-11-28,1977-09-06,USA,-118.451363,34.148968,,utility,Secondary oil recovery method and system ,E. Sam Tubin,10138590.0,,"Tubin, E. Sam","['Tubin, E. Sam','Tongret, Stewart']",,"1584187,884645,1661971,2076669,2134610,2350429,2881301,3045099",1977,1997
4127171,1978-11-28,1977-08-17,USA,-95.458839,29.705786,,utility,Method for recovering hydrocarbons ,Texaco Inc.,5241256.0,,"Allen, Joseph C.","['Allen, Joseph C.']",,"2818117,2793697,3044545,3153448,3398793,3731741,3860597,3823776,4043922,3964546",1977,1997
4127172,1978-11-28,1977-09-28,CAN,-114.070847,51.048615,,utility,Viscous oil recovery method ,Texaco Exploration Canada Ltd.,9017808.0,,"Cram, Phillip J.","['Cram, Phillip J.','Redford, David A.']",,"3434541,3908762,3976137,3978925,4006778,3938590,3991828,3993132,3999606",1977,1997
4129183,1978-12-12,1977-06-30,USA,-95.369804,29.760426,,utility,Use of organic acid chrome complexes to treat clay containing formations ,Texaco Inc.,5477876.0,,"Kalfoglou, George","['Kalfoglou, George']",,"492647,2356161,3491833,3614986,3603396,3669188,3843524,3915727,3807500",1977,1997
4129182,1978-12-12,1977-02-28,USA,-95.992775,36.153976,,utility,Miscible drive in heterogeneous reservoirs ,Standard Oil Company (Indiana),9895552.0,,"Dabbous, Mahmoud K.","['Dabbous, Mahmoud K.']",,"3285338,3437141,3464491,3520366,3491832,3612179,3682245,3882938,3981363",1977,1997
4130164,1978-12-19,1977-08-11,USA,-76.14743,43.048122,,utility,Process for coal gasification ,Syracuse Research Corporation,10109942.0,,"Datta, Rabinder S.","['Datta, Rabinder S.']",,"2584605,2788956,3734184,3815826,3850477,3918761,4032193,4059151,4018481",1977,1997
4130163,1978-12-19,1977-09-28,CAN,-114.070847,51.048615,,utility,Method for recovering viscous hydrocarbons utilizing heated fluids ,Exxon Production Research Company,9761140.0,,"Bombardieri, Caurino C.","['Bombardieri, Caurino C.']",,"3259186,3280909,3393735,3805892,3872922",1977,1997
4131416,1978-12-26,1977-08-30,USA,-88.173393,41.817806,,utility,Slurry backfilling of in situ oil shale retort ,Standard Oil Company (Indiana),10132008.0,,"Speer, Thomas L.","['Speer, Thomas L.','Watson, George H.']",,"1004419,3459003,3589773,3772894,3661423",1977,1997
4132269,1979-01-02,1978-01-16,USA,-115.530266,32.978657,,utility,Generation of electricity during the injection of a dense fluid into a subterranean formation ,Union Oil Company Of California,10296873.0,,"Chasteen, Anthony J.","['Chasteen, Anthony J.']",,"1247520,2978634,3140986,3288648,3258069,3298435,3342267,3627048,3857244,24010241,3939356,4050516",1978,1998
4133380,1979-01-09,1977-07-11,USA,-108.550652,39.063869,,utility,Establishing a combustion zone below a sill pillar in an in situ oil shale retort ,Occidental Oil Shale,10071430.0,,"Hughes, Robert F.","['Hughes, Robert F.','Burton, III, Robert S.','Chambers, Carlon C.']",,"2630306,762484,2801089,3499489,4043595,4007963,4027917,4018280",1977,1997
4133381,1979-01-09,1977-12-27,USA,-117.813263,33.888504,,utility,Contacting treated oil shale with carbon dioxide to inhibit leaching ,"Occidental Oil Shale, Inc.",5259393.0,,"Stewart, Robert D.","['Stewart, Robert D.']",,"1913395,3454958,3480082,3617466,3994343,4014575,4016239",1977,1997
4133384,1979-01-09,1977-08-22,USA,-90.152855,29.984091,,utility,Steam flooding hydrocarbon recovery process ,Texaco Inc.,5241257.0,,"Porter, John W.","['Porter, John W.','Allen, Joseph C.']",,"511768,895303,3360044,3406755,3439743,3554286,3731741,3860597,4043922,4026359",1977,1997
4133580,1979-01-09,1977-07-15,USA,-119.018715,35.373291,,utility,Isolation of in situ oil shale retorts ,Occidental Oil Shale,5732058.0,,"French, Gordon B.","['French, Gordon B.']",,"3469405,3583165,4044563,3917344,4017119",1977,1997
4133382,1979-01-09,1977-09-28,CA,-114.06546,51.046097,"E21B43/243,E21B43/16,C10C3/007,E21B43/24",utility,Recovery of petroleum from viscous petroleum-containing formations including tar sands,Texaco Canada Inc.,fl:ph_ln:cram-1,Phillip J.,Cram,[],7c45cd39-16c8-11ed-9b5f-1234bde3cd05,"2862558,3830300,3945435,3993132,4006778,2906337,3263750,3399721,3946810",1977-09-28,0-0-0
4135578,1979-01-23,1978-01-20,USA,-104.99025,39.739231,,utility,Method of preparing a wet coal seam for production in situ ,"In Situ Technology, Inc.",6094590.0,,"Terry, Ruel C.","['Terry, Ruel C.']",,"697189,756582,2923535,2973811,3016953,3115928,3152638,3334687,3517744,4024914,3997005,4010800,4062404",1976,1996
4135579,1979-01-23,1977-09-30,USA,-71.225044,42.349796,,utility,In situ processing of organic ore bodies ,Raytheon Company,6118195.0,,"deBettencourt, Joseph T.","['deBettencourt, Joseph T.','Rowland, Howard J.']",,"2685930,2757738,3133592,3208674,3428125,3578080,3718186,24270311,3948319,3989107",1977,1996
4136738,1979-01-30,1977-08-24,US,-95.367706,29.758938,"E21B43/164,E21B43/16",utility,Enhanced recovery of oil from a dipping subterranean oil-bearing reservoir using light hydrocarbon and carbon dioxide,Texaco Inc.,fl:st_ln:haynes-6,Stewart,"Haynes, Jr.",[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"3811501,3854532,3346046,3157230,3207217,3003554,3616854,3811503,3811502,2822872,3126951",1977-08-24,0-0-0
4139332,1979-02-13,1977-03-22,USA,-96.678345,34.774532,,utility,Pumping rate control method and apparatus for internal combustion engine driven pumps ,"Cantrell Steven M, Keasler Sydney J",5308242.0,,"Cantrell, Steven M.","['Cantrell, Steven M.','Keasler, Sydney J.']",,"624779,862867,2314421,2634681,2956581,3103891,3101670,3431858,3676017,3937596",1977,1997
4140184,1979-02-20,1976-11-15,USA,-117.946136,33.931858,,utility,Method for producing hydrocarbons from igneous sources ,"Bechtold Ira C, Emmerson H Randall",9766124.0,,"Bechtold, Ira C.","['Bechtold, Ira C.','Emmerson, H. Randall']",,"2761824,168581,3449247,3858397,3794116,3967675,4078904",1976,1996
4140180,1979-02-20,1977-08-29,USA,-87.840622,42.011135,,utility,Method for in situ heat processing of hydrocarbonaceous formations ,Iit Research Institute,10129817.0,,"Bridges, Jack","['Bridges, Jack','Snow, Richard','Taflove, Allen']",,"2685930,2757738,3133592,3170519,3169577,3208674,3954140",1977,1997
4140179,1979-02-20,1977-01-03,USA,-80.39978,26.100365,,utility,In situ radio frequency selective heating process ,Raytheon Company,6132366.0,,"Kasevich, Raymond S.","['Kasevich, Raymond S.','Dwyer, Arthur S.','Kolker, Myer']",,"2685930,2757738,3133592,3170519,3614986,24270311",1977,1997
4140182,1979-02-20,1977-03-24,CA,-123.155861,49.698071,"E21B43/20,E21B43/30,E21B43/18,E21B43/16",utility,Method of extracting oil,,fl:jo_ln:vriend-1,Joseph A.,Vriend,[],8800e97b-16c8-11ed-9b5f-1234bde3cd05,"3276518,3837399,3002915,2630307,4027731,4022280,666010,2919991,4022279,3845820,1473644,1473644",1977-03-24,0-0-0
