patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
4148070,1979-04-03,1977-01-31,GB,-0.127647,51.50732,G06T1/20,utility,Video processing system,"MICRO CO., LTD.",fl:ri_ln:taylor-32,Richard J.,Taylor,[],b38b1284-16c7-11ed-9b5f-1234bde3cd05,"3810174,3904817,4002827,3996419,4057836,3988533,3988533",1977-01-31,0-0-0
4322716,1982-03-30,1979-09-10,US,-83.731224,42.268158,"G06T1/20,G06V10/36",utility,Method and apparatus for pattern recognition and detection,Environmental Research Institute,fl:st_ln:sternberg-1,Stanley R.,Sternberg,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"3878530,3723970,3636513,3289164,3889771,3889234,3196398,3959771,3106699,3761876,3624604,3214574,3748644,4003024,4110736,3573789,4167728,3339179,4224600,4124870,3287703,4060713,3706071,3631405,3106698,4174514,3638188,3846754,3219980,3968475,4174514,3638188,3846754,3219980,3968475",1979-09-10,0-0-0
4363104,1982-12-07,1980-09-22,US,-118.837601,34.170559,"G06F15/8015,G06T2207/20192,G06T2207/10016,G06T7/12,G06T1/20",utility,Imaging system having multiple image copying and hierarchical busing,Hughes Aircraft Company,fl:th_ln:nussmeier-1,Thomas A.,Nussmeier,[],c1073b1f-16c7-11ed-9b5f-1234bde3cd05,"3983320,4127873,3996421,4213150,4229797",1980-09-22,0-0-0
4430749,1984-02-07,1981-06-30,US,-88.083405,42.03336,"G06T1/20,G06T5/50,H04N5/3205",utility,Medical imaging apparatus and method for furnishing difference images,"Siemens Gammasonics, Inc.",fl:ma_ln:schardt-1,Mark A.,Schardt,[],e5e40109-16c7-11ed-9b5f-1234bde3cd05,"4217641,4355331,4335427,4002910,4323973,3894181",1981-06-30,0-0-0
4435792,1984-03-06,1982-06-30,US,-122.170242,37.427471,"G06T1/20,G09G5/393",utility,Raster memory manipulation apparatus,Sun Microsystems Inc.,fl:an_ln:bechtolsheim-1,Andreas,Bechtolsheim,[],c1927ee7-16c7-11ed-9b5f-1234bde3cd05,,1982-06-30,0-0-0
4459677,1984-07-10,1982-03-08,US,-122.159851,37.444332,"G09G5/022,G06F3/153,G09G5/39,G06F3/0489,G06T1/20",utility,VIQ Computer graphics system,Ampex Corporation,fl:th_ln:porter-5,Thomas K.,Porter,[],a26e22db-16c8-11ed-9b5f-1234bde3cd05,"4200869,3789367,4117473,4002827,4189743,3811113,4209832,4225861,4158838,4121283,4232311,4148070,3573855,4017680,3976982,4093996,4204208,3697678,4197590,4129859,4303986,4124871,4026555,3849594,4134131,4189744,4163249,4338599,4120028,4156914,4200867,4156914,4200867",1982-03-08,0-0-0
4510568,1985-04-09,1983-01-25,JP,139.414688,35.661068,"G06F9/445,G06F3/04883,G06T1/20",utility,Graphic processing method,FANUC CORPORATION,fl:ha_ln:kishi-2,Hajimu,Kishi,[],932dc780-16c8-11ed-9b5f-1234bde3cd05,"3887903,4451895,3906197",1983-01-25,0-0-0
4524455,1985-06-18,1981-06-01,US,-83.731224,42.268158,"G06F15/8015,G06T1/20",utility,Pipeline processor,Environmental Research Inst. of Michigan,fl:wl_ln:holsztynski-1,Wlodzimierz,Holsztynski,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"4174514,3287702,3296426,4215401,4301443,3544973,3312943,3473160,3308436,3287703",1981-06-01,0-0-0
4545068,1985-10-01,1983-02-03,JP,139.63678,35.444996,G06T1/20,utility,Image processing system,Tokyo Shibaura Denki Kabushiki Kaisha,fl:mi_ln:tabata-4,Mitsuo,Tabata,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4442495,3905018,4395699,4120049",1983-02-03,0-0-0
4546433,1985-10-08,1982-06-29,GB,0.475736,51.575462,G06T1/20,utility,Arrangement for processing data in a two-dimensional array,GEC Avionics Limited,fl:ch_ln:tucker-2,Christopher J.,Tucker,[],42a65053-16c8-11ed-9b5f-1234bde3cd05,"4403287,3339179,3308436,4141066,4380046,3106698",1982-06-29,0-0-0
4574394,1986-03-04,1984-04-10,US,-83.731224,42.268158,"G06T1/20,G06F15/8015",utility,Pipeline processor,Environmental Research Institute,fl:wl_ln:holsztynski-1,Wlodzimierz,Holsztynski,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"4174514,4442543",1984-04-10,0-0-0
4601055,1986-07-15,1984-04-10,US,-77.192917,39.139915,"G06V10/36,G06T1/20",utility,Image processor,"Government of the United States of America, as represented by the Secretary of Commerce",fl:er_ln:kent-5,Ernest W.,Kent,[],03365cfe-16c8-11ed-9b5f-1234bde3cd05,"4167728,4475161,4464789,4330833,4322716,4541114,4369430,4541114,4369430",1984-04-10,0-0-0
4604743,1986-08-05,1984-11-21,US,-72.900665,41.498989,"G06T1/20,G06F13/37,G06F13/4217",utility,Bus structure for an image processor,North American Philips Corporation,fl:ra_ln:alexandru-1,Radu,Alexandru,[],08046d09-16c8-11ed-9b5f-1234bde3cd05,"4354263,4535448,4535448",1984-11-21,0-0-0
4641197,1987-02-03,1984-06-26,JP,139.63678,35.444996,"H04N1/00602,H04N1/3871,H04N1/32464,G06T1/20,G06T1/0007,H04N1/00572,H04N1/00575,H04N1/3248,H04N2201/3288,H04N1/3873",utility,Image processing method or apparatus,Canon Kabushiki Kaisha,fl:ke_ln:miyagi-6,Ken,Miyagi,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4264808,4240119,4149145,3597071,4231069,3976982,4196450,4213694,4214276,4326222,4326222",1984-06-26,0-0-0
4653110,1987-03-24,1985-10-30,JP,139.759445,35.682838,"G06T1/20,G06F15/17",utility,Image processor system,KABUSHIKI KAISHA TOSHIBA,fl:yu_ln:urushibata-2,Yukio,Urushibata,[],42f90495-16c8-11ed-9b5f-1234bde3cd05,"4550437,4434502,4158834,4429414",1985-10-30,0-0-0
4665551,1987-05-12,1983-12-08,US,-83.731224,42.268158,G06T1/20,utility,Apparatus and method for implementing transformations in digital image processing,Machine Vision International Corporation,fl:st_ln:sternberg-1,Stanley R.,Sternberg,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"3899771,3846754,4301443,4290049,3339179,4174514,4369430,4445137,3573789,4395700,4395697,3214574,4395698,3805035,4322716,4395699,4167728,3106699",1983-12-08,0-0-0
4665556,1987-05-12,1984-02-09,JP,140.650467,36.599121,G06T1/20,utility,Image signal processor,"HITACHI, LTD.",fl:ta_ln:fukushima-16,Tadashi,Fukushima,[],b6d74843-16c7-11ed-9b5f-1234bde3cd05,"4275380,4224600,4300122,4215901,4215901",1984-02-09,0-0-0
4685144,1987-08-04,1984-10-29,US,-83.731224,42.268158,"G06T5/20,G06F15/8015,G06T1/20",utility,Image processing system with transformation detection,Environmental Research Institute,fl:da_ln:mccubbrey-1,David L.,McCubbrey,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,4395699,1984-10-29,0-0-0
4688095,1987-08-18,1986-02-07,US,-71.140877,42.657166,G06T1/20,utility,Programmable image-transformation system,IMAGE TECHNOLOGY INC.,fl:mi_ln:beg-5,Mirza R.,Beg,[],0e7bcf95-16c8-11ed-9b5f-1234bde3cd05,"4285004,4450482,4445138,4396938,4365304,4212072,4394688,4375671,4148070,4435792,3800078",1986-02-07,0-0-0
4689823,1987-08-25,1984-01-04,US,-71.152275,42.479259,"G06T1/60,G06T1/20",utility,Digital image frame processor,"I-TEK, Inc.",fl:da_ln:wojcik-1,David R.,Wojcik,[],0c4c6771-16c8-11ed-9b5f-1234bde3cd05,"4484346,4484349",1984-01-04,0-0-0
4692944,1987-09-08,1984-12-28,JP,139.150238,35.263676,"G06T1/20,G06V10/751",utility,Image data processing system,"HITACHI, LTD.",fl:hi_ln:masuzaki-2,Hidefumi,Masuzaki,[],22026e5b-16c8-11ed-9b5f-1234bde3cd05,"4545068,4484346,4363104,4434502,3973243",1984-12-28,0-0-0
4694398,1987-09-15,1984-09-25,US,-71.195602,42.504822,"G01T1/1647,G06T1/20,Y10S378/901",utility,Digital image frame processor,"Baird, Inc.",fl:fr_ln:croteau-1,Francis R.,Croteau,[],0a99a115-16c8-11ed-9b5f-1234bde3cd05,"4566074,4497024,4491932,4443862,4504909,4520442",1984-09-25,0-0-0
4707859,1987-11-17,1985-12-16,GB,-1.948308,52.094017,G06T1/20,utility,Apparatus for high speed analysis of two-dimensional images,Hughes Aircraft Company,fl:gr_ln:nudd-1,Graham R.,Nudd,[],2229541d-16c8-11ed-9b5f-1234bde3cd05,"3484747,3964021,4547676,3400368,4318083,4153946,3701095",1985-12-16,0-0-0
4718091,1988-01-05,1985-01-17,JP,140.650467,36.599121,G06T1/20,utility,Multifunctional image processor,"HITACHI, LTD.",fl:yo_ln:kobayashi-45,Yoshiki,Kobayashi,[],b6d74843-16c7-11ed-9b5f-1234bde3cd05,"4322716,4266249,4464788,4550437,4319267,4319267",1985-01-17,0-0-0
4733305,1988-03-22,1985-03-15,JP,140.650467,36.599121,"H04N1/60,G06T1/20,H04N1/40",utility,Conversational picture processing system,"HITACHI, LTD.",fl:sh_ln:miura-14,Shuuichi,Miura,[],b6d74843-16c7-11ed-9b5f-1234bde3cd05,"4514767,4205341,4400738,4604653,4491961,4587633,4551768,4551768",1985-03-15,0-0-0
4734770,1988-03-29,1987-02-11,JP,139.236206,35.565594,"G06T1/20,G06T2207/20192,G06T5/002,G06T5/20",utility,Image data processing method and device therefor,"HITACHI, LTD.",fl:ik_ln:matsuba-2,Ikuo,Matsuba,[],2210db2b-16c8-11ed-9b5f-1234bde3cd05,"4641352,4692892,4539703,4601055,4408343,4672444",1987-02-11,0-0-0
4736447,1988-04-05,1985-08-26,US,-75.06295,42.453495,"G06K9/00,G06T1/20",utility,Video computer,,fl:ge_ln:korsinsky-1,Gersh,Korsinsky,[],72bdd31a-16c8-11ed-9b5f-1234bde3cd05,"4430726,4215343,4136395,4041467,4000510,4295121",1985-08-26,0-0-0
4742552,1988-05-03,1983-09-27,US,-122.230171,47.307537,"G06T1/20,G06F15/803",utility,Vector image processing system,The Boeing Company,fl:ba_ln:andrews-6,Barry A.,Andrews,[],8166420b-16c8-11ed-9b5f-1234bde3cd05,"4442543,4484349,4524455,4363104,4215401",1983-09-27,0-0-0
4749990,1988-06-07,1985-11-22,US,-71.292557,42.296486,"G06T1/20,G09G5/393",utility,Image display system and method,"Computer Design and Applications, Inc.",fl:da_ln:birkner-1,David A.,Birkner,[],086f2184-16c8-11ed-9b5f-1234bde3cd05,"4564915,4580242,4550315,4467461,3653001,4558438",1985-11-22,0-0-0
4760607,1988-07-26,1986-07-31,US,-83.731224,42.268158,G06T1/20,utility,Apparatus and method for implementing transformations in grayscale image processing,Machine Vision International Corporation,fl:st_ln:sternberg-1,Stanley R.,Sternberg,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"3761876,4242662,4414685,4395697,4345312,4464788,4665554,4301443,3805035,3959771,4167728,4484346,4395700,4641356,4395699,4442543,4665551,4288779,4398176,4122496,4635292,4541114,4290049,4322716,4395698,4541114,4290049,4322716,4395698",1986-07-31,0-0-0
4774578,1988-09-27,1986-07-01,DE,8.595198,49.023464,G06T1/20,utility,Circuit arrangement for processing picture data,SIEMENS AKTIENGESELLSCHAFT,4wvzr7qo5khtalu35euj7jwun,Horst,Kick,[],6f0f58e7-16c8-11ed-9b5f-1234bde3cd05,"4689823,3976982",1986-07-01,0-0-0
4779210,1988-10-18,1985-04-26,JP,140.650467,36.599121,"G06T1/20,G06T1/60,G09G5/36,G06T17/00,G06T11/203",utility,Graphic processing apparatus,"Hitachi Engineering Co., Ltd.",fl:ko_ln:katsura-2,Koyo,Katsura,[],b6d74843-16c7-11ed-9b5f-1234bde3cd05,"4233601,4510568,4149264,4491836,4396988,4177514,4496944,4492956",1985-04-26,0-0-0
4782397,1988-11-01,1987-05-29,JP,139.63678,35.444996,G06T1/20,utility,Image data processing apparatus with editing function,KABUSHIKI KAISHA TOSHIBA,fl:ka_ln:kimoto-8,Katsumi,Kimoto,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4656603,4672459,4653020,4243972,4706205,4243972,4706205",1987-05-29,0-0-0
4786820,1988-11-22,1988-01-20,JP,139.702789,35.530529,"H04N1/40,H04N1/403,G06T1/20",utility,Apparatus for parallel-processing image data,Canon Kabushiki Kaisha,fl:yo_ln:ogino-13,Yoshitaka,Ogino,[],1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05,"4589034,4513313,4222105,3995107,4584609,4584609",1988-01-20,0-0-0
4790025,1988-12-06,1985-09-26,JP,135.7556,35.021038,G06T1/20,utility,Processing method of image data and system therefor,"DAINIPPON SCREEN MFG. CO., LTD.",fl:to_ln:inoue-24,Toshifumi,Inoue,[],881ecc4c-16c8-11ed-9b5f-1234bde3cd05,"4633506,4618991,4647971,4635293,4468688",1985-09-26,0-0-0
4790026,1988-12-06,1985-12-31,US,-118.247849,34.146938,"G06T1/20,G06F15/8007,G06F15/17343,G06F1/0356",utility,Programmable pipelined image processor,THE UNITED STATES OF AMERICA AS REPRESENTED BY THE ADMINISTRATOR OF THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,fl:do_ln:gennery-1,Donald B.,Gennery,[],174cd3ea-16c8-11ed-9b5f-1234bde3cd05,"4369430,4479036,4466064,4498134,4484349,4439840,4484346,4464789",1985-12-31,0-0-0
4803617,1989-02-07,1988-03-03,US,-77.615211,43.15728,"G06F13/18,G06T1/20,G06F13/364",utility,Multi-processor using shared buses,EASTMAN KODAK COMPANY,fl:th_ln:berarducci-1,Thomas N.,Berarducci,[],d929a955-16c7-11ed-9b5f-1234bde3cd05,"4484262,4112502,3800292,4058851,4371928,4400768,4365292,4409656,4481572,4495567,4051551,4384323,4263649,4547845,4237534,3242467,3242467",1988-03-03,0-0-0
4805228,1989-02-14,1987-05-04,US,-76.86692,39.104416,"G06T1/20,G06V10/36",utility,Cellular logic processor,The Johns Hopkins University,fl:ro_ln:jenkins-14,Robert E.,Jenkins,[],fdcb6762-16c7-11ed-9b5f-1234bde3cd05,"4506382,4441207,4228498,4398176,4003024,4437121,4675803,4356550,4356550",1987-05-04,0-0-0
4809346,1989-02-28,1987-02-11,US,-118.644096,34.144665,"G06T1/20,G06V10/457,G06F15/8023",utility,Computer vision architecture for iconic to symbolic transformation,Hughes Aircraft Company,fl:da_ln:shu-4,David B.,Shu,[],c3f6661c-16c7-11ed-9b5f-1234bde3cd05,"4426699,4484349,4665556,4622632,4674125,4601055,4060713,4215401,4550436,4365304,4517659",1987-02-11,0-0-0
4809347,1989-02-28,1986-07-18,US,-118.242767,34.053688,"G06T1/20,G06F15/8023",utility,Computer vision architecture,Hughes Aircraft Company,fl:ja_ln:nash-7,James,Nash,[],15c69712-16c8-11ed-9b5f-1234bde3cd05,"4447886,4556955,4484349,4351025,4601055,4309691,4524428,4215401,4665556,4622632,4653112,4015240,4611347",1986-07-18,0-0-0
4817175,1989-03-28,1987-05-04,US,-122.219048,37.373623,"H04N19/42,G06T5/20,H04N19/61,G06T1/20",utility,Video stream processing system,"Schlumberger Systems & Services, Inc.",fl:ja_ln:tenenbaum-1,Jay M.,Tenenbaum,[],c2e22c7f-16c7-11ed-9b5f-1234bde3cd05,"4335398,4484346,4464788,3829831,4665556,4200861,4040009,4560974,3849762,4541114,4541115,4110737,4513390,4389672,4363104,4119946,4119946",1987-05-04,0-0-0
4817172,1989-03-28,1986-04-21,JP,139.759445,35.682838,G06T1/20,utility,Image processing system,Canon Kabushiki Kaisha,fl:ke_ln:cho-38,Kenjiro,Cho,[],42f90495-16c8-11ed-9b5f-1234bde3cd05,"Re30679,4087788,4630306",1986-04-21,0-0-0
4823281,1989-04-18,1987-12-04,US,-73.79068,41.338142,G06T1/20,utility,Color graphic processor for performing logical operations,IBM CORPORATION,fl:ca_ln:evangelisti-2,Carlo J.,Evangelisti,[],0e4021fa-16c8-11ed-9b5f-1234bde3cd05,"4484187,4564915,4615013,4589089,4595917,4631691,4710764,4642790,4673930,4532503,4459677,4682297,4528636,4631690,4631690",1987-12-04,0-0-0
4829380,1989-05-09,1987-12-09,US,-83.221863,42.47337,G06T1/20,utility,Video processor,General Motors LLC,fl:re_ln:iadipaolo-1,Rene M.,Iadipaolo,[],f7cdbded-16c7-11ed-9b5f-1234bde3cd05,"4663666,4700229,4672463,4639769,4539593,4064484,4323974,4612569,4622546,4625330,4701793,3477064,4340903,3535648,3772465,4613269",1987-12-09,0-0-0
4829454,1989-05-09,1987-04-03,JP,139.414688,35.661068,G06T1/20,utility,Picture processing apparatus,FANUC CORPORATION,fl:mi_ln:kurakake-2,Mitsuo,Kurakake,[],932dc780-16c8-11ed-9b5f-1234bde3cd05,"4479145,4450579,4707647,4700224,4589139,4651341,4400728,4400728",1987-04-03,0-0-0
4829585,1989-05-09,1987-05-04,US,-71.441307,42.309566,G06T1/20,utility,Electronic image processing circuit,Polaroid Corporation,fl:da_ln:pape-1,David D.,Pape,[],05e45d58-16c8-11ed-9b5f-1234bde3cd05,"4589085,4546446,4731864,4550437,4635292,4484349,4644488,4573136,4718091,4086474,4086474",1987-05-04,0-0-0
4845663,1989-07-04,1987-09-03,US,-118.14447,34.14764,G06T1/20,utility,Image processor with free flow pipeline bus,Minnesota Mining and Manufacturing Company,fl:dw_ln:brown-5,Dwight E.,Brown,[],198b2267-16c8-11ed-9b5f-1234bde3cd05,"Re31200,4550437,4545068,4658354,4494192,4594653,4174514,4232366,3815099,3676860,4330833,4574394,4674034,3997896,4484346,4484349,4543628,3866181,4543628,3866181",1987-09-03,0-0-0
4850027,1989-07-18,1988-02-05,US,-73.685684,41.328144,G06T1/20,utility,Configurable parallel pipeline image processing system,International Business Machines Corporation,fl:mi_ln:kimmel-5,Milton J.,Kimmel,[],0d3fb2d9-16c8-11ed-9b5f-1234bde3cd05,"4441207,4398248,3681579,4665556,3553654,3970993,3805035,3419849,4484349,3356837,3603934,4395698,4484346,4395700,4524455,4464788,4174514,4601055,3226569,4467409,3665418,3660646,4395699,4598400,4490848,4395699,4598400,4490848",1988-02-05,0-0-0
4860248,1989-08-22,1988-02-25,US,-73.538742,41.053429,G06T1/20,utility,Pixel slice processor with frame buffers grouped according to pixel bit width,IBM CORPORATION,fl:le_ln:lumelsky-1,Leon,Lumelsky,[],0cd1998f-16c8-11ed-9b5f-1234bde3cd05,"4395700,4507726,4380046,4439762,4368466,4442503",1988-02-25,0-0-0
4860375,1989-08-22,1986-03-10,US,-83.731224,42.268158,G06T1/20,utility,High speed cellular processing system,Environmental Research Inst. of Michigan,fl:da_ln:mccubbrey-1,David L.,McCubbrey,[],4c7a9f37-16c8-11ed-9b5f-1234bde3cd05,"4574394,4667295,3905045,4601055,4550437",1986-03-10,0-0-0
4862150,1989-08-29,1984-12-24,JP,140.650467,36.599121,"G06T1/20,G09G2360/127,G06T11/203,G09G5/393,G09G5/39,G06T17/00,G09G5/399,G09G5/024,G06T1/60,G09G5/36,G09G5/363,G09G5/20,G09G5/395",utility,Graphic pattern processing apparatus,"Hitachi Engineering Co., Ltd.",fl:ko_ln:katsura-2,Koyo,Katsura,[],b6d74843-16c7-11ed-9b5f-1234bde3cd05,"4736200,4201983,4618858,4590465,4630039,4779210,4200867,4454593,4533910,4439760,4484192,4633416,4570236,4496944,4691295,4663735",1984-12-24,0-0-0
4868748,1989-09-19,1987-11-25,US,-87.922493,43.034996,"G06T1/20,G06T17/005,G06T17/00",utility,Rapid processing of three-dimensional graphical objects from tomographic data,General Electric Company,fl:ca_ln:crawford-2,Carl R.,Crawford,[],a5099303-16c8-11ed-9b5f-1234bde3cd05,"4719585,4710876,4751643",1987-11-25,0-0-0
4868781,1989-09-19,1988-08-29,JP,139.63678,35.444996,"G09G2340/10,G06F7/575,G09G5/393,G06T1/60,G06T1/20",utility,Memory circuit for graphic images,"HITACHI, LTD.",fl:ko_ln:kimura-27,Koichi,Kimura,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4616336,4450442,4559533,4317114,4653020,4550315,4484187,4531120,4639768,4639768",1988-08-29,0-0-0
4882687,1989-11-21,1986-03-31,US,-71.105614,42.375099,"G06T1/20,G09G5/393",utility,Pixel processor,Schlumberger Technology Corporation,fl:do_ln:gordon-18,Dorothy,Gordon,[],099466fc-16c8-11ed-9b5f-1234bde3cd05,"4600846,4520358,4620186,4677573,4667305,4592005,4691295,4484187,4672357,4564915,4653112,4675811,4190892",1986-03-31,0-0-0
4887163,1989-12-12,1989-03-20,JP,139.63678,35.444996,"H04N1/3873,H04N1/40093,G06T1/20",utility,Image processing apparatus,Canon Kabushiki Kaisha,fl:ka_ln:maeshima-7,Katsuyoshi,Maeshima,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4786974,4814893,4517606",1989-03-20,0-0-0
4887211,1989-12-12,1986-11-25,US,-77.434273,37.538506,"Y10S378/901,G06T11/006,G06T1/20,G06T2211/428",utility,Image processor,KABUSHIKI KAISHA TOSHIBA,fl:ge_ln:thiel-2,Geoffrey L.,Thiel,[],3f9a4f99-16c8-11ed-9b5f-1234bde3cd05,"4578752,4135247,4320453,4520442,4520442",1986-11-25,0-0-0
4901063,1990-02-13,1987-02-24,JP,139.63678,35.444996,G06T1/20,utility,Image processing apparatus which helps an operator to choose appropriate image processing,Canon Kabushiki Kaisha,fl:hi_ln:kimura-47,Hiroyuki,Kimura,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"4721951,4642621,4617596,4524421",1987-02-24,0-0-0
4901221,1990-02-13,1986-04-14,US,-97.743698,30.271126,"G06F3/0481,G06F30/20,G06F3/04817,G06T19/00,G06F11/3664,G06T1/20,G06F8/34,G01R31/31912",utility,Graphical system for modelling a process and associated method,National Instruments Corporation,fl:je_ln:kodosky-1,Jeffrey L.,Kodosky,[],1811f8b9-16c8-11ed-9b5f-1234bde3cd05,"4546435,4455619,4315315,4663704,4813013,4677587,4656603,4725970,4695968,4064394",1986-04-14,0-0-0
4901360,1990-02-13,1987-10-23,US,-118.644096,34.144665,G06T1/20,utility,Gated architecture for computer vision machine,Hughes Aircraft Company,fl:da_ln:shu-4,David B.,Shu,[],c3f6661c-16c7-11ed-9b5f-1234bde3cd05,"4384273,4224600,4622632,4309691,4809346,4601055,4574394,4809347,4783738,4215401,4215401",1987-10-23,0-0-0
4903227,1990-02-20,1987-07-30,JP,129.878113,32.75016,G06T1/20,utility,Processor for digitized video having common bus for real time transfer of input and output video data,"MITSUBISHI HEAVY INDUSTRIES, LTD.",fl:no_ln:fukushima-13,Nobuo,Fukushima,[],8bde50b2-16c8-11ed-9b5f-1234bde3cd05,"4409669,3875391,4635292,4652921,4628467,4538179,4701865,4485402",1987-07-30,0-0-0
4908751,1990-03-13,1987-10-15,US,-73.308655,41.413475,"G06N3/10,G06T1/20,G06F15/803",utility,Parallel data processor,,fl:ha_ln:smith-22,Harry F.,Smith,[],08354425-16c8-11ed-9b5f-1234bde3cd05,"4809348,4601055,4622632,4739474,4739476,4745546,4639857,4633427,4641238,4603398,4635292,4814973,4742552,4736439,4720780,4814973,4742552,4736439,4720780",1987-10-15,0-0-0
4916659,1990-04-10,1988-02-18,NL,5.478633,51.439262,"G06F15/8053,G06T1/20",utility,Pipeline system with parallel data identification and delay of data identification signals,U.S. Philips Corporation,fl:er_ln:persoon-1,Eric H. J.,Persoon,[],789bce50-16c8-11ed-9b5f-1234bde3cd05,"4507728,4210962,4574345",1988-02-18,0-0-0
4924307,1990-05-08,1988-06-03,US,-88.231468,43.011673,G06T1/20,utility,Image processor,"Allen-Bradley Company, LLC",fl:ro_ln:landowski-1,Roger,Landowski,[],e6ddecd5-16c7-11ed-9b5f-1234bde3cd05,"4400728,4127849,4546384,4809189,4482861,4581762,4586036,4783827,4129858,4805019",1988-06-03,0-0-0
4928234,1990-05-22,1988-11-01,JP,139.63678,35.444996,"G06F15/167,G06T1/20,G06F13/1647",utility,Data processor system and method,SONY CORPORATION,fl:yo_ln:kitamura-26,Yoshio,Kitamura,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"3566363,4383297,4371929,4096572,3593300,4048623,4128876,4597054,4470110,4449183,4237534,4481572,4453211,4473880,4392200,4363094,4536839,4535330,4366539,4400768",1988-11-01,0-0-0
4937785,1990-06-26,1989-02-16,US,-122.083206,37.389389,G06T1/20,utility,Visual signal processing backplane bus,SCHLUMBERGER TECHNOLOGIES CORPORATION,fl:mi_ln:deering-3,Michael F.,Deering,[],a26e2a3b-16c8-11ed-9b5f-1234bde3cd05,"4313162,4322792,4309754,4415986,4745546,4459677,4099253,4250563,4375665,4390963,4293928,4373181,4809169,4574284,4809169,4574284",1989-02-16,0-0-0
4939575,1990-07-03,1989-09-05,US,-95.537727,29.618565,"G06T1/20,G06F15/8007,G06F15/7842,G06F11/1666",utility,Fault-tolerant serial video processor device,Texas Instruments Incorporated,fl:ji_ln:childers-1,Jimmie D.,Childers,[],db9fa2c2-16c7-11ed-9b5f-1234bde3cd05,"4346405,4684823,4790026,4550437,4817175,4805227,4776025,4791677",1989-09-05,0-0-0
4941107,1990-07-10,1987-11-17,JP,139.759445,35.682838,"G09G5/393,G06T1/20,G09G2360/127,G09G5/363",utility,Image data processing apparatus,KABUSHIKI KAISHA TOSHIBA,fl:ko_ln:hasebe-6,Kouki,Hasebe,[],42f90495-16c8-11ed-9b5f-1234bde3cd05,"4649513,4773026,4757310,4748442,4691295,4663735,4700182,4688190",1987-11-17,0-0-0
4955024,1990-09-04,1989-01-24,US,-96.692505,33.013672,"G06F7/49921,G06F7/49947,G06T1/20,G06F7/57,G06F7/5443,G06F5/015,G06F2207/3828",utility,High speed image processing computer with error correction and logging,"VISUAL INFORMATION TECHNOLOGIES, INC.",fl:da_ln:pfeiffer-3,David,Pfeiffer,[],c8ea0862-16c7-11ed-9b5f-1234bde3cd05,"4308557,4698811,4456996,4692922,4542454,4733396,4788685,4633472,4394763,4633472,4394763",1989-01-24,0-0-0
4965841,1990-10-23,1988-10-04,JP,137.002792,34.974678,"G06T1/20,G06V10/507",utility,Luminance cumulative integrating method and apparatus in image processes,"Nippondenso Co., Ltd.",fl:ya_ln:kaneko-17,Yasuhiro,Kaneko,[],8bf15d99-16c8-11ed-9b5f-1234bde3cd05,"4528634,4162481,4606635,4555800,4555802,4021778,4620491,4326258,4653998,4628465,4653998,4628465",1988-10-04,0-0-0
4975843,1990-12-04,1988-11-25,US,-81.418449,41.598385,"G06T1/20,G06F15/8015",utility,Parallel array processor with interconnected functions for image processing,"Picker International, Inc.",fl:ca_ln:brunnett-1,Carl J.,Brunnett,[],f69e4bc7-16c7-11ed-9b5f-1234bde3cd05,"4504909,4494141,4310879,4298936,4745544,4745544",1988-11-25,0-0-0
4979096,1990-12-18,1987-02-17,JP,139.454208,35.709671,"G06T1/20,G06F15/8015",utility,Multiprocessor system,"HITACHI, LTD.",fl:hi_ln:ueda-39,Hirotada,Ueda,[],93596d2c-16c8-11ed-9b5f-1234bde3cd05,"4550437,4491915,4149242,4524455,4663706,4257100,4257100",1987-02-17,0-0-0
4982342,1991-01-01,1988-11-03,JP,136.899841,35.185104,"G06F1/03,G06T1/20",utility,Image processor system having multifunction look-up table units,KABUSHIKI KAISHA TOYOTA CHUO KENKYUSHO,fl:hi_ln:moribe-1,Hiroshi,Moribe,[],8bf1423e-16c8-11ed-9b5f-1234bde3cd05,"4790026,4538299,4695884,4385318,4817175,4791675,4817175,4791675",1988-11-03,0-0-0
