1	10101
2	7273
3	4506
4	1624
5	839
6	790
7	603
8	591
9	519
10	445
11	400
12	352
13	347
14	336
15	334
16	307
17	277
18	268
19	235
20	220
21	218
22	201
23	188
24	186
25	184
26	173
27	159
28	131
29	130
30	112
31	108
32	106
33	90
34	86
35	82
36	81
37	80
38	73
39	69
40	68
41	64
42	62
43	57
44	57
45	55
46	55
47	55
48	51
49	51
50	44
51	44
52	42
53	42
54	40
55	38
56	37
57	36
58	35
59	35
60	33
61	31
62	29
63	28
64	28
65	28
66	27
67	26
68	25
69	24
70	23
71	23
72	22
73	22
74	22
75	21
76	19
77	19
78	19
79	18
80	17
81	16
82	16
83	15
84	15
85	14
86	13
87	13
88	12
89	12
90	12
91	11
92	11
93	11
94	10
95	10
96	9
97	9
98	8
99	8
100	7
101	7
102	7
103	7
104	7
105	7
106	7
107	7
108	6
109	6
110	6
111	6
112	6
113	6
114	6
115	6
116	5
117	5
118	5
119	5
120	5
121	5
122	5
123	5
124	5
125	5
126	5
127	5
128	5
129	5
130	4
131	4
132	4
133	4
134	4
135	4
136	4
137	4
138	4
139	3
140	3
141	3
142	3
143	3
144	3
145	3
146	3
147	3
148	3
149	3
150	3
151	3
152	3
153	3
154	3
155	2
156	2
157	2
158	2
159	2
160	2
161	2
162	2
163	2
164	2
165	2
166	2
167	2
168	2
169	2
170	2
171	2
172	2
173	2
174	2
175	2
176	2
177	2
178	2
179	2
180	2
181	2
182	2
183	2
184	2
185	2
186	2
187	2
188	2
189	2
190	2
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
