scale,ncc,meanpat,stdpat,nlinks,fclust,rep
0.012041,2422,14.413708,53.570190,2546,0.982955,8
0.012041,2422,14.413708,53.445255,2546,0.982955,9
0.012041,2422,14.413708,53.399395,2546,0.982955,10
0.012041,2422,14.413708,53.421349,2546,0.982955,11
0.012041,2422,14.413708,53.406204,2546,0.982955,12
0.012041,2422,14.413708,53.519173,2546,0.982955,13
0.012041,2422,14.413708,53.445591,2546,0.982955,14
0.012041,2422,14.413708,53.431355,2546,0.982955,15
0.012041,2422,14.413708,53.395535,2546,0.982955,16
0.012041,2422,14.413708,53.525677,2546,0.982955,17
0.012041,2422,14.413708,53.477501,2546,0.982955,18
0.012041,2422,14.413708,53.459934,2546,0.982955,19
0.012041,2422,14.413708,53.414036,2546,0.982955,20
0.012041,2422,14.413708,53.436722,2546,0.982955,21
0.012041,2422,14.413708,53.419807,2546,0.982955,22
0.012041,2422,14.413708,53.396629,2546,0.982955,23
0.012041,2422,14.413708,53.411144,2546,0.982955,24
0.012041,2422,14.413708,53.397846,2546,0.982955,25
0.012041,2422,14.413708,53.409481,2546,0.982955,26
0.012041,2422,14.413708,53.503540,2546,0.982955,27
0.012041,2422,14.413708,53.436325,2546,0.982955,28
0.012041,2422,14.413708,53.401649,2546,0.982955,29
0.012041,2422,14.413708,53.416931,2546,0.982955,30
0.012041,2422,14.413708,53.443626,2546,0.982955,31
0.012041,2422,14.413708,53.434338,2546,0.982955,32
0.012041,2422,14.413708,53.464958,2546,0.982955,33
0.012041,2422,14.413708,53.486771,2546,0.982955,34
0.012041,2422,14.413708,53.400452,2546,0.982955,35
0.012041,2422,14.413708,53.418442,2546,0.982955,36
0.012041,2422,14.413708,53.430943,2546,0.982955,37
0.012041,2422,14.413708,53.391998,2546,0.982955,38
0.012041,2422,14.413708,53.390759,2546,0.982955,39
0.012041,2422,14.413708,53.456516,2546,0.982955,40
0.012041,2422,14.413708,53.396214,2546,0.982955,41
0.012041,2422,14.413708,53.392216,2546,0.982955,42
0.012041,2422,14.413708,53.391182,2546,0.982955,43
0.012041,2422,14.413708,53.456917,2546,0.982955,44
0.012041,2422,14.413708,53.431770,2546,0.982955,45
0.012041,2422,14.413708,53.481239,2546,0.982955,46
0.012041,2422,14.413708,53.415550,2546,0.982955,47
0.012041,2422,14.413708,53.426388,2546,0.982955,48
0.012041,2422,14.413708,53.396061,2546,0.982955,49
0.012041,2422,14.413708,53.400471,2546,0.982955,50
0.012041,2422,14.413708,53.415501,2546,0.982955,51
0.012041,2422,14.413708,53.470871,2546,0.982955,52
0.012041,2422,14.413708,53.423954,2546,0.982955,53
0.012041,2422,14.413708,53.468430,2546,0.982955,54
0.012041,2422,14.413708,53.489491,2546,0.982955,55
0.012041,2422,14.413708,53.482334,2546,0.982955,56
0.012041,2422,14.413708,53.409584,2546,0.982955,57
0.012041,2422,14.413708,53.448879,2546,0.982955,58
0.012041,2422,14.413708,53.425339,2546,0.982955,59
0.012041,2422,14.413708,53.441204,2546,0.982955,60
0.012041,2422,14.413708,53.405758,2546,0.982955,61
0.012041,2422,14.413708,53.415787,2546,0.982955,62
0.012041,2422,14.413708,53.407589,2546,0.982955,63
0.012041,2422,14.413708,53.412544,2546,0.982955,64
0.012041,2422,14.413708,53.513779,2546,0.982955,65
0.012041,2422,14.413708,53.494694,2546,0.982955,66
0.012041,2422,14.413708,53.398849,2546,0.982955,67
0.012041,2422,14.413708,53.405853,2546,0.982955,68
0.012041,2422,14.413708,53.581207,2546,0.982955,69
0.012041,2422,14.413708,53.390896,2546,0.982955,70
0.012041,2422,14.413708,53.448360,2546,0.982955,71
0.012041,2422,14.413708,53.401123,2546,0.982955,72
0.012041,2422,14.413708,53.400913,2546,0.982955,73
0.012041,2422,14.413708,53.387444,2546,0.982955,74
0.012041,2422,14.413708,53.529842,2546,0.982955,75
0.012041,2422,14.413708,53.454037,2546,0.982955,76
0.012041,2422,14.413708,53.505016,2546,0.982955,77
0.012041,2422,14.413708,53.396515,2546,0.982955,78
0.012041,2422,14.413708,53.446037,2546,0.982955,79
0.012041,2422,14.413708,53.566761,2546,0.982955,80
0.012041,2422,14.413708,53.442142,2546,0.982955,81
0.012041,2422,14.413708,53.406910,2546,0.982955,82
0.012041,2422,14.413708,53.391468,2546,0.982955,83
0.012041,2422,14.413708,53.454082,2546,0.982955,84
0.012041,2422,14.413708,53.407478,2546,0.982955,85
0.012041,2422,14.413708,53.454716,2546,0.982955,86
0.012041,2422,14.413708,53.409218,2546,0.982955,87
0.012041,2422,14.413708,53.406792,2546,0.982955,88
0.012041,2422,14.413708,53.395412,2546,0.982955,89
0.012041,2422,14.413708,53.393082,2546,0.982955,90
0.012041,2422,14.413708,53.394989,2546,0.982955,91
0.012041,2422,14.413708,53.392166,2546,0.982955,92
0.012041,2422,14.413708,53.390556,2546,0.982955,93
0.012041,2422,14.413708,53.563541,2546,0.982955,94
0.012041,2422,14.413708,53.414642,2546,0.982955,95
0.012041,2422,14.413708,53.393188,2546,0.982955,96
0.012041,2422,14.413708,53.413902,2546,0.982955,97
0.012041,2422,14.413708,53.388226,2546,0.982955,98
0.012041,2422,14.413708,53.426334,2546,0.982955,99
0.014497,2411,14.479469,53.522499,2570,0.978490,0
0.014497,2411,14.479469,53.588531,2570,0.978490,1
0.014497,2411,14.479469,53.555824,2570,0.978490,2
0.014497,2411,14.479469,53.698357,2570,0.978490,3
0.014497,2411,14.479469,53.533253,2570,0.978490,4
0.014497,2411,14.479469,53.575245,2570,0.978490,5
0.014497,2411,14.479469,53.509949,2570,0.978490,6
0.014497,2411,14.479469,53.518986,2570,0.978490,7
0.014497,2411,14.479469,53.686897,2570,0.978490,8
0.014497,2411,14.479469,53.569382,2570,0.978490,9
0.014497,2411,14.479469,53.514217,2570,0.978490,10
0.014497,2411,14.479469,53.553085,2570,0.978490,11
0.014497,2411,14.479469,53.519558,2570,0.978490,12
0.014497,2411,14.479469,53.650669,2570,0.978490,13
0.014497,2411,14.479469,53.561920,2570,0.978490,14
0.014497,2411,14.479469,53.548210,2570,0.978490,15
0.014497,2411,14.479469,53.512566,2570,0.978490,16
0.014497,2411,14.479469,53.666317,2570,0.978490,17
0.014497,2411,14.479469,53.593952,2570,0.978490,18
0.014497,2411,14.479469,53.581860,2570,0.978490,19
0.014497,2411,14.479469,53.530972,2570,0.978490,20
0.014497,2411,14.479469,53.552650,2570,0.978490,21
0.014497,2411,14.479469,53.536377,2570,0.978490,22
0.014497,2411,14.479469,53.512123,2570,0.978490,23
0.014497,2411,14.479469,53.539715,2570,0.978490,24
0.014497,2411,14.479469,53.515522,2570,0.978490,25
0.014497,2411,14.479469,53.528244,2570,0.978490,26
0.014497,2411,14.479469,53.621758,2570,0.978490,27
0.014497,2411,14.479469,53.559189,2570,0.978490,28
0.014497,2411,14.479469,53.518673,2570,0.978490,29
0.014497,2411,14.479469,53.532841,2570,0.978490,30
0.014497,2411,14.479469,53.558601,2570,0.978490,31
0.014497,2411,14.479469,53.551483,2570,0.978490,32
0.014497,2411,14.479469,53.580242,2570,0.978490,33
0.014497,2411,14.479469,53.620422,2570,0.978490,34
0.014497,2411,14.479469,53.517643,2570,0.978490,35
0.014497,2411,14.479469,53.546234,2570,0.978490,36
0.014497,2411,14.479469,53.544815,2570,0.978490,37
0.014497,2411,14.479469,53.518108,2570,0.978490,38
0.014497,2411,14.479469,53.522728,2570,0.978490,39
0.014497,2411,14.479469,53.572731,2570,0.978490,40
0.014497,2411,14.479469,53.512634,2570,0.978490,41
0.014497,2411,14.479469,53.522800,2570,0.978490,42
0.014497,2411,14.479469,53.511059,2570,0.978490,43
0.014497,2411,14.479469,53.570187,2570,0.978490,44
0.014497,2411,14.479469,53.545231,2570,0.978490,45
0.014497,2411,14.479469,53.600407,2570,0.978490,46
0.014497,2411,14.479469,53.530930,2570,0.978490,47
0.014497,2411,14.479469,53.552597,2570,0.978490,48
0.014497,2411,14.479469,53.513256,2570,0.978490,49
0.014497,2411,14.479469,53.524277,2570,0.978490,50
0.014497,2411,14.479469,53.530056,2570,0.978490,51
0.014497,2411,14.479469,53.615261,2570,0.978490,52
0.014497,2411,14.479469,53.543144,2570,0.978490,53
0.014497,2411,14.479469,53.589489,2570,0.978490,54
0.014497,2411,14.479469,53.605450,2570,0.978490,55
0.014497,2411,14.479469,53.622849,2570,0.978490,56
0.014497,2411,14.479469,53.529202,2570,0.978490,57
0.014497,2411,14.479469,53.578167,2570,0.978490,58
0.014497,2411,14.479469,53.539837,2570,0.978490,59
0.014497,2411,14.479469,53.561829,2570,0.978490,60
0.014497,2411,14.479469,53.531815,2570,0.978490,61
0.014497,2411,14.479469,53.528969,2570,0.978490,62
0.014497,2411,14.479469,53.521801,2570,0.978490,63
0.014497,2411,14.479469,53.529301,2570,0.978490,64
0.014497,2411,14.479469,53.637440,2570,0.978490,65
0.014497,2411,14.479469,53.613209,2570,0.978490,66
0.014497,2411,14.479469,53.513336,2570,0.978490,67
0.014497,2411,14.479469,53.523979,2570,0.978490,68
0.014497,2411,14.479469,53.711182,2570,0.978490,69
0.014497,2411,14.479469,53.532261,2570,0.978490,70
0.014497,2411,14.479469,53.564716,2570,0.978490,71
0.014497,2411,14.479469,53.518669,2570,0.978490,72
0.014497,2411,14.479469,53.517056,2570,0.978490,73
0.014497,2411,14.479469,53.506924,2570,0.978490,74
0.014497,2411,14.479469,53.649376,2570,0.978490,75
0.014497,2411,14.479469,53.568005,2570,0.978490,76
0.014497,2411,14.479469,53.630394,2570,0.978490,77
0.014497,2411,14.479469,53.515236,2570,0.978490,78
0.014497,2411,14.479469,53.575241,2570,0.978490,79
0.014497,2411,14.479469,53.682186,2570,0.978490,80
0.014497,2411,14.479469,53.612915,2570,0.978490,81
0.014497,2411,14.479469,53.541252,2570,0.978490,82
0.014497,2411,14.479469,53.513374,2570,0.978490,83
0.014497,2411,14.479469,53.885311,2570,0.978490,84
0.014497,2411,14.479469,53.520973,2570,0.978490,85
0.014497,2411,14.479469,53.572380,2570,0.978490,86
0.014497,2411,14.479469,53.523575,2570,0.978490,87
0.014497,2411,14.479469,53.524586,2570,0.978490,88
0.014497,2411,14.479469,53.529156,2570,0.978490,89
0.014497,2411,14.479469,53.515282,2570,0.978490,90
0.014497,2411,14.479469,53.615528,2570,0.978490,91
0.014497,2411,14.479469,53.509796,2570,0.978490,92
0.014497,2411,14.479469,53.537590,2570,0.978490,93
0.014497,2411,14.479469,53.688122,2570,0.978490,94
0.014497,2411,14.479469,53.535484,2570,0.978490,95
0.014497,2411,14.479469,53.511391,2570,0.978490,96
0.014497,2411,14.479469,53.529209,2570,0.978490,97
0.014497,2411,14.479469,53.508671,2570,0.978490,98
0.014497,2411,14.479469,53.547092,2570,0.978490,99
0.017456,2395,14.576200,53.693127,2606,0.971997,0
0.017456,2395,14.576200,53.930767,2606,0.971997,1
0.017456,2395,14.576200,53.738457,2606,0.971997,2
0.017456,2395,14.576200,53.868656,2606,0.971997,3
0.017456,2395,14.576200,53.704247,2606,0.971997,4
0.017456,2395,14.576200,53.979534,2606,0.971997,5
0.017456,2395,14.576200,53.836254,2606,0.971997,6
0.017456,2395,14.576200,53.697021,2606,0.971997,7
0.017456,2395,14.576200,53.856194,2606,0.971997,8
0.017456,2395,14.576200,53.764107,2606,0.971997,9
0.017456,2395,14.576200,53.708179,2606,0.971997,10
0.017456,2395,14.576200,53.728802,2606,0.971997,11
0.017456,2395,14.576200,53.691196,2606,0.971997,12
0.017456,2395,14.576200,53.822453,2606,0.971997,13
0.017456,2395,14.576200,53.732368,2606,0.971997,14
0.017456,2395,14.576200,53.754913,2606,0.971997,15
0.017456,2395,14.576200,53.695282,2606,0.971997,16
0.017456,2395,14.576200,53.838539,2606,0.971997,17
0.017456,2395,14.576200,53.769012,2606,0.971997,18
0.017456,2395,14.576200,53.896259,2606,0.971997,19
0.017456,2395,14.576200,53.708302,2606,0.971997,20
0.017456,2395,14.576200,53.729507,2606,0.971997,21
0.017456,2395,14.576200,53.703201,2606,0.971997,22
0.017456,2395,14.576200,53.684814,2606,0.971997,23
0.017456,2395,14.576200,53.713985,2606,0.971997,24
0.017456,2395,14.576200,53.690914,2606,0.971997,25
0.017456,2395,14.576200,53.702385,2606,0.971997,26
0.017456,2395,14.576200,53.795498,2606,0.971997,27
0.017456,2395,14.576200,53.739475,2606,0.971997,28
0.017456,2395,14.576200,53.704506,2606,0.971997,29
0.017456,2395,14.576200,53.711670,2606,0.971997,30
0.017456,2395,14.576200,53.731094,2606,0.971997,31
0.017456,2395,14.576200,53.718887,2606,0.971997,32
0.017456,2395,14.576200,54.035065,2606,0.971997,33
0.017456,2395,14.576200,53.798401,2606,0.971997,34
0.017456,2395,14.576200,53.692120,2606,0.971997,35
0.017456,2395,14.576200,53.736530,2606,0.971997,36
0.017456,2395,14.576200,53.717651,2606,0.971997,37
0.017456,2395,14.576200,53.713909,2606,0.971997,38
0.017456,2395,14.576200,53.709393,2606,0.971997,39
0.017456,2395,14.576200,53.760571,2606,0.971997,40
0.017456,2395,14.576200,53.682110,2606,0.971997,41
0.017456,2395,14.576200,53.725803,2606,0.971997,42
0.017456,2395,14.576200,53.697430,2606,0.971997,43
0.017456,2395,14.576200,53.795574,2606,0.971997,44
0.017456,2395,14.576200,53.718952,2606,0.971997,45
0.017456,2395,14.576200,53.793949,2606,0.971997,46
0.017456,2395,14.576200,53.736500,2606,0.971997,47
0.017456,2395,14.576200,53.753017,2606,0.971997,48
0.017456,2395,14.576200,53.727680,2606,0.971997,49
0.017456,2395,14.576200,53.698570,2606,0.971997,50
0.017456,2395,14.576200,53.711330,2606,0.971997,51
0.017456,2395,14.576200,53.868595,2606,0.971997,52
0.017456,2395,14.576200,53.713341,2606,0.971997,53
0.017456,2395,14.576200,53.784214,2606,0.971997,54
0.017456,2395,14.576200,53.782833,2606,0.971997,55
0.017456,2395,14.576200,53.801250,2606,0.971997,56
0.017456,2395,14.576200,53.707848,2606,0.971997,57
0.017456,2395,14.576200,53.758820,2606,0.971997,58
0.017456,2395,14.576200,53.728363,2606,0.971997,59
0.017456,2395,14.576200,53.742229,2606,0.971997,60
0.017456,2395,14.576200,53.860344,2606,0.971997,61
0.017456,2395,14.576200,53.711643,2606,0.971997,62
0.017456,2395,14.576200,53.694675,2606,0.971997,63
0.017456,2395,14.576200,53.717228,2606,0.971997,64
0.017456,2395,14.576200,53.848324,2606,0.971997,65
0.017456,2395,14.576200,53.781670,2606,0.971997,66
0.017456,2395,14.576200,53.685352,2606,0.971997,67
0.017456,2395,14.576200,53.704838,2606,0.971997,68
0.017456,2395,14.576200,53.886166,2606,0.971997,69
0.017456,2395,14.576200,53.701458,2606,0.971997,70
0.017456,2395,14.576200,53.742203,2606,0.971997,71
0.017456,2395,14.576200,53.689945,2606,0.971997,72
0.017456,2395,14.576200,53.717213,2606,0.971997,73
0.017456,2395,14.576200,53.679043,2606,0.971997,74
0.017456,2395,14.576200,53.817749,2606,0.971997,75
0.017456,2395,14.576200,53.738190,2606,0.971997,76
0.017456,2395,14.576200,53.800617,2606,0.971997,77
0.017456,2395,14.576200,53.692783,2606,0.971997,78
0.017456,2395,14.576200,53.751034,2606,0.971997,79
0.017456,2395,14.576200,53.859768,2606,0.971997,80
0.017456,2395,14.576200,53.791233,2606,0.971997,81
0.017456,2395,14.576200,53.716137,2606,0.971997,82
0.017456,2395,14.576200,53.683182,2606,0.971997,83
0.017456,2395,14.576200,54.060074,2606,0.971997,84
0.017456,2395,14.576200,53.735657,2606,0.971997,85
0.017456,2395,14.576200,53.743240,2606,0.971997,86
0.017456,2395,14.576200,53.696602,2606,0.971997,87
0.017456,2395,14.576200,53.693890,2606,0.971997,88
0.017456,2395,14.576200,53.721283,2606,0.971997,89
0.017456,2395,14.576200,53.686413,2606,0.971997,90
0.017456,2395,14.576200,53.784096,2606,0.971997,91
0.017456,2395,14.576200,53.682594,2606,0.971997,92
0.017456,2395,14.576200,53.707150,2606,0.971997,93
0.017456,2395,14.576200,53.863117,2606,0.971997,94
0.017456,2395,14.576200,53.713585,2606,0.971997,95
0.017456,2395,14.576200,53.690491,2606,0.971997,96
0.017456,2395,14.576200,53.718010,2606,0.971997,97
0.017456,2395,14.576200,53.683685,2606,0.971997,98
0.017456,2395,14.576200,53.717167,2606,0.971997,99
0.021017,2362,14.779847,54.072762,2674,0.958604,0
0.021017,2362,14.779847,54.340343,2674,0.958604,1
0.021017,2362,14.779847,54.094818,2674,0.958604,2
0.021017,2362,14.779847,54.282715,2674,0.958604,3
0.021017,2362,14.779847,54.081680,2674,0.958604,4
0.021017,2362,14.779847,54.346989,2674,0.958604,5
0.021017,2362,14.779847,54.243603,2674,0.958604,6
0.021017,2362,14.779847,54.057487,2674,0.958604,7
0.021017,2362,14.779847,54.228882,2674,0.958604,8
0.021017,2362,14.779847,54.176823,2674,0.958604,9
0.021017,2362,14.779847,54.064529,2674,0.958604,10
0.021017,2362,14.779847,54.291950,2674,0.958604,11
0.021017,2362,14.779847,54.045208,2674,0.958604,12
0.021017,2362,14.779847,54.189499,2674,0.958604,13
0.021017,2362,14.779847,54.114494,2674,0.958604,14
0.021017,2362,14.779847,54.184544,2674,0.958604,15
0.021017,2362,14.779847,54.085159,2674,0.958604,16
0.021017,2362,14.779847,54.471390,2674,0.958604,17
0.021017,2362,14.779847,54.158375,2674,0.958604,18
0.021017,2362,14.779847,54.263966,2674,0.958604,19
0.021017,2362,14.779847,54.077801,2674,0.958604,20
0.021017,2362,14.779847,54.147034,2674,0.958604,21
0.021017,2362,14.779847,54.119511,2674,0.958604,22
0.021017,2362,14.779847,54.043827,2674,0.958604,23
0.021017,2362,14.779847,54.108406,2674,0.958604,24
0.021017,2362,14.779847,54.054295,2674,0.958604,25
0.021017,2362,14.779847,54.069721,2674,0.958604,26
0.021017,2362,14.779847,54.578476,2674,0.958604,27
0.021017,2362,14.779847,54.105511,2674,0.958604,28
0.021017,2362,14.779847,54.062050,2674,0.958604,29
0.021017,2362,14.779847,54.075634,2674,0.958604,30
0.021017,2362,14.779847,54.196831,2674,0.958604,31
0.021017,2362,14.779847,54.074020,2674,0.958604,32
0.021017,2362,14.779847,54.418713,2674,0.958604,33
0.021017,2362,14.779847,54.219524,2674,0.958604,34
0.021017,2362,14.779847,54.050873,2674,0.958604,35
0.021017,2362,14.779847,54.094006,2674,0.958604,36
0.021017,2362,14.779847,54.092464,2674,0.958604,37
0.021017,2362,14.779847,54.084618,2674,0.958604,38
0.021017,2362,14.779847,54.065651,2674,0.958604,39
0.021017,2362,14.779847,54.121159,2674,0.958604,40
0.021017,2362,14.779847,54.036610,2674,0.958604,41
0.021017,2362,14.779847,54.076153,2674,0.958604,42
0.021017,2362,14.779847,54.069832,2674,0.958604,43
0.021017,2362,14.779847,54.172665,2674,0.958604,44
0.021017,2362,14.779847,54.339531,2674,0.958604,45
0.021017,2362,14.779847,54.194099,2674,0.958604,46
0.021017,2362,14.779847,54.143044,2674,0.958604,47
0.021017,2362,14.779847,54.212284,2674,0.958604,48
0.021017,2362,14.779847,54.086800,2674,0.958604,49
0.021017,2362,14.779847,54.054417,2674,0.958604,50
0.021017,2362,14.779847,54.072826,2674,0.958604,51
0.021017,2362,14.779847,54.254868,2674,0.958604,52
0.021017,2362,14.779847,54.155338,2674,0.958604,53
0.021017,2362,14.779847,54.141514,2674,0.958604,54
0.021017,2362,14.779847,54.149532,2674,0.958604,55
0.021017,2362,14.779847,54.165031,2674,0.958604,56
0.021017,2362,14.779847,54.067841,2674,0.958604,57
0.021017,2362,14.779847,54.144981,2674,0.958604,58
0.021017,2362,14.779847,54.124233,2674,0.958604,59
0.021017,2362,14.779847,54.192528,2674,0.958604,60
0.021017,2362,14.779847,54.280750,2674,0.958604,61
0.021017,2362,14.779847,54.072884,2674,0.958604,62
0.021017,2362,14.779847,54.065914,2674,0.958604,63
0.021017,2362,14.779847,54.095287,2674,0.958604,64
0.021017,2362,14.779847,54.241234,2674,0.958604,65
0.021017,2362,14.779847,54.149647,2674,0.958604,66
0.021017,2362,14.779847,54.080936,2674,0.958604,67
0.021017,2362,14.779847,54.076775,2674,0.958604,68
0.021017,2362,14.779847,54.266270,2674,0.958604,69
0.021017,2362,14.779847,54.071365,2674,0.958604,70
0.021017,2362,14.779847,54.111507,2674,0.958604,71
0.021017,2362,14.779847,54.059399,2674,0.958604,72
0.021017,2362,14.779847,54.081921,2674,0.958604,73
0.021017,2362,14.779847,54.060165,2674,0.958604,74
0.021017,2362,14.779847,54.282093,2674,0.958604,75
0.021017,2362,14.779847,54.474739,2674,0.958604,76
0.021017,2362,14.779847,54.221931,2674,0.958604,77
0.021017,2362,14.779847,54.093571,2674,0.958604,78
0.021017,2362,14.779847,54.230824,2674,0.958604,79
0.021017,2362,14.779847,54.339146,2674,0.958604,80
0.021017,2362,14.779847,54.156593,2674,0.958604,81
0.021017,2362,14.779847,54.106590,2674,0.958604,82
0.021017,2362,14.779847,54.052349,2674,0.958604,83
0.021017,2362,14.779847,54.443249,2674,0.958604,84
0.021017,2362,14.779847,54.101440,2674,0.958604,85
0.021017,2362,14.779847,54.154137,2674,0.958604,86
0.021017,2362,14.779847,54.069111,2674,0.958604,87
0.021017,2362,14.779847,54.055729,2674,0.958604,88
0.021017,2362,14.779847,54.103359,2674,0.958604,89
0.021017,2362,14.779847,54.056557,2674,0.958604,90
0.021017,2362,14.779847,54.166695,2674,0.958604,91
0.021017,2362,14.779847,54.048252,2674,0.958604,92
0.021017,2362,14.779847,54.063976,2674,0.958604,93
0.021017,2362,14.779847,54.239239,2674,0.958604,94
0.021017,2362,14.779847,54.073502,2674,0.958604,95
