scale,ncc,meanpat,stdpat,nlinks,fclust,rep
0.010000,1518,9.619895,38.597599,1520,0.998684,98
0.010000,1518,9.619895,38.597382,1520,0.998684,99
0.012041,1512,9.658069,38.670471,1532,0.994737,0
0.012041,1512,9.658069,38.675385,1532,0.994737,1
0.012041,1512,9.658069,38.670631,1532,0.994737,2
0.012041,1512,9.658069,38.674419,1532,0.994737,3
0.012041,1512,9.658069,38.687962,1532,0.994737,4
0.012041,1512,9.658069,38.761120,1532,0.994737,5
0.012041,1512,9.658069,38.762547,1532,0.994737,6
0.012041,1512,9.658069,38.671055,1532,0.994737,7
0.012041,1512,9.658069,38.671398,1532,0.994737,8
0.012041,1512,9.658069,38.670341,1532,0.994737,9
0.012041,1512,9.658069,38.670605,1532,0.994737,10
0.012041,1512,9.658069,38.673416,1532,0.994737,11
0.012041,1512,9.658069,38.673183,1532,0.994737,12
0.012041,1512,9.658069,38.671474,1532,0.994737,13
0.012041,1512,9.658069,38.671162,1532,0.994737,14
0.012041,1512,9.658069,38.670902,1532,0.994737,15
0.012041,1512,9.658069,38.676868,1532,0.994737,16
0.012041,1512,9.658069,38.669994,1532,0.994737,17
0.012041,1512,9.658069,38.673676,1532,0.994737,18
0.012041,1512,9.658069,38.675076,1532,0.994737,19
0.012041,1512,9.658069,38.670300,1532,0.994737,20
0.012041,1512,9.658069,38.671406,1532,0.994737,21
0.012041,1512,9.658069,38.670666,1532,0.994737,22
0.012041,1512,9.658069,38.672871,1532,0.994737,23
0.012041,1512,9.658069,38.702927,1532,0.994737,24
0.012041,1512,9.658069,38.674633,1532,0.994737,25
0.012041,1512,9.658069,38.701836,1532,0.994737,26
0.012041,1512,9.658069,38.670776,1532,0.994737,27
0.012041,1512,9.658069,38.670338,1532,0.994737,28
0.012041,1512,9.658069,38.670597,1532,0.994737,29
0.012041,1512,9.658069,38.672108,1532,0.994737,30
0.012041,1512,9.658069,38.684006,1532,0.994737,31
0.012041,1512,9.658069,38.674545,1532,0.994737,32
0.012041,1512,9.658069,38.672516,1532,0.994737,33
0.012041,1512,9.658069,38.672985,1532,0.994737,34
0.012041,1512,9.658069,38.670265,1532,0.994737,35
0.012041,1512,9.658069,38.673660,1532,0.994737,36
0.012041,1512,9.658069,38.724846,1532,0.994737,37
0.012041,1512,9.658069,38.670609,1532,0.994737,38
0.012041,1512,9.658069,38.675728,1532,0.994737,39
0.012041,1512,9.658069,38.676464,1532,0.994737,40
0.012041,1512,9.658069,38.670528,1532,0.994737,41
0.012041,1512,9.658069,38.671291,1532,0.994737,42
0.012041,1512,9.658069,38.670807,1532,0.994737,43
0.012041,1512,9.658069,38.671032,1532,0.994737,44
0.012041,1512,9.658069,38.690529,1532,0.994737,45
0.012041,1512,9.658069,38.670578,1532,0.994737,46
0.012041,1512,9.658069,38.673916,1532,0.994737,47
0.012041,1512,9.658069,38.672962,1532,0.994737,48
0.012041,1512,9.658069,38.672779,1532,0.994737,49
0.012041,1512,9.658069,38.670311,1532,0.994737,50
0.012041,1512,9.658069,38.674904,1532,0.994737,51
0.012041,1512,9.658069,38.674538,1532,0.994737,52
0.012041,1512,9.658069,38.672768,1532,0.994737,53
0.012041,1512,9.658069,38.674030,1532,0.994737,54
0.012041,1512,9.658069,38.670120,1532,0.994737,55
0.012041,1512,9.658069,38.670498,1532,0.994737,56
0.012041,1512,9.658069,38.669857,1532,0.994737,57
0.012041,1512,9.658069,38.675266,1532,0.994737,58
0.012041,1512,9.658069,38.673607,1532,0.994737,59
0.012041,1512,9.658069,38.670128,1532,0.994737,60
0.012041,1512,9.658069,38.688087,1532,0.994737,61
0.012041,1512,9.658069,38.676865,1532,0.994737,62
0.012041,1512,9.658069,38.675579,1532,0.994737,63
0.012041,1512,9.658069,38.672188,1532,0.994737,64
0.012041,1512,9.658069,38.672058,1532,0.994737,65
0.012041,1512,9.658069,38.671238,1532,0.994737,66
0.012041,1512,9.658069,38.682987,1532,0.994737,67
0.012041,1512,9.658069,38.676418,1532,0.994737,68
0.012041,1512,9.658069,38.670406,1532,0.994737,69
0.012041,1512,9.658069,38.670952,1532,0.994737,70
0.012041,1512,9.658069,38.670578,1532,0.994737,71
0.012041,1512,9.658069,38.670010,1532,0.994737,72
0.012041,1512,9.658069,38.670940,1532,0.994737,73
0.012041,1512,9.658069,38.680374,1532,0.994737,74
0.012041,1512,9.658069,38.672291,1532,0.994737,75
0.012041,1512,9.658069,38.670452,1532,0.994737,76
0.012041,1512,9.658069,38.690201,1532,0.994737,77
0.012041,1512,9.658069,38.670578,1532,0.994737,78
0.012041,1512,9.658069,38.671165,1532,0.994737,79
0.012041,1512,9.658069,38.670483,1532,0.994737,80
0.012041,1512,9.658069,38.676647,1532,0.994737,81
0.012041,1512,9.658069,38.672035,1532,0.994737,82
0.012041,1512,9.658069,38.671959,1532,0.994737,83
0.012041,1512,9.658069,38.676922,1532,0.994737,84
0.012041,1512,9.658069,38.672653,1532,0.994737,85
0.012041,1512,9.658069,38.685425,1532,0.994737,86
0.012041,1512,9.658069,38.671116,1532,0.994737,87
0.012041,1512,9.658069,38.670776,1532,0.994737,88
0.012041,1512,9.658069,38.671867,1532,0.994737,89
0.012041,1512,9.658069,38.670036,1532,0.994737,90
0.012041,1512,9.658069,38.695621,1532,0.994737,91
0.012041,1512,9.658069,38.674858,1532,0.994737,92
0.012041,1512,9.658069,38.673656,1532,0.994737,93
0.012041,1512,9.658069,38.671234,1532,0.994737,94
0.012041,1512,9.658069,38.670444,1532,0.994737,95
0.012041,1512,9.658069,38.678421,1532,0.994737,96
0.012041,1512,9.658069,38.673702,1532,0.994737,97
0.012041,1512,9.658069,38.677322,1532,0.994737,98
0.012041,1512,9.658069,38.670116,1532,0.994737,99
0.014497,1510,9.670861,38.695446,1536,0.993421,0
0.014497,1510,9.670861,38.701317,1536,0.993421,1
0.014497,1510,9.670861,38.695374,1536,0.993421,2
0.014497,1510,9.670861,38.712761,1536,0.993421,3
0.014497,1510,9.670861,38.712654,1536,0.993421,4
0.014497,1510,9.670861,38.785740,1536,0.993421,5
0.014497,1510,9.670861,38.786430,1536,0.993421,6
0.014497,1510,9.670861,38.695210,1536,0.993421,7
0.014497,1510,9.670861,38.695206,1536,0.993421,8
0.014497,1510,9.670861,38.695267,1536,0.993421,9
0.014497,1510,9.670861,38.695644,1536,0.993421,10
0.014497,1510,9.670861,38.697357,1536,0.993421,11
0.014497,1510,9.670861,38.707466,1536,0.993421,12
0.014497,1510,9.670861,38.695297,1536,0.993421,13
0.014497,1510,9.670861,38.695076,1536,0.993421,14
0.014497,1510,9.670861,38.695591,1536,0.993421,15
0.014497,1510,9.670861,38.750504,1536,0.993421,16
0.014497,1510,9.670861,38.694008,1536,0.993421,17
0.014497,1510,9.670861,38.697781,1536,0.993421,18
0.014497,1510,9.670861,38.698990,1536,0.993421,19
0.014497,1510,9.670861,38.694729,1536,0.993421,20
0.014497,1510,9.670861,38.695332,1536,0.993421,21
0.014497,1510,9.670861,38.694847,1536,0.993421,22
0.014497,1510,9.670861,38.697037,1536,0.993421,23
0.014497,1510,9.670861,38.726761,1536,0.993421,24
0.014497,1510,9.670861,38.698471,1536,0.993421,25
0.014497,1510,9.670861,38.726196,1536,0.993421,26
0.014497,1510,9.670861,38.694622,1536,0.993421,27
0.014497,1510,9.670861,38.694206,1536,0.993421,28
0.014497,1510,9.670861,38.694447,1536,0.993421,29
0.014497,1510,9.670861,38.695965,1536,0.993421,30
0.014497,1510,9.670861,38.707741,1536,0.993421,31
0.014497,1510,9.670861,38.698700,1536,0.993421,32
0.014497,1510,9.670861,38.697124,1536,0.993421,33
0.014497,1510,9.670861,38.696915,1536,0.993421,34
0.014497,1510,9.670861,38.695572,1536,0.993421,35
0.014497,1510,9.670861,38.698956,1536,0.993421,36
0.014497,1510,9.670861,38.749290,1536,0.993421,37
0.014497,1510,9.670861,38.694981,1536,0.993421,38
0.014497,1510,9.670861,38.699932,1536,0.993421,39
0.014497,1510,9.670861,38.700417,1536,0.993421,40
0.014497,1510,9.670861,38.694565,1536,0.993421,41
0.014497,1510,9.670861,38.698208,1536,0.993421,42
0.014497,1510,9.670861,38.694778,1536,0.993421,43
0.014497,1510,9.670861,38.694847,1536,0.993421,44
0.014497,1510,9.670861,38.714626,1536,0.993421,45
0.014497,1510,9.670861,38.695148,1536,0.993421,46
0.014497,1510,9.670861,38.699188,1536,0.993421,47
0.014497,1510,9.670861,38.708382,1536,0.993421,48
0.014497,1510,9.670861,38.697094,1536,0.993421,49
0.014497,1510,9.670861,38.694584,1536,0.993421,50
0.014497,1510,9.670861,38.699200,1536,0.993421,51
0.014497,1510,9.670861,38.698463,1536,0.993421,52
0.014497,1510,9.670861,38.696941,1536,0.993421,53
0.014497,1510,9.670861,38.697849,1536,0.993421,54
0.014497,1510,9.670861,38.695389,1536,0.993421,55
0.014497,1510,9.670861,38.694489,1536,0.993421,56
0.014497,1510,9.670861,38.694866,1536,0.993421,57
0.014497,1510,9.670861,38.699821,1536,0.993421,58
0.014497,1510,9.670861,38.698956,1536,0.993421,59
0.014497,1510,9.670861,38.694340,1536,0.993421,60
0.014497,1510,9.670861,38.712006,1536,0.993421,61
0.014497,1510,9.670861,38.700947,1536,0.993421,62
0.014497,1510,9.670861,38.699398,1536,0.993421,63
0.014497,1510,9.670861,38.696339,1536,0.993421,64
0.014497,1510,9.670861,38.697605,1536,0.993421,65
0.014497,1510,9.670861,38.695469,1536,0.993421,66
0.014497,1510,9.670861,38.707420,1536,0.993421,67
0.014497,1510,9.670861,38.700840,1536,0.993421,68
0.014497,1510,9.670861,38.694592,1536,0.993421,69
0.014497,1510,9.670861,38.694946,1536,0.993421,70
0.014497,1510,9.670861,38.724678,1536,0.993421,71
0.014497,1510,9.670861,38.708267,1536,0.993421,72
0.014497,1510,9.670861,38.694878,1536,0.993421,73
0.014497,1510,9.670861,38.704269,1536,0.993421,74
0.014497,1510,9.670861,38.696297,1536,0.993421,75
0.014497,1510,9.670861,38.694462,1536,0.993421,76
0.014497,1510,9.670861,38.714260,1536,0.993421,77
0.014497,1510,9.670861,38.704384,1536,0.993421,78
0.014497,1510,9.670861,38.695148,1536,0.993421,79
0.014497,1510,9.670861,38.695152,1536,0.993421,80
0.014497,1510,9.670861,38.700661,1536,0.993421,81
0.014497,1510,9.670861,38.696083,1536,0.993421,82
0.014497,1510,9.670861,38.695782,1536,0.993421,83
0.014497,1510,9.670861,38.701744,1536,0.993421,84
0.014497,1510,9.670861,38.697842,1536,0.993421,85
0.014497,1510,9.670861,38.709404,1536,0.993421,86
0.014497,1510,9.670861,38.696266,1536,0.993421,87
0.014497,1510,9.670861,38.695511,1536,0.993421,88
0.014497,1510,9.670861,38.695923,1536,0.993421,89
0.014497,1510,9.670861,38.693924,1536,0.993421,90
0.014497,1510,9.670861,38.719448,1536,0.993421,91
0.014497,1510,9.670861,38.703690,1536,0.993421,92
0.014497,1510,9.670861,38.697517,1536,0.993421,93
0.014497,1510,9.670861,38.707962,1536,0.993421,94
0.014497,1510,9.670861,38.694511,1536,0.993421,95
0.014497,1510,9.670861,38.702446,1536,0.993421,96
0.014497,1510,9.670861,38.698093,1536,0.993421,97
0.014497,1510,9.670861,38.701305,1536,0.993421,98
0.014497,1510,9.670861,38.694431,1536,0.993421,99
0.017456,1504,9.709441,38.769268,1548,0.989474,0
0.017456,1504,9.709441,38.774189,1548,0.989474,1
0.017456,1504,9.709441,38.768394,1548,0.989474,2
0.017456,1504,9.709441,38.787094,1548,0.989474,3
0.017456,1504,9.709441,38.785976,1548,0.989474,4
0.017456,1504,9.709441,38.865368,1548,0.989474,5
0.017456,1504,9.709441,38.859489,1548,0.989474,6
0.017456,1504,9.709441,38.770393,1548,0.989474,7
0.017456,1504,9.709441,38.781189,1548,0.989474,8
0.017456,1504,9.709441,38.769535,1548,0.989474,9
0.017456,1504,9.709441,38.768543,1548,0.989474,10
0.017456,1504,9.709441,38.770397,1548,0.989474,11
0.017456,1504,9.709441,38.792728,1548,0.989474,12
0.017456,1504,9.709441,38.768036,1548,0.989474,13
0.017456,1504,9.709441,38.774860,1548,0.989474,14
0.017456,1504,9.709441,38.769676,1548,0.989474,15
0.017456,1504,9.709441,38.824150,1548,0.989474,16
0.017456,1504,9.709441,38.768276,1548,0.989474,17
0.017456,1504,9.709441,38.770828,1548,0.989474,18
0.017456,1504,9.709441,38.798519,1548,0.989474,19
0.017456,1504,9.709441,38.770695,1548,0.989474,20
0.017456,1504,9.709441,38.769798,1548,0.989474,21
0.017456,1504,9.709441,38.770073,1548,0.989474,22
0.017456,1504,9.709441,38.770832,1548,0.989474,23
0.017456,1504,9.709441,38.799465,1548,0.989474,24
0.017456,1504,9.709441,38.813450,1548,0.989474,25
0.017456,1504,9.709441,38.800255,1548,0.989474,26
0.017456,1504,9.709441,38.767998,1548,0.989474,27
0.017456,1504,9.709441,38.768715,1548,0.989474,28
0.017456,1504,9.709441,38.767418,1548,0.989474,29
0.017456,1504,9.709441,38.768799,1548,0.989474,30
0.017456,1504,9.709441,38.806587,1548,0.989474,31
0.017456,1504,9.709441,38.773407,1548,0.989474,32
0.017456,1504,9.709441,38.776936,1548,0.989474,33
0.017456,1504,9.709441,38.769947,1548,0.989474,34
0.017456,1504,9.709441,38.771431,1548,0.989474,35
0.017456,1504,9.709441,38.774601,1548,0.989474,36
0.017456,1504,9.709441,38.829113,1548,0.989474,37
0.017456,1504,9.709441,38.787743,1548,0.989474,38
0.017456,1504,9.709441,38.775993,1548,0.989474,39
0.017456,1504,9.709441,38.845997,1548,0.989474,40
0.017456,1504,9.709441,38.770672,1548,0.989474,41
0.017456,1504,9.709441,38.772320,1548,0.989474,42
0.017456,1504,9.709441,38.767502,1548,0.989474,43
0.017456,1504,9.709441,38.773323,1548,0.989474,44
0.017456,1504,9.709441,38.791985,1548,0.989474,45
0.017456,1504,9.709441,38.770054,1548,0.989474,46
0.017456,1504,9.709441,38.773296,1548,0.989474,47
0.017456,1504,9.709441,38.782322,1548,0.989474,48
0.017456,1504,9.709441,38.770496,1548,0.989474,49
0.017456,1504,9.709441,38.771732,1548,0.989474,50
0.017456,1504,9.709441,38.772259,1548,0.989474,51
0.017456,1504,9.709441,38.771061,1548,0.989474,52
0.017456,1504,9.709441,38.774967,1548,0.989474,53
0.017456,1504,9.709441,38.772503,1548,0.989474,54
0.017456,1504,9.709441,38.769516,1548,0.989474,55
0.017456,1504,9.709441,38.767273,1548,0.989474,56
0.017456,1504,9.709441,38.769718,1548,0.989474,57
0.017456,1504,9.709441,38.784187,1548,0.989474,58
0.017456,1504,9.709441,38.771954,1548,0.989474,59
0.017456,1504,9.709441,38.769730,1548,0.989474,60
0.017456,1504,9.709441,38.785316,1548,0.989474,61
0.017456,1504,9.709441,38.774380,1548,0.989474,62
0.017456,1504,9.709441,38.772690,1548,0.989474,63
0.017456,1504,9.709441,38.769108,1548,0.989474,64
0.017456,1504,9.709441,38.771984,1548,0.989474,65
0.017456,1504,9.709441,38.771343,1548,0.989474,66
0.017456,1504,9.709441,38.785591,1548,0.989474,67
0.017456,1504,9.709441,38.785461,1548,0.989474,68
0.017456,1504,9.709441,38.768772,1548,0.989474,69
0.017456,1504,9.709441,38.768356,1548,0.989474,70
0.017456,1504,9.709441,38.799133,1548,0.989474,71
0.017456,1504,9.709441,38.782547,1548,0.989474,72
0.017456,1504,9.709441,38.767517,1548,0.989474,73
0.017456,1504,9.709441,38.778000,1548,0.989474,74
0.017456,1504,9.709441,38.775333,1548,0.989474,75
0.017456,1504,9.709441,38.767994,1548,0.989474,76
0.017456,1504,9.709441,38.787521,1548,0.989474,77
0.017456,1504,9.709441,38.786133,1548,0.989474,78
0.017456,1504,9.709441,38.770168,1548,0.989474,79
0.017456,1504,9.709441,38.768925,1548,0.989474,80
0.017456,1504,9.709441,38.773502,1548,0.989474,81
0.017456,1504,9.709441,38.773605,1548,0.989474,82
0.017456,1504,9.709441,38.771099,1548,0.989474,83
0.017456,1504,9.709441,38.777065,1548,0.989474,84
0.017456,1504,9.709441,38.772022,1548,0.989474,85
0.017456,1504,9.709441,38.782482,1548,0.989474,86
0.017456,1504,9.709441,38.772182,1548,0.989474,87
0.017456,1504,9.709441,38.772278,1548,0.989474,88
0.017456,1504,9.709441,38.769833,1548,0.989474,89
0.017456,1504,9.709441,38.767334,1548,0.989474,90
0.017456,1504,9.709441,38.794670,1548,0.989474,91
0.017456,1504,9.709441,38.776684,1548,0.989474,92
0.017456,1504,9.709441,38.796429,1548,0.989474,93
0.017456,1504,9.709441,38.780872,1548,0.989474,94
0.017456,1504,9.709441,38.771103,1548,0.989474,95
0.017456,1504,9.709441,38.776947,1548,0.989474,96
0.017456,1504,9.709441,38.771263,1548,0.989474,97
0.017456,1504,9.709441,38.774605,1548,0.989474,98
0.017456,1504,9.709441,38.767971,1548,0.989474,99
0.021017,1485,9.833670,39.003437,1586,0.976974,0
0.021017,1485,9.833670,39.029453,1586,0.976974,1
0.021017,1485,9.833670,39.008026,1586,0.976974,2
0.021017,1485,9.833670,39.030746,1586,0.976974,3
0.021017,1485,9.833670,39.077175,1586,0.976974,4
0.021017,1485,9.833670,39.201199,1586,0.976974,5
0.021017,1485,9.833670,39.106785,1586,0.976974,6
0.021017,1485,9.833670,39.035576,1586,0.976974,7
0.021017,1485,9.833670,39.036224,1586,0.976974,8
0.021017,1485,9.833670,39.035145,1586,0.976974,9
0.021017,1485,9.833670,39.053940,1586,0.976974,10
0.021017,1485,9.833670,39.007408,1586,0.976974,11
0.021017,1485,9.833670,39.047115,1586,0.976974,12
0.021017,1485,9.833670,39.004810,1586,0.976974,13
0.021017,1485,9.833670,39.010857,1586,0.976974,14
0.021017,1485,9.833670,39.020443,1586,0.976974,15
0.021017,1485,9.833670,39.067490,1586,0.976974,16
0.021017,1485,9.833670,39.006500,1586,0.976974,17
0.021017,1485,9.833670,39.101852,1586,0.976974,18
0.021017,1485,9.833670,39.031754,1586,0.976974,19
0.021017,1485,9.833670,39.015755,1586,0.976974,20
0.021017,1485,9.833670,39.139496,1586,0.976974,21
0.021017,1485,9.833670,39.015823,1586,0.976974,22
0.021017,1485,9.833670,39.016338,1586,0.976974,23
0.021017,1485,9.833670,39.072388,1586,0.976974,24
0.021017,1485,9.833670,39.059761,1586,0.976974,25
0.021017,1485,9.833670,39.034798,1586,0.976974,26
0.021017,1485,9.833670,39.027390,1586,0.976974,27
0.021017,1485,9.833670,39.007809,1586,0.976974,28
0.021017,1485,9.833670,39.029713,1586,0.976974,29
0.021017,1485,9.833670,39.007668,1586,0.976974,30
0.021017,1485,9.833670,39.072838,1586,0.976974,31
0.021017,1485,9.833670,39.012535,1586,0.976974,32
0.021017,1485,9.833670,39.024578,1586,0.976974,33
0.021017,1485,9.833670,39.007221,1586,0.976974,34
0.021017,1485,9.833670,39.024864,1586,0.976974,35
0.021017,1485,9.833670,39.028175,1586,0.976974,36
0.021017,1485,9.833670,39.068581,1586,0.976974,37
0.021017,1485,9.833670,39.025627,1586,0.976974,38
0.021017,1485,9.833670,39.082733,1586,0.976974,39
0.021017,1485,9.833670,39.213745,1586,0.976974,40
0.021017,1485,9.833670,39.013531,1586,0.976974,41
0.021017,1485,9.833670,39.027107,1586,0.976974,42
0.021017,1485,9.833670,39.009068,1586,0.976974,43
0.021017,1485,9.833670,39.016171,1586,0.976974,44
0.021017,1485,9.833670,39.028446,1586,0.976974,45
0.021017,1485,9.833670,39.010918,1586,0.976974,46
0.021017,1485,9.833670,39.206684,1586,0.976974,47
0.021017,1485,9.833670,39.029415,1586,0.976974,48
0.021017,1485,9.833670,39.009113,1586,0.976974,49
0.021017,1485,9.833670,39.029766,1586,0.976974,50
0.021017,1485,9.833670,39.014736,1586,0.976974,51
0.021017,1485,9.833670,39.007389,1586,0.976974,52
0.021017,1485,9.833670,39.052711,1586,0.976974,53
0.021017,1485,9.833670,39.015209,1586,0.976974,54
0.021017,1485,9.833670,39.006859,1586,0.976974,55
0.021017,1485,9.833670,39.019562,1586,0.976974,56
0.021017,1485,9.833670,39.016335,1586,0.976974,57
0.021017,1485,9.833670,39.027580,1586,0.976974,58
0.021017,1485,9.833670,39.014103,1586,0.976974,59
0.021017,1485,9.833670,39.005020,1586,0.976974,60
0.021017,1485,9.833670,39.021736,1586,0.976974,61
0.021017,1485,9.833670,39.051159,1586,0.976974,62
0.021017,1485,9.833670,39.037827,1586,0.976974,63
0.021017,1485,9.833670,39.021332,1586,0.976974,64
0.021017,1485,9.833670,39.040585,1586,0.976974,65
0.021017,1485,9.833670,39.029697,1586,0.976974,66
0.021017,1485,9.833670,39.024136,1586,0.976974,67
0.021017,1485,9.833670,39.026512,1586,0.976974,68
0.021017,1485,9.833670,39.003998,1586,0.976974,69
0.021017,1485,9.833670,39.008408,1586,0.976974,70
0.021017,1485,9.833670,39.053410,1586,0.976974,71
0.021017,1485,9.833670,39.026531,1586,0.976974,72
0.021017,1485,9.833670,39.082802,1586,0.976974,73
0.021017,1485,9.833670,39.035172,1586,0.976974,74
0.021017,1485,9.833670,39.022491,1586,0.976974,75
0.021017,1485,9.833670,39.011471,1586,0.976974,76
0.021017,1485,9.833670,39.023563,1586,0.976974,77
0.021017,1485,9.833670,39.117844,1586,0.976974,78
0.021017,1485,9.833670,39.016056,1586,0.976974,79
0.021017,1485,9.833670,39.002907,1586,0.976974,80
0.021017,1485,9.833670,39.007702,1586,0.976974,81
0.021017,1485,9.833670,39.011219,1586,0.976974,82
0.021017,1485,9.833670,39.015900,1586,0.976974,83
0.021017,1485,9.833670,39.027752,1586,0.976974,84
0.021017,1485,9.833670,39.005878,1586,0.976974,85
0.021017,1485,9.833670,39.035622,1586,0.976974,86
0.021017,1485,9.833670,39.016888,1586,0.976974,87
0.021017,1485,9.833670,39.009113,1586,0.976974,88
0.021017,1485,9.833670,39.012424,1586,0.976974,89
0.021017,1485,9.833670,39.005203,1586,0.976974,90
0.021017,1485,9.833670,39.144611,1586,0.976974,91
0.021017,1485,9.833670,39.014843,1586,0.976974,92
0.021017,1485,9.833670,39.043434,1586,0.976974,93
0.021017,1485,9.833670,39.020618,1586,0.976974,94
0.021017,1485,9.833670,39.015293,1586,0.976974,95
